"Maximum force",48.4459,"N"
"Gage length ",1.0165,"mm"
"Strain energy",0.703685,"mJ"
"Deformation at maximum force",0.0304834,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.268813
4.41074e-006,0.272215
3.03984e-006,0.275633
5.1558e-006,0.278761
7.42078e-006,0.281813
7.2578e-006,0.284651
1.02529e-005,0.287367
7.88365e-006,0.28987
1.21454e-005,0.29196
1.39708e-005,0.293867
1.37407e-005,0.295355
1.68402e-005,0.296637
1.7764e-005,0.297583
2.1996e-005,0.298327
2.35084e-005,0.298994
2.54158e-005,0.299464
2.75765e-005,0.299816
2.98116e-005,0.300137
3.19425e-005,0.300505
3.42671e-005,0.30078
3.6234e-005,0.301226
3.77838e-005,0.301867
3.90206e-005,0.30266
3.67705e-005,0.303728
3.73665e-005,0.304819
3.72487e-005,0.306254
3.40003e-005,0.307795
3.35439e-005,0.309389
3.00272e-005,0.311053
2.96882e-005,0.312594
2.64249e-005,0.314143
2.6461e-005,0.315501
2.38831e-005,0.316721
2.48181e-005,0.317656
2.34025e-005,0.318327
2.26239e-005,0.318697
2.54849e-005,0.318714
2.57923e-005,0.318573
2.6962e-005,0.318016
3.09853e-005,0.317479
3.24009e-005,0.316819
3.36079e-005,0.316246
3.4733e-005,0.315716
3.87563e-005,0.315174
3.94566e-005,0.314852
3.9723e-005,0.314726
3.92126e-005,0.314968
3.83037e-005,0.3154
3.9682e-005,0.316117
3.75065e-005,0.317154
3.52415e-005,0.318222
3.27232e-005,0.31942
3.03688e-005,0.320534
2.78207e-005,0.32174
2.55259e-005,0.322831
2.33802e-005,0.323845
2.16069e-005,0.324688
2.02807e-005,0.325318
1.93568e-005,0.325756
1.94528e-005,0.32571
1.9816e-005,0.325538
2.07399e-005,0.325099
2.47036e-005,0.324592
2.61564e-005,0.323909
2.78254e-005,0.32312
2.94496e-005,0.322349
3.10366e-005,0.321597
3.20424e-005,0.321119
3.29365e-005,0.320697
3.62296e-005,0.320508
3.61933e-005,0.320531
3.57481e-005,0.320742
3.46901e-005,0.321241
3.34831e-005,0.321814
3.17695e-005,0.32263
2.99143e-005,0.323507
2.7694e-005,0.32456
2.58463e-005,0.325434
2.39837e-005,0.326319
2.23296e-005,0.327101
2.10854e-005,0.327688
1.99305e-005,0.328238
1.91333e-005,0.328615
1.86379e-005,0.328851
1.87031e-005,0.32882
1.93773e-005,0.328499
2.05216e-005,0.327958
2.20564e-005,0.327233
2.36583e-005,0.32647
2.53272e-005,0.325681
2.68844e-005,0.324944
2.83372e-005,0.324254
2.97901e-005,0.323564
3.07661e-005,0.323102
3.16304e-005,0.322694
3.19601e-005,0.322537
3.16975e-005,0.322661
3.08071e-005,0.323085
2.94511e-005,0.323726
2.79163e-005,0.324454
2.58152e-005,0.325446
2.39675e-005,0.326327
2.17174e-005,0.327388
1.99814e-005,0.328216
1.82305e-005,0.329043
1.67926e-005,0.329726
1.59097e-005,0.330142
1.53174e-005,0.330424
1.55949e-005,0.330294
1.62394e-005,0.329988
1.76773e-005,0.329306
1.9227e-005,0.328569
2.13132e-005,0.327585
2.32355e-005,0.326666
2.50832e-005,0.325796
2.69831e-005,0.324896
2.84062e-005,0.324224
2.9479e-005,0.323713
3.00267e-005,0.323454
3.02418e-005,0.323352
3.00602e-005,0.323438
2.93002e-005,0.323796
2.80634e-005,0.324384
2.63945e-005,0.325173
2.19242e-005,0.325921
1.97039e-005,0.326966
1.79306e-005,0.327805
1.62319e-005,0.328614
1.46747e-005,0.32935
1.34007e-005,0.329953
1.238e-005,0.330441
1.17988e-005,0.330714
1.17304e-005,0.330747
1.20768e-005,0.330583
1.31348e-005,0.330083
1.47367e-005,0.329324
1.64578e-005,0.328508
1.82384e-005,0.327661
2.01905e-005,0.326738
2.18296e-005,0.325963
2.34166e-005,0.325212
2.46385e-005,0.324632
2.55326e-005,0.324207
2.62255e-005,0.323877
2.61123e-005,0.323931
2.58329e-005,0.324064
2.47079e-005,0.324594
2.32252e-005,0.3253
2.15041e-005,0.326116
1.96191e-005,0.327009
1.7831e-005,0.327856
1.60801e-005,0.328683
1.44633e-005,0.329454
1.31371e-005,0.330079
1.20791e-005,0.330579
1.13676e-005,0.330919
1.12018e-005,0.330997
1.17606e-005,0.330732
1.23567e-005,0.33045
1.38766e-005,0.329729
1.55604e-005,0.328932
1.74454e-005,0.328039
1.94273e-005,0.327097
2.11484e-005,0.326284
2.28024e-005,0.325499
2.42925e-005,0.324797
2.56932e-005,0.324129
2.65053e-005,0.323744
2.6889e-005,0.323564
2.66748e-005,0.323665
2.57845e-005,0.324086
2.46744e-005,0.324613
2.28788e-005,0.325463
2.10906e-005,0.32631
1.893e-005,0.327332
1.70375e-005,0.328229
1.50557e-005,0.329171
1.33197e-005,0.329991
1.20307e-005,0.330605
1.10547e-005,0.331067
1.08871e-005,0.331146
1.10351e-005,0.331077
1.17429e-005,0.330741
1.28531e-005,0.330214
1.46189e-005,0.329379
1.65039e-005,0.328486
1.85155e-005,0.327529
2.05719e-005,0.326556
2.2293e-005,0.325744
2.39097e-005,0.324977
2.51167e-005,0.324405
2.59288e-005,0.324017
2.63926e-005,0.323798
2.613e-005,0.323923
2.55675e-005,0.324188
