# Position c_coord[0]
-0.00578196 7
-0.00440296 7
-0.00357385 7
-0.00226402 6
-0.00295236 5
-0.00187461 7
-0.00150561 6
-0.000565234 5
4.93716e-08 8
-0.00950315 3
-0.00841805 6
-0.00755857 5
-0.00668539 6
-0.00530747 9
-0.00437105 5
-0.00334358 5
-0.00241902 7
-0.000757325 5
-0.00952301 4
-0.00890226 7
-0.00736237 6
-0.00638269 5
-0.00580081 7
-0.00391397 6
-0.00237958 7
-0.00161776 7
-0.000682985 7
-0.00953652 5
-0.0089993 7
-0.00859207 6
-0.0077402 6
-0.00684749 7
-0.00533526 7
-0.00485976 7
-0.00324643 7
-0.00240215 7
-0.00150392 8
-0.000853785 8
-0.000313668 7
-0.00956182 6
-0.00805714 6
-0.00876297 4
-0.00791051 6
-0.00695745 4
-0.00687784 7
-0.00596559 5
-0.0046685 5
-0.00371147 5
-0.00277209 6
-0.00200646 5
-0.00183243 9
-0.0010745 6
-0.00952346 7
-0.00856497 6
-0.00735866 6
-0.00648732 6
-0.00511415 7
-0.00546212 6
-0.00412669 8
-0.00455378 7
-0.00357749 9
-0.0026984 8
-0.00198103 7
-0.00182909 7
-0.000885689 8
-0.000248212 7
-0.00951376 4
-0.00804093 6
-0.00728362 9
-0.00678975 7
-0.00610583 5
-0.005304 6
-0.0048163 6
-0.00392214 9
-0.00298643 8
-0.00217697 7
-0.0012022 7
-0.000253375 4
-0.00950628 3
-0.00878262 8
-0.00877395 7
-0.00832674 7
-0.00762899 5
-0.00641502 5
-0.00480111 7
-0.00396216 5
-0.00332708 9
-0.00237857 7
-0.00134311 7
-0.000434743 7
-0.00954258 5
-0.00878166 7
-0.00704615 6
-0.00788432 5
-0.00646395 5
-0.00503093 6
-0.00589821 6
-0.00415687 9
-0.00426247 6
-0.0026561 7
-0.00173446 5
-0.000517773 6
-0.00808903 7
-0.00873068 7
-0.00779193 7
-0.00685896 6
-0.0055567 4
-0.00458612 7
-0.00336454 5
-0.00191397 6
-0.000911846 5
-0.00952621 4
-0.0086713 7
-0.00727449 6
-0.00642663 8
-0.00559023 7
-0.00474032 5
-0.00383259 6
-0.00206191 6
-0.00294209 6
-0.00130901 9
-0.00950933 5
-0.00952621 5
-0.00814161 7
-0.0089217 6
-0.00721137 8
-0.0057117 8
-0.00523581 6
-0.00429097 7
-0.00371192 6
-0.00309859 8
-0.0023667 6
-0.00152163 8
-0.000635924 4
-0.0095134 2
-0.00804447 6
-0.00833177 6
-0.00723262 7
-0.00654951 8
-0.00591331 4
-0.00494551 8
-0.00400271 8
-0.00328882 5
-0.00223106 5
-0.0015023 5
-0.000996042 7
-5.86444e-05 7
-0.00047153 6
-0.0095127 4
-0.0085288 6
-0.00776844 8
-0.00640308 7
-0.0064848 7
-0.00545256 5
-0.00436707 9
-0.00462923 8
-0.00350106 6
-0.00141126 8
-0.000497255 8
-0.00953563 5
-0.00866218 7
-0.00776385 5
-0.00687354 5
-0.00504135 6
-0.00489057 7
-0.00312673 7
-0.00390585 5
-0.0022949 8
-0.00167185 8
-0.000784304 7
-0.00953126 3
-0.00846091 8
-0.00772658 6
-0.00689297 6
-0.00590789 7
-0.00514298 8
-0.00439055 7
-0.0040566 4
-0.00343973 6
-0.00251174 7
-0.00202856 8
-0.00294734 6
-0.00135328 8
-0.000371355 8
-0.00951725 4
-0.00853786 8
-0.00767268 6
-0.00606183 8
-0.00691568 7
-0.00573456 7
-0.0054134 6
-0.00467745 6
-0.00377724 5
-0.003351 6
-0.00264911 9
-0.00106692 6
-0.00167736 6
-0.00070309 6
-0.00950876 4
-0.00851677 7
-0.00747006 4
-0.00714475 6
-0.00649698 7
-0.00501643 6
-0.004096 6
-0.00324768 5
-0.00231928 6
-0.00144479 7
-0.000532866 9
-0.00952666 4
-0.00883752 8
-0.00789125 7
-0.00701058 7
-0.00622061 7
-0.00524914 5
-0.00428906 4
-0.00345309 8
-0.00216774 7
-0.00123935 10
-0.000277491 6
-0.00953348 5
-0.00852309 5
-0.00892 7
-0.00807758 7
-0.00755042 8
-0.00665558 6
-0.005695 6
-0.005075 4
-0.00473216 7
-0.00421546 6
-0.00332584 8
-0.00253387 6
-0.00169848 8
-0.000885381 7
-0.000303269 7
-0.00952097 6
-0.00801575 6
-0.00724185 6
-0.00605323 6
-0.00662931 6
-0.00569598 6
-0.00516695 7
-0.00345563 9
-0.00263997 6
-0.00106987 6
-0.00186151 10
-0.00952442 5
-0.0092834 7
-0.00796811 8
-0.00735409 8
-0.00641094 8
-0.00495406 8
-0.00422056 7
-0.00333796 8
-0.00240476 8
-0.00143994 7
-0.000344612 7
-0.00953943 6
-0.00885227 8
-0.00863146 6
-0.00765996 5
-0.00701786 7
-0.00575954 5
-0.00480894 7
-0.00396866 4
-0.00337144 7
-0.00300116 8
-0.00213474 6
-0.00118745 8
-0.000387261 7
-0.00941231 7
-0.00791534 7
-0.00682491 6
-0.00625284 7
-0.00545538 8
-0.00503408 8
-0.00416716 9
-0.00451144 7
-0.00347326 7
-0.00248728 5
-0.00187866 8
-0.00124708 7
-0.00059707 8
-0.00953282 4
-0.00912029 9
-0.00869417 6
-0.00814755 7
-0.00711384 8
-0.00685401 6
-0.00573181 6
-0.00470845 7
-0.00377543 8
-0.00205317 7
-0.00281231 7
-0.00132041 6
-0.000365929 6
-0.00952772 5
-0.00866739 5
-0.00781826 7
-0.00705621 7
-0.00613493 7
-0.00522251 7
-0.00560055 9
-0.0030578 7
-0.00216993 3
-0.00122079 8
-0.00035195 5
-0.0092345 7
-0.00783111 7
-0.00632568 4
-0.00699596 7
-0.00602091 7
-0.00552011 6
-0.0045633 7
-0.00366643 7
-0.00328998 8
-0.00240683 8
-0.00268617 7
-0.00175395 6
-0.000551237 7
-0.00952795 5
-0.00873241 7
-0.0086769 6
-0.00786208 6
-0.00688276 5
-0.00589576 6
-0.00510182 4
-0.00593553 6
-0.00421996 8
-0.00272295 6
-0.00178662 8
-0.000931775 7
-0.000856309 6
-0.00951367 6
-0.00872097 3
-0.00774583 4
-0.00738619 6
-0.00669769 6
-0.0055583 6
-0.00516066 8
-0.00473416 8
-0.00329518 7
-0.00384602 7
-0.00206801 6
-0.00243896 4
-0.00092247 8
-0.000156059 7
-0.00952728 5
-0.00856615 4
-0.0061938 7
-0.00530099 8
-0.00429433 4
-0.00321162 4
-0.00292034 6
-0.000901361 7
-2.67234e-05 6
-0.0095433 5
-0.00882242 7
-0.00791549 3
-0.00731124 5
-0.00692214 6
-0.00637212 7
-0.005919 5
-0.00485222 8
-0.00342319 7
-0.00216 6
-0.00109354 7
-0.00911355 8
-0.0081818 7
-0.00671512 3
-0.0059217 6
-0.00428205 6
-0.00243553 5
-0.00160259 6
-0.00146998 6
-0.000690696 5
-0.00952421 5
-0.0086112 8
-0.00773764 6
-0.0067543 6
-0.00509279 6
-0.00590797 6
-0.00432401 8
-0.00365611 7
-0.00293492 7
-0.00165894 6
-0.00197633 6
-0.000746323 5
-0.00929116 7
-0.00952822 5
-0.00813481 7
-0.00680462 7
-0.00581464 6
-0.00505435 8
-0.00438272 8
-0.00416429 6
-0.00308943 6
-0.00272461 7
-0.00197637 7
-0.000919347 8
-0.00864832 3
-0.00774697 7
-0.0072811 7
-0.00625751 4
-0.00490526 7
-0.00491254 6
-0.00401191 8
-0.00331497 8
-0.00249471 8
-0.00105012 6
-0.000125103 6
-0.00952561 5
-0.00817901 6
-0.00881524 6
-0.0074637 6
-0.00664253 8
-0.0057332 5
-0.0049399 7
-0.00419627 9
-0.00352796 6
-0.00266283 8
-0.00160825 7
-0.000986188 6
-0.0001464 7
-0.00952578 5
-0.00827758 7
-0.00817028 7
-0.00735045 4
-0.00641027 5
-0.00578224 8
-0.00545245 9
-0.00407556 8
-0.00332401 8
-0.00263153 7
-0.00195371 6
-0.00104572 5
-0.000285959 6
-0.00904007 7
-0.00797946 7
-0.00701439 5
-0.00633288 7
-0.00568159 7
-0.00571654 7
-0.00480121 9
-0.00409277 6
-0.00309927 6
-0.0020608 4
-0.00103543 6
-0.00952842 5
-0.0087702 8
-0.00872532 5
-0.00710541 8
-0.00795771 8
-0.00639227 4
-0.00520256 7
-0.00466679 7
-0.00357373 8
-0.00298335 8
-0.00258559 7
-0.00168416 6
-0.000513651 8
-0.00953393 5
-0.00759704 4
-0.00691317 8
-0.00595288 5
-0.00436754 10
-0.00472819 8
-0.00392686 8
-0.00259078 7
-0.0017068 5
-0.000971611 6
-0.00952016 5
-0.0086849 8
-0.00778054 6
-0.00662845 5
-0.00550511 8
-0.00413364 8
-0.00465291 6
-0.00378867 7
-0.00304528 4
-0.00198491 4
-0.000942848 7
-0.000295034 9
-0.00951176 5
-0.00858914 5
-0.00725726 5
-0.00646594 8
-0.0047369 7
-0.00397403 5
-0.00384661 8
-0.00309458 7
-0.00215914 8
-0.00121318 5
-0.00929171 4
-0.00855353 4
-0.00759268 7
-0.00678459 4
-0.00586084 6
-0.00428458 6
-0.00475873 6
-0.00331439 5
-0.00251446 8
-0.00261529 5
-0.00160878 6
-0.0010528 7
-0.000394545 5
-7.79085e-06 6
-0.00951114 4
-0.00867641 5
-0.00796361 6
-0.00639027 7
-0.00647347 6
-0.0056391 5
-0.00424835 8
-0.00465495 5
-0.00382727 7
-0.00259656 8
-0.00178699 7
-0.000218217 6
-0.00919603 5
-0.00804532 5
-0.00780503 6
-0.00708472 7
-0.00609633 8
-0.00534149 6
-0.00444667 7
-0.00353332 7
-0.00299213 7
-0.00208461 7
-0.00254902 5
-0.00112639 6
-0.000712499 7
-0.000230517 7
-0.00950983 5
-0.00822065 7
-0.00856664 5
-0.00760168 6
-0.00671063 8
-0.00512674 7
-0.00581073 6
-0.00418539 8
-0.00332456 9
-0.0025453 8
-0.00184351 9
-0.00147744 4
-0.000473458 6
-0.00916141 8
-0.00893076 6
-0.00783349 6
-0.00653863 8
-0.00565445 6
-0.00473365 4
-0.00403246 8
-0.00498804 7
-0.00377778 6
-0.00292299 7
-0.00106695 7
-0.00194419 5
-0.000145798 8
-0.00953689 5
-0.00863537 6
-0.00741857 7
-0.00772304 7
-0.00671639 5
-0.00524295 6
-0.00590887 7
-0.00495678 8
-0.00451087 5
-0.00359916 8
-0.00263262 8
-0.00134613 5
-0.000803362 6
-0.00040216 7
-0.00954774 4
-0.00903808 7
-0.00820438 6
-0.00879117 7
-0.00754079 8
-0.00716843 6
-0.007848 9
-0.00651826 6
-0.00564889 6
-0.00326518 6
-0.00390885 6
-0.00221879 5
-0.00202635 6
-0.000594523 5
-0.00915466 5
-0.00817225 5
-0.0072016 5
-0.00692353 8
-0.0065715 5
-0.00562814 5
-0.00478148 7
-0.00390368 5
-0.00300972 6
-0.0023903 6
-0.00148598 7
-0.00120799 5
-0.000309156 6
-0.00954529 3
-0.00882011 8
-0.00790686 7
-0.00649807 6
-0.0050225 8
-0.00412461 8
-0.0031203 7
-0.00215142 5
-0.000475588 6
-0.00888418 8
-0.00798006 3
-0.0070061 7
-0.00581264 7
-0.00502948 8
-0.00435834 6
-0.00352 7
-0.00267339 7
-0.00176561 8
-0.000228429 5
-0.000934389 6
-0.00950976 3
-0.0085241 8
-0.00755899 5
-0.00626735 5
-0.00518591 6
-0.00331889 5
-0.00399922 6
-0.0031954 7
-0.00248355 7
-0.0022645 7
-0.00153543 8
-0.000634627 6
-3.93711e-05 6
-0.00953427 4
-0.00889011 8
-0.00800273 8
-0.00701112 4
-0.00609368 7
-0.00644035 7
-0.00556252 8
-0.00472744 6
-0.00374732 9
-0.00277612 8
-0.00133497 8
-0.00185795 7
-0.000768269 7
-1.21645e-05 7
-0.0095409 5
-0.00951429 3
-0.00871183 6
-0.007806 4
-0.00683341 7
-0.00506052 6
-0.00416571 7
-0.0034853 7
-0.0025377 7
-0.00162979 4
-0.000821105 5
-0.000303016 5
-0.00949041 5
-0.0084179 4
-0.00750785 6
-0.00710516 7
-0.00591451 6
-0.00587985 6
-0.00491258 3
-0.00415893 6
-0.00329209 5
-0.00210985 4
-0.00264096 7
-0.000791013 4
-0.00953628 6
-0.00899866 5
-0.00862537 7
-0.00798776 5
-0.00639296 6
-0.00620679 7
-0.0054157 8
-0.00442881 4
-0.00343944 4
-0.00246329 7
-0.00155166 7
-0.00172383 8
-1.87847e-05 6
-0.0095093 4
-0.00777483 4
-0.00681858 5
-0.00513835 6
-0.00573103 5
-0.00421482 5
-0.00370542 5
-0.00302779 6
-0.0019891 7
-0.0010321 6
-4.9744e-05 7
-0.00902726 7
-0.00704479 6
-0.00749218 8
-0.0074466 5
-0.00662311 6
-0.00576833 4
-0.00517175 8
-0.00447498 5
-0.00345591 6
-0.00379324 5
-0.00254189 6
-0.00169427 7
-0.000988169 4
-0.00952991 4
-0.00953422 5
-0.00833182 6
-0.00897148 7
-0.00791292 6
-0.00694311 6
-0.00608628 7
-0.00368893 6
-0.00227592 6
-0.00297989 5
-0.00119655 7
-0.00161699 6
-0.000338121 6
-0.000607395 6
-0.0095411 5
-0.00870934 7
-0.00734145 8
-0.00784094 6
-0.00632092 6
-0.00669779 7
-0.00539891 7
-0.00444859 8
-0.00349828 7
-0.00257297 7
-0.00199173 8
-0.00107749 6
-0.0089354 6
-0.00794191 5
-0.00748549 6
-0.00580321 5
-0.00453448 4
-0.00358972 6
-0.00264401 9
-0.00262409 8
-0.000709091 6
-0.0095046 3
-0.00865864 6
-0.00766373 5
-0.00700498 8
-0.00606967 8
-0.00511769 6
-0.00415896 6
-0.00301471 4
-0.00218871 5
-0.0017243 6
-0.00100728 6
-0.000485709 6
-0.00952109 3
-0.00843176 6
-0.00718224 6
-0.00668296 8
-0.0061795 6
-0.00520842 7
-0.00567263 6
-0.00434722 5
-0.00332918 5
-0.00279115 6
-0.00188559 9
-0.00126886 5
-0.000307454 8
-0.00950487 2
-0.00855663 4
-0.00754047 5
-0.00470293 5
-0.00447526 6
-0.0027748 7
-0.0018339 7
-0.000961266 6
-0.00951012 5
-0.00861039 4
-0.00790621 6
-0.00724703 7
-0.00696132 7
-0.00574319 6
-0.00520899 7
-0.00422975 7
-0.00467562 8
-0.00371727 6
-0.00323454 7
-0.00370857 7
-0.00279283 5
-0.0015377 4
-0.00102457 9
-5.75165e-05 7
-0.009543 3
-0.00857003 3
-0.00749114 7
-0.0065267 5
-0.00523517 6
-0.00423727 4
-0.00297524 7
-0.00230087 5
-0.0016186 5
-0.000208879 7
-0.00923604 5
-0.00826967 8
-0.00745179 7
-0.00676565 8
-0.00644501 5
-0.00582211 7
-0.00478582 6
-0.00366008 7
-0.00395292 6
-0.00232126 7
-0.0016219 5
-0.000856348 7
-0.000617586 6
-0.0095574 5
-0.0082085 6
-0.00876035 8
-0.00749165 7
-0.00557725 6
-0.00568219 6
-0.00371723 7
-0.00284843 5
-0.00201139 7
-0.00123528 6
-0.00897932 8
-0.0081739 6
-0.00726737 5
-0.00724181 7
-0.00639332 4
-0.00416557 6
-0.00496786 8
-0.00324578 6
-0.00255618 7
-0.00236488 8
-0.00136241 6
-0.00102355 5
-0.00041252 7
-5.42006e-05 8
-0.00953094 4
-0.00864349 7
-0.00777934 7
-0.00689428 5
-0.00507833 7
-0.00592637 7
-0.00507781 7
-0.00367038 4
-0.00275934 8
-0.00184885 7
-0.000337388 5
-0.00937292 5
-0.0085291 6
-0.00798284 6
-0.00702416 6
-0.00642493 8
-0.00526768 6
-0.00553744 5
-0.00408862 7
-0.0031427 7
-0.00221742 8
-0.00123317 8
-0.00186388 6
-0.000453397 8
-0.00952495 5
-0.00819189 5
-0.00881991 8
-0.00741306 6
-0.00634752 6
-0.00552942 6
-0.004801 6
-0.00365021 7
-0.00268651 7
-0.00105347 8
-0.00010774 7
-0.00952661 5
-0.0079901 8
-0.00724826 6
-0.00674836 7
-0.00584059 7
-0.0041376 6
-0.00352969 8
-0.00290746 8
-0.00203382 7
-0.000150706 5
-0.00919084 7
-0.0084138 5
-0.0074054 5
-0.00636314 4
-0.00554511 6
-0.00539179 5
-0.00464955 5
-0.0036917 5
-0.00258589 8
-0.00181509 7
-0.000972337 4
-0.000485869 8
-0.00951852 3
-0.00841267 7
-0.00696679 4
-0.00480237 5
-0.00496142 5
-0.00392742 7
-0.00311739 6
-0.00384861 6
-0.00221478 8
-0.0012876 7
-0.000436193 9
-0.00952871 4
-0.00822358 8
-0.00713732 6
-0.00624001 7
-0.00531908 7
-0.00539806 7
-0.00439218 6
-0.00399962 8
-0.003359 5
-0.00245591 6
-0.00260871 7
-0.00148258 7
-0.000719387 8
-0.000960914 7
-3.15487e-05 8
-0.00953413 4
-0.00805341 5
-0.00890868 6
-0.00709867 8
-0.00621475 7
-0.00498888 8
-0.00361767 8
-0.00275542 6
-0.00189505 7
-0.00150337 7
-0.000756056 10
-0.00951847 5
-0.00890539 8
-0.00814847 5
-0.00717229 6
-0.00640226 6
-0.00633024 9
-0.00548444 5
-0.00461118 6
-0.00368737 4
-0.00313265 7
-0.00235072 6
-0.0014245 6
-0.000923557 7
-0.00953129 4
-0.00898909 7
-0.00857041 8
-0.00771582 6
-0.00683132 7
-0.00600066 8
-0.0053963 5
-0.00411386 8
-0.00316767 7
-0.00225891 7
-0.00229775 6
-0.00141554 8
-0.00177786 10
-0.000120354 7
-0.00952201 6
-0.0086736 5
-0.00779922 6
-0.00608502 7
-0.00683949 7
-0.00560175 7
-0.00505026 5
-0.00464482 7
-0.00368212 5
-0.00298652 6
-0.00167052 5
-0.000928386 8
-0.000732314 6
-0.00950371 5
-0.00794157 4
-0.00687385 7
-0.0059222 9
-0.00403047 4
-0.00451457 5
-0.00495038 7
-0.00330341 6
-0.00230376 5
-0.000507441 6
-0.00901101 4
-0.00953769 5
-0.00814237 7
-0.00736742 8
-0.00624643 4
-0.00549699 5
-0.00305584 7
-0.00144887 6
-0.00052568 5
-0.00876745 7
-0.00792843 6
-0.007128 5
-0.00671874 6
-0.00532837 5
-0.00581316 6
-0.00470417 4
-0.00410415 8
-0.00370028 8
-0.00301987 7
-0.00224675 6
-0.00171603 6
-0.0014374 6
-0.000342812 4
