# Position c_coord[0]
-0.00297546 7
-0.00145743 6
-0.000595129 7
-0.00954478 2
-0.00859855 6
-0.00769256 8
-0.00633808 6
-0.00691177 8
-0.00537186 8
-0.00582402 8
-0.00437766 5
-0.00464478 7
-0.00364288 8
-0.00270553 6
-0.00146899 5
-0.00181261 7
-0.00950994 4
-0.00863779 6
-0.00759742 6
-0.00789365 7
-0.00700989 8
-0.00625779 4
-0.0052871 6
-0.00430982 7
-0.00315928 7
-0.00387371 8
-0.00299192 6
-0.00127215 6
-0.000845944 8
-0.00951688 4
-0.0083044 7
-0.00840438 8
-0.00746684 7
-0.0065672 7
-0.00553867 6
-0.00560446 8
-0.00457633 8
-0.00369334 4
-0.00291787 9
-0.00211468 7
-0.0012775 8
-0.0087069 5
-0.00773194 6
-0.00680796 5
-0.00473912 7
-0.00381434 6
-0.00301568 5
-0.00352957 6
-0.00210109 7
-0.00132295 7
-0.000505348 8
-0.00954428 3
-0.00715253 9
-0.00787204 5
-0.00623482 6
-0.00539091 8
-0.00445126 6
-0.00368732 8
-0.00219391 7
-0.000457583 8
-0.00884484 5
-0.00790008 4
-0.00619579 4
-0.00536431 7
-0.00449093 6
-0.00342963 5
-0.00275371 6
-0.00248314 7
-0.0018063 7
-0.00155952 7
-0.000798121 7
-0.000143259 7
-0.00952812 5
-0.00861744 7
-0.00756109 5
-0.00672201 4
-0.00550924 5
-0.00465697 6
-0.00392242 6
-0.00221383 7
-0.00154856 8
-0.00060708 7
-0.00938872 4
-0.00815546 5
-0.00662742 6
-0.00567685 7
-0.00486657 8
-0.00455531 7
-0.00398776 8
-0.00304198 5
-0.00304664 8
-0.00219262 7
-0.00108778 6
-0.000105161 5
-0.00912788 5
-0.00820841 7
-0.0078262 9
-0.00712079 7
-0.00635826 6
-0.00566233 7
-0.00521807 8
-0.00437624 7
-0.00221175 7
-0.00295552 6
-0.00181761 7
-0.000963176 7
-0.000116376 6
-0.00925709 5
-0.00828233 6
-0.00732588 6
-0.00659496 7
-0.00565302 6
-0.00463634 7
-0.00321493 5
-0.00371705 7
-0.00258389 8
-0.00199393 5
-0.00105348 5
-0.0095229 3
-0.00894917 9
-0.00804121 8
-0.00695292 5
-0.00612106 8
-0.00576237 5
-0.0050057 4
-0.00419913 5
-0.00329134 7
-0.00241893 7
-0.00124494 7
-0.00186481 7
-0.000358395 6
-0.00950389 3
-0.00846675 6
-0.00748449 7
-0.00663009 8
-0.00535963 7
-0.00510056 5
-0.00592167 5
-0.00438584 6
-0.00351869 5
-0.00266691 7
-0.00155567 7
-0.00102658 5
-0.00037786 5
-0.00953516 6
-0.00860442 6
-0.00763027 7
-0.0070111 5
-0.00670603 6
-0.00509363 8
-0.00599487 4
-0.00419991 7
-0.002345 5
-0.00299853 6
-0.00110658 6
-0.00127556 5
-0.000371297 7
-0.00951811 6
-0.00866386 3
-0.00795083 6
-0.00773808 6
-0.00676011 7
-0.00544463 10
-0.00510364 9
-0.00584838 6
-0.00439718 7
-0.00346759 6
-0.00208811 6
-0.00272602 9
-0.00174556 7
-0.0090619 8
-0.00835744 7
-0.00690199 8
-0.00596672 7
-0.00493363 7
-0.00350169 7
-0.00251802 6
-0.0020283 6
-0.000975743 6
-3.53784e-05 6
-0.00953684 5
-0.00853634 6
-0.0077281 7
-0.00741071 9
-0.00645153 9
-0.00512547 8
-0.00502466 8
-0.00583024 6
-0.00422622 6
-0.00326387 6
-0.00228778 4
-0.00141295 6
-0.000552536 4
-0.00954409 6
-0.00869904 8
-0.00791299 9
-0.00569049 7
-0.00475012 9
-0.00407003 5
-0.0030953 6
-0.00332975 7
-0.0022077 6
-0.0012793 7
-0.000297651 8
-0.000244545 7
-0.00950992 4
-0.0089898 7
-0.00841754 7
-0.00735458 8
-0.0063788 7
-0.00614938 9
-0.0067361 7
-0.0049832 7
-0.00400585 7
-0.00420913 7
-0.00351983 8
-0.00175128 4
-0.00157801 8
-0.00103419 6
-0.000692973 8
-0.000105847 8
-0.00953254 6
-0.00866479 6
-0.00785952 4
-0.00524443 7
-0.0057886 6
-0.0046613 4
-0.00395462 4
-0.0021478 7
-0.00279875 7
-0.00109929 4
-0.000234402 9
-0.00920108 5
-0.00953514 6
-0.00831838 6
-0.00741964 4
-0.00694749 6
-0.00618096 5
-0.00544916 6
-0.00452815 6
-0.00369315 8
-0.00302941 6
-0.00287881 7
-0.00185031 6
-0.00159839 8
-0.00021115 7
-0.000921888 6
-0.00954667 6
-0.00865535 6
-0.00774878 7
-0.0069679 7
-0.00626583 4
-0.00551428 8
-0.00471883 6
-0.00387719 10
-0.00334679 9
-0.0025079 4
-0.00294274 6
-0.00163137 6
-0.000672496 6
-4.99096e-05 8
-0.00951631 5
-0.00869683 6
-0.00716314 8
-0.00784983 8
-0.00709437 5
-0.00625726 6
-0.00538835 7
-0.00588186 8
-0.00419142 8
-0.00372246 6
-0.00293782 6
-0.00221361 7
-0.00109812 6
-0.000139719 6
-0.000533924 6
-0.00951488 4
-0.00898941 7
-0.00807186 7
-0.00850305 5
-0.00702909 7
-0.00607686 5
-0.00637957 6
-0.00502075 5
-0.00360549 5
-0.00261277 7
-0.00160283 7
-0.0011285 6
-0.000635108 7
-0.00953535 2
-0.0087034 7
-0.00767284 6
-0.00699503 9
-0.00605496 7
-0.0067031 8
-0.00504998 6
-0.0044393 9
-0.00415399 9
-0.003512 7
-0.00316584 7
-0.00255348 6
-0.00175724 7
-0.00143373 6
-0.000791647 8
-0.0095365 5
-0.00872161 9
-0.00786447 9
-0.00757229 5
-0.00715276 8
-0.00645528 5
-0.00551177 8
-0.00413758 7
-0.00328335 7
-0.00173141 6
-0.000717433 7
-0.00868982 5
-0.00744477 7
-0.00782321 6
-0.0068881 5
-0.00494289 7
-0.00397993 6
-0.0031186 8
-0.00319649 8
-0.00297185 8
-0.00226546 6
-0.00128572 6
-0.000426372 7
-0.00921789 6
-0.00875698 7
-0.00820898 7
-0.00829574 7
-0.00734716 6
-0.0059267 6
-0.00527463 7
-0.00439158 8
-0.00359521 9
-0.0026575 7
-0.00200443 6
-0.00158892 8
-0.000666892 6
-0.0095483 5
-0.00897744 7
-0.00697611 8
-0.00642863 5
-0.00577918 6
-0.00456304 7
-0.00363918 7
-0.00224342 6
-0.00291742 5
-0.00188502 6
-0.000491316 5
-0.0094687 4
-0.00840335 6
-0.00755122 4
-0.00665449 5
-0.00542159 9
-0.00450815 6
-0.00383847 6
-0.00348118 7
-0.00387964 7
-0.00252354 6
-0.00150227 8
-0.000722221 5
-0.00953439 6
-0.00884609 6
-0.00730166 7
-0.0058994 5
-0.00389584 7
-0.00171308 7
-0.000765609 4
-0.00953101 5
-0.00893743 7
-0.00858793 6
-0.0077593 5
-0.00680101 6
-0.00538112 7
-0.00484711 5
-0.00326215 6
-0.0024206 5
-0.00155185 8
-0.00089999 8
-0.000358663 6
-0.00956886 6
-0.00877746 7
-0.0080028 7
-0.00703915 4
-0.00689163 8
-0.00599175 7
-0.00476352 4
-0.00382512 6
-0.00277179 6
-0.00202924 6
-0.00187523 7
-0.00110063 6
-0.00953629 6
-0.0086156 7
-0.00793038 6
-0.00748527 5
-0.00658741 5
-0.00519511 8
-0.00560778 7
-0.00565659 7
-0.004611 8
-0.00363046 8
-0.00273211 6
-0.00198667 6
-0.00186192 7
-0.000910241 8
-0.000284503 7
-0.00951072 4
-0.00928042 6
-0.00811954 6
-0.00730245 7
-0.00677365 5
-0.00617458 5
-0.00539676 5
-0.00485407 6
-0.00395661 9
-0.00301176 7
-0.00221185 6
-0.0012466 5
-0.000277207 6
-0.00950778 3
-0.00879937 8
-0.00878413 7
-0.00834098 7
-0.00769731 4
-0.00650001 6
-0.00560843 8
-0.00483447 6
-0.0039877 6
-0.00340958 8
-0.00244776 7
-0.00135406 7
-0.000436849 6
-0.00881098 6
-0.00715484 5
-0.00792879 5
-0.00510107 6
-0.00594957 6
-0.00421503 9
-0.00278155 7
-0.00177482 6
-0.000448921 7
-0.00955541 6
-0.00953729 4
-0.00811489 6
-0.00875841 6
-0.0078321 7
-0.00648476 6
-0.00690733 7
-0.00557793 6
-0.00494911 5
-0.00434344 7
-0.00347216 6
-0.0020747 7
-0.00116516 6
-0.0013951 9
-0.000553376 7
-0.00950457 4
-0.00866405 6
-0.00732831 7
-0.00649279 7
-0.0056383 5
-0.00462491 6
-0.00490606 7
-0.00383253 6
-0.00212442 7
-0.00296777 6
-0.00136126 7
-0.00952692 5
-0.00815316 7
-0.00891576 6
-0.00723754 8
-0.00579262 7
-0.0053008 6
-0.00410609 6
-0.0043685 9
-0.00308643 9
-0.00339709 5
-0.00221688 5
-0.00241051 6
-0.00138171 8
-0.000468591 4
-0.00953055 6
-0.00807176 7
-0.00828566 8
-0.00720732 7
-0.00653682 8
-0.00587028 3
-0.00486984 8
-0.0040631 9
-0.0024246 5
-0.00148464 6
-0.000939818 6
-2.59585e-05 6
-0.00951585 5
-0.00918917 4
-0.00851765 6
-0.00776429 7
-0.00640261 7
-0.00645021 8
-0.00547056 6
-0.00441167 9
-0.00467913 7
-0.00353944 6
-0.00150063 8
-0.000552593 7
-0.0095322 5
-0.00868561 7
-0.00777722 7
-0.00684684 6
-0.0058229 8
-0.00506836 6
-0.00494054 8
-0.00318021 7
-0.0039472 5
-0.00235975 8
-0.00167244 7
-0.000811813 8
-0.00954278 3
-0.00849429 8
-0.00775195 8
-0.00695024 7
-0.0059675 9
-0.00518637 6
-0.00545497 7
-0.00441129 6
-0.00405075 6
-0.00346811 7
-0.00256122 7
-0.00131349 7
-0.00198322 7
-0.000358441 8
-0.00951894 3
-0.00854769 8
-0.00769795 7
-0.00613953 7
-0.00686294 7
-0.00560944 8
-0.0046988 7
-0.0036841 7
-0.00261741 7
-0.0010317 8
-0.00167729 6
-0.00953748 6
-0.00860768 7
-0.00745147 4
-0.00711451 7
-0.00636506 5
-0.00512662 7
-0.00418576 6
-0.00334001 6
-0.00332551 7
-0.00242449 6
-0.00149599 7
-0.000689427 4
-0.000587545 8
-0.00952836 5
-0.00783995 6
-0.00699248 6
-0.00620622 7
-0.00524534 6
-0.00422266 4
-0.00440228 8
-0.0035037 8
-0.00220327 7
-0.00127998 9
-0.000329591 7
-0.00954047 5
-0.00847019 6
-0.00891247 6
-0.00749923 6
-0.00664671 7
-0.00660222 7
-0.00575532 6
-0.00478071 8
-0.00426222 8
-0.00336449 8
-0.00256023 6
-0.00174465 7
-0.000945057 8
-0.000337598 6
-0.00951712 5
-0.00808197 6
-0.0073457 7
-0.00610574 7
-0.00670205 5
-0.00513919 7
-0.00522956 8
-0.00352276 9
-0.0026884 6
-0.00111944 7
-0.00192642 9
-7.37152e-06 6
-0.009525 6
-0.00806955 6
-0.00739683 7
-0.00646554 9
-0.00501757 8
-0.00427655 7
-0.0033893 7
-0.00154131 6
-0.000380557 8
-0.00954141 6
-0.00885322 7
-0.008633 8
-0.00772563 6
-0.00703193 7
-0.00579038 5
-0.00484681 7
-0.00402149 4
-0.00304468 7
-0.00341625 7
-0.00212133 5
-0.00119427 7
-0.000380296 7
-0.00941347 7
-0.00793682 6
-0.00687569 7
-0.00629196 6
-0.00549594 8
-0.00508242 8
-0.00421927 9
-0.00455124 7
-0.0035331 7
-0.00252642 6
-0.00193693 8
-0.00126437 5
-0.000547167 8
-0.00954458 4
-0.00914753 9
-0.00869504 6
-0.00817712 7
-0.00715771 8
-0.00689425 5
-0.00576737 6
-0.00476502 7
-0.00383162 8
-0.00207305 6
-0.00287744 9
-0.00207247 8
-0.00125219 7
-0.0003079 8
-0.00953072 4
-0.00869451 6
-0.00782826 7
-0.00710399 6
-0.00619191 7
-0.00527653 7
-0.00571247 9
-0.00303754 6
-0.00218352 7
-0.00122325 7
-0.000337111 7
-0.00925504 7
-0.00791589 6
-0.00700941 6
-0.00637713 4
-0.00458661 6
-0.00368005 8
-0.00326367 10
-0.00272283 8
-0.00179673 7
-0.000522815 7
-0.00953601 5
-0.0087473 7
-0.00866621 7
-0.00786526 7
-0.0068291 4
-0.00591294 6
-0.0051217 4
-0.00419297 6
-0.00494479 9
-0.00278624 6
-0.00185122 6
-0.000974371 6
-0.000410856 6
-0.000824928 6
-0.00947283 6
-0.00859822 1
-0.00760131 5
-0.00735709 6
-0.0055657 6
-0.00516995 7
-0.004769 7
-0.00330834 7
-0.00389439 9
-0.0021398 6
-0.000897947 8
-0.000154069 8
-0.00952658 5
-0.00953269 6
-0.00851144 4
-0.00669843 6
-0.00619465 7
-0.00436478 7
-0.00320191 6
-0.00297395 7
-0.000909481 8
-5.54534e-05 6
-0.00955349 5
-0.00876249 8
-0.00783509 7
-0.00694341 6
-0.00639467 8
-0.00501594 8
-0.00594497 5
-0.00349094 7
-0.0020924 7
-0.00280292 7
-0.00111217 8
-0.00910967 8
-0.00818646 6
-0.0072985 7
-0.00585778 7
-0.00456011 8
-0.00392006 6
-0.00233009 8
-0.00158766 8
-0.00144831 7
-0.000725376 7
-0.00952833 5
-0.00865138 6
-0.00781556 5
-0.00735642 8
-0.00666352 6
-0.00510676 5
-0.00582873 7
-0.00426482 8
-0.00374437 8
-0.00298975 7
-0.00225908 7
-0.00082037 6
-0.00938451 7
-0.00886495 9
-0.00812217 7
-0.00870006 10
-0.00757508 6
-0.00672495 8
-0.00577053 7
-0.00499968 9
-0.00414049 5
-0.00321739 7
-0.00285531 8
-0.0022521 7
-0.00168482 7
-0.000869597 7
-0.00952088 6
-0.00846271 4
-0.00728006 5
-0.00660941 5
-0.00576783 8
-0.00502139 7
-0.00492477 8
-0.00405302 9
-0.00338308 9
-0.00255563 8
-0.00107882 4
-0.000130611 6
-0.00953851 5
-0.00823786 6
-0.00883847 7
-0.00756533 5
-0.00671661 7
-0.00580327 7
-0.00498623 6
-0.0042601 8
-0.00361912 5
-0.00274533 7
-0.00160847 6
-0.00104061 6
-0.000198489 8
-0.00953934 5
-0.00829929 7
-0.00820134 7
-0.00737648 5
-0.00645106 6
-0.00584118 9
-0.00547255 9
-0.00415724 8
-0.00340848 7
-0.00207396 6
-0.00272236 6
-0.00116868 7
-0.000388353 6
-0.00904479 7
-0.00800741 7
-0.00705447 6
-0.00637139 7
-0.00571965 6
-0.00575793 7
-0.00485357 9
-0.00412734 6
-0.00313685 7
-0.00209372 4
-0.00109514 5
-0.00954162 5
-0.00878658 9
-0.0071456 9
-0.00797692 7
-0.00643966 3
-0.0052448 6
-0.00470521 7
-0.0035787 7
-0.00300991 8
-0.00258849 7
-0.00169306 6
-0.00045788 7
-0.00954794 5
-0.00874511 6
-0.00762047 4
-0.00694051 8
-0.00598851 5
-0.0043884 9
-0.00476716 8
-0.00395439 7
-0.00252243 8
-0.00167284 7
-0.000914981 8
-0.00953707 6
-0.00872411 8
-0.00783601 6
-0.00666409 5
-0.00554138 8
-0.00420916 8
-0.00468813 6
-0.00381485 6
-0.00297123 4
-0.00196771 4
-0.00094425 7
-0.000302074 9
-0.00951707 5
-0.00860161 5
-0.00729797 5
-0.00604855 5
-0.0064909 9
-0.00553812 6
-0.00472106 8
-0.00398726 6
-0.00382142 8
-0.00308543 6
-0.00215637 8
-0.00121474 5
-0.00928825 4
-0.00854953 5
-0.00761287 7
-0.00676285 6
-0.00595433 8
-0.00587787 7
-0.00430442 6
-0.00476666 6
-0.0033355 6
-0.00253762 8
-0.00244111 5
-0.00162279 6
-0.00103505 7
-0.000347178 5
-3.85911e-05 5
-0.00952745 4
-0.00866377 5
-0.00786917 7
-0.00646375 7
-0.00644344 6
-0.00565931 5
-0.0042562 7
-0.00472559 5
-0.00387469 7
-0.0026032 6
-0.00177487 6
-0.00165488 7
-0.000211986 6
-0.00921018 6
-0.00805473 6
-0.00769551 5
-0.00700805 7
-0.00604319 7
-0.0053462 6
-0.00448174 8
-0.00302728 7
-0.00359201 10
-0.00212338 6
-0.002621 7
-0.00116656 7
-0.000693302 7
-0.000243369 6
-0.00950993 5
-0.00817524 6
-0.00849568 5
-0.00783621 5
-0.00669983 8
-0.00519797 7
-0.00579981 8
-0.00426234 8
-0.00332513 7
-0.00252692 8
-0.00180031 9
-0.00141321 5
-0.00047761 5
-0.000122243 8
-0.00917708 7
-0.00755183 7
-0.00783189 6
-0.00663835 6
-0.00566803 8
-0.00494685 7
-0.00406286 7
-0.00283648 8
-0.00100792 7
-0.00187115 5
-0.00955041 5
-0.00868341 6
-0.00780223 8
-0.00694009 6
-0.00521311 6
-0.00500936 8
-0.00591429 6
-0.00437371 7
-0.00449714 6
-0.00357238 7
-0.00266705 7
-0.00188737 6
-0.00177219 7
-0.000774575 5
-0.000231273 7
-0.00955602 5
-0.00900792 6
-0.0080719 7
-0.00733185 7
-0.00720535 6
-0.00651152 7
-0.00595348 6
-0.00496527 5
-0.00323883 5
-0.00394227 6
-0.0020931 5
-0.00112382 5
-0.00179936 7
-0.000882602 6
-0.00949883 0
-0.00898603 5
-0.00878956 6
-0.00803251 5
-0.00725761 6
-0.00692405 6
-0.00586095 7
-0.00455815 6
-0.00391244 8
-0.00313657 6
-0.00258829 6
-0.00170414 5
-0.00108327 6
-0.000185388 7
-0.000281766 6
-0.00956371 5
-0.00885599 8
-0.00797858 6
-0.00665779 9
-0.00658788 6
-0.00507977 6
-0.00419438 7
-0.00318779 7
-0.00221181 7
-0.00106078 7
-0.000339246 5
-0.0080254 4
-0.00891801 8
-0.00706225 7
-0.00587742 7
-0.00510554 8
-0.00451012 6
-0.00384523 6
-0.00357529 6
-0.00275852 7
-0.00181706 7
-0.000335484 5
-0.000987924 5
-0.00951283 3
-0.0085341 8
-0.00758907 6
-0.00630465 5
-0.00519614 7
-0.00406553 7
-0.00321688 6
-0.00257033 5
-0.00159399 7
-0.000675964 6
-0.00954351 4
-0.00802423 7
-0.00889621 8
-0.0070398 5
-0.0061146 8
-0.00559661 9
-0.00476336 6
-0.00377278 7
-0.00229278 7
-0.00279618 8
-0.00136237 7
-0.00185977 5
-0.000750317 7
-0.0095509 5
-0.00951737 3
-0.00873129 6
-0.00782754 5
-0.00786628 6
-0.00645627 8
-0.00682985 6
-0.00508909 5
-0.00421762 8
-0.0035191 5
-0.00256351 7
-0.00268069 8
-0.00081293 5
-0.000267733 6
-0.00948363 5
-0.00845379 6
-0.00754339 6
-0.00712574 7
-0.00594148 8
-0.0058789 6
-0.00497404 5
-0.00420096 8
-0.00336673 5
-0.00205751 4
-0.00267462 7
-0.00081596 5
-0.00953875 6
-0.00900076 5
-0.00802278 7
-0.00862285 7
-0.00640089 6
-0.00621631 7
-0.0054306 7
-0.00528529 5
-0.00442753 5
-0.00344995 5
-0.0024375 7
-0.00154454 5
-0.0017348 7
-3.98281e-05 6
-0.0077888 4
-0.0068356 5
-0.00526391 4
-0.00420497 6
-0.00368037 4
-0.00300831 6
-0.00260641 6
-0.00195305 6
-0.00103251 7
-5.63033e-05 7
-0.0090281 7
-0.00830438 5
-0.0070391 8
-0.00749978 9
-0.00588578 3
-0.00520012 8
-0.00442448 4
-0.00344227 7
-0.00372003 5
-0.00255464 6
-0.00179699 8
-0.000713852 5
-0.000976247 6
-0.000309446 8
-0.00953264 5
-0.00954564 5
-0.00898487 7
-0.00739018 6
-0.00791283 7
-0.00693295 6
-0.00607021 7
-0.00631471 6
-0.00453968 7
-0.00371377 8
-0.00233176 6
-0.0029508 4
-0.00110343 6
-0.00163553 8
-0.000217969 7
-0.000431544 6
-0.00953331 4
-0.00872225 6
-0.00731904 7
-0.00670185 8
-0.005391 7
-0.00445547 9
-0.00351499 7
-0.00257312 8
-0.00263226 8
-0.00195267 8
-0.00103038 7
-0.00951454 3
-0.00884004 5
-0.00886198 6
-0.00791798 7
-0.00744202 7
-0.00653632 9
-0.00581297 8
-0.00498532 7
-0.00451485 6
-0.00364836 6
-0.00254809 8
-0.00241419 5
-0.000650276 7
-0.00865527 6
-0.00774569 6
-0.0070437 8
-0.00614617 7
-0.00677888 8
-0.00514461 7
-0.00311934 8
-0.00350028 5
-0.00224252 7
-0.00163795 7
-0.000879846 7
-0.000378703 6
-0.00951884 4
-0.0084822 8
-0.00783782 8
-0.00717551 6
-0.00625132 7
-0.00529821 8
-0.00443053 7
-0.00270123 5
-0.0018773 7
-0.00117678 8
-0.000253705 6
-0.00854481 5
-0.00760639 7
-0.00630246 6
-0.00548605 5
-0.0045764 8
-0.00433237 8
-0.00362974 7
-0.00262889 6
-0.00181526 7
-0.000993095 9
-0.00951372 4
-0.00865703 6
-0.00795023 8
-0.00732225 9
-0.00701878 9
-0.00581126 5
-0.00529178 8
-0.00474307 7
-0.0036794 6
-0.00322895 6
-0.00382492 6
-0.00300479 7
-0.00269942 7
-0.00230785 6
-0.00156547 5
-0.000985439 8
-1.97141e-05 7
-0.00955358 4
-0.00855667 3
-0.00749492 6
-0.006543 5
-0.00531477 7
-0.00438185 8
-0.00303864 5
-0.0022781 7
-0.00154449 6
-0.000220088 7
-0.00924619 5
-0.00827563 8
-0.00744673 7
-0.00679367 8
-0.00648765 6
-0.00586769 7
-0.00482812 7
-0.0036815 7
-0.00396782 6
-0.00228009 7
-0.00284401 7
-0.00166289 5
-0.000835812 6
-0.000620889 6
-0.0095644 5
-0.00820955 6
-0.00876319 9
-0.00750811 7
-0.00658374 5
-0.00562079 6
-0.00570342 5
-0.00421457 6
-0.00367527 7
-0.00283665 7
-0.00199803 7
-0.00122788 6
-0.00898753 8
-0.00820506 8
-0.00726639 8
-0.00727426 7
-0.00642008 7
-0.00500611 6
-0.00328366 8
-0.00242889 8
-0.0014646 4
-0.000965315 4
-0.000463063 5
-2.00883e-05 7
-0.00953956 4
-0.00866496 8
-0.00779733 8
-0.00691237 4
-0.00509156 7
-0.00595077 7
-0.00426258 8
-0.00357782 7
-0.00282571 7
-0.00196743 8
-0.00103428 6
-0.000331172 6
-0.00941951 5
-0.00858759 6
-0.00799971 5
-0.00702883 7
-0.00642761 9
-0.00551283 5
-0.00410485 8
-0.00315829 7
-0.00222807 7
-0.00125449 8
-0.00187669 7
-0.000468053 9
-0.00952849 4
-0.00952196 3
-0.0082132 5
-0.0088253 7
-0.00745983 7
-0.00665067 6
-0.00625105 4
-0.00551875 6
-0.00480664 6
-0.00365631 7
-0.00270573 7
-0.00185093 8
-0.00104464 8
-0.000122183 6
-0.00953605 6
-0.00802723 9
-0.00728179 5
-0.00678146 7
-0.00590392 8
-0.00407976 6
-0.00347973 8
-0.00206554 7
-0.00284604 6
-0.00921214 6
-0.00843956 6
-0.00742107 7
-0.00644354 6
-0.0055895 6
-0.00529559 8
-0.00459549 5
-0.00366005 5
-0.00252609 7
-0.00181697 7
-0.00104941 4
-0.000470688 7
-0.00953142 3
-0.0084978 6
-0.00703997 5
-0.00784317 4
-0.00599117 7
-0.00479143 5
-0.00489014 6
-0.00388484 7
-0.00383626 6
-0.00311211 6
-0.00220049 6
-0.0012589 7
-0.000386028 8
-0.00954252 4
-0.00710749 6
-0.00621764 7
-0.00528254 7
-0.00545344 5
-0.00401332 8
-0.0043577 7
-0.0033278 4
-0.00255759 8
-0.00144053 6
-0.00183498 8
-0.000684973 8
-0.000896625 7
-1.13686e-05 10
-0.00952745 5
-0.00810276 6
-0.00896124 4
-0.00716935 9
-0.00630472 8
-0.00495475 8
-0.00408998 7
-0.00347475 6
-0.00265318 5
-0.00143414 8
-0.000666037 8
-0.0095277 4
-0.00890315 5
-0.00813695 4
-0.00719982 6
-0.00655759 6
-0.00633549 9
-0.00569946 6
-0.00479858 5
-0.00389221 7
-0.00292876 6
-0.00222469 7
-0.000892736 6
-0.00953833 4
-0.00901252 5
-0.00861394 7
-0.00773588 7
-0.00680658 7
-0.0059969 7
-0.00545774 5
-0.00502277 9
-0.00415382 7
-0.00316953 8
-0.00228156 6
-0.00230837 7
-0.00145083 8
-7.10691e-05 6
-0.00870739 5
-0.00785113 6
-0.00612265 6
-0.00688891 7
-0.00557877 6
-0.0051781 6
-0.00461835 7
-0.00303209 7
-0.00368228 6
-0.00159993 5
-0.000845124 7
-0.00949574 5
-0.00791481 4
-0.00691159 6
-0.00599317 7
