# Position c_coord[0]
-0.0034227 8
-0.00225507 7
-0.00128474 5
-0.00923479 4
-0.00857253 3
-0.00700641 1
-0.00623568 5
-0.00540666 3
-0.00445814 7
-0.00368882 8
-0.00271326 2
-0.00143741 5
-0.00190125 4
-0.000482625 6
-0.00871371 5
-0.00798456 1
-0.00640176 5
-0.00463771 6
-0.0036633 7
-0.00272726 5
-0.00185649 5
-0.00085595 3
-0.00949943 2
-0.00802499 6
-0.00713465 7
-0.00613831 5
-0.00679524 1
-0.00518313 5
-0.00424159 7
-0.00207848 5
-0.00297119 7
-0.00145779 5
-0.000697206 4
-0.00928421 4
-0.00835251 5
-0.00748021 7
-0.00663077 5
-0.00580229 6
-0.00452127 4
-0.0049323 4
-0.00379343 5
-0.00247651 4
-0.00157819 5
-0.000597774 6
-0.00950115 4
-0.00894597 4
-0.00806389 3
-0.00702611 7
-0.00581403 7
-0.0049771 7
-0.00412588 6
-0.00321905 4
-0.00284471 5
-0.0012026 5
-0.00172882 5
-0.000162191 1
-0.00949922 2
-0.00874523 1
-0.00753329 4
-0.00689461 5
-0.00645438 6
-0.00570472 4
-0.00458408 2
-0.0044163 6
-0.00353804 6
-0.00255227 6
-0.00156553 7
-0.00192213 3
-0.000968864 7
-0.000145936 5
-0.00866583 4
-0.00767106 9
-0.00713434 5
-0.00669269 7
-0.00599907 3
-0.00505317 7
-0.0050218 6
-0.00421631 4
-0.00356515 6
-0.00242923 3
-0.00133719 6
-0.000351406 6
-0.00949972 3
-0.00882634 5
-0.00808082 5
-0.00773768 5
-0.00650008 8
-0.00549225 4
-0.0051102 8
-0.00450233 5
-0.00349707 5
-0.0025315 6
-0.0015657 6
-0.00949715 0
-0.00870846 4
-0.00774052 4
-0.00699612 5
-0.00611013 5
-0.00515268 6
-0.00484955 4
-0.00394899 7
-0.00332684 7
-0.00292722 4
-0.0020147 5
-0.000774152 4
-0.00950193 4
-0.00872286 3
-0.00680542 4
-0.0058653 3
-0.00593684 6
-0.00503084 7
-0.00427226 6
-0.00400495 5
-0.00204421 7
-0.0029858 6
-0.00127177 7
-0.00105511 2
-0.000376613 5
-4.0333e-05 5
-0.00950044 5
-0.00884283 7
-0.00715872 6
-0.0079751 6
-0.00643652 7
-0.00575543 5
-0.00476171 5
-0.00325773 6
-0.00169609 5
-0.00146752 3
-0.000309335 4
-0.00950093 4
-0.00849157 5
-0.00776336 3
-0.00703213 4
-0.00666171 4
-0.00610041 1
-0.00528246 4
-0.00403967 6
-0.00463649 5
-0.00314827 5
-0.00226915 7
-0.00133751 9
-0.00056195 7
-0.00949926 3
-0.00902821 5
-0.00802544 6
-0.00689893 4
-0.0060393 6
-0.00511638 4
-0.00380281 4
-0.00198006 5
-0.000911565 7
-0.000118833 4
-0.00949747 3
-0.00950042 2
-0.00861498 4
-0.00769643 5
-0.00682441 6
-0.00534558 6
-0.00430131 6
-0.00356812 5
-0.00283149 4
-0.00132115 4
-0.00073813 5
-3.04983e-05 5
-0.00877468 5
-0.00782552 4
-0.0060208 1
-0.00504449 6
-0.00448722 5
-0.00305999 6
-0.00382497 5
-0.00275783 5
-0.0023287 5
-0.00134262 7
-0.0019689 4
-0.000433125 8
-0.00950051 4
-0.00855291 6
-0.00712465 1
-0.0079152 5
-0.0076744 5
-0.00677315 6
-0.00576723 6
-0.00480315 4
-0.0035131 6
-0.0026071 5
-0.000958424 7
-0.000194195 5
-0.00949741 2
-0.00879143 1
-0.00833872 6
-0.00764603 4
-0.00710348 7
-0.00662933 5
-0.00618731 6
-0.00526374 4
-0.00438363 8
-0.0037742 4
-0.00212607 7
-0.00121994 5
-0.000455102 4
-0.00950296 4
-0.00864646 7
-0.00775193 3
-0.00590821 5
-0.00495711 6
-0.00403612 1
-0.00355207 5
-0.00292517 6
-0.00233765 6
-0.00115058 5
-0.000670311 7
-0.00945513 4
-0.00862605 7
-0.00755057 2
-0.00700365 6
-0.0064803 6
-0.00566682 6
-0.00409214 6
-0.0048622 5
-0.00313993 5
-0.00221482 4
-0.0015936 6
-0.000320967 6
-0.00878985 6
-0.007535 7
-0.00774849 5
-0.00696278 4
-0.00630281 1
-0.00473028 8
-0.00378969 7
-0.00321718 4
-0.00223643 3
-0.000245166 5
-0.000834318 6
-0.00919796 8
-0.00820587 5
-0.00720478 7
-0.00623147 3
-0.00548546 4
-0.00468053 7
-0.0036797 4
-0.00268283 6
-0.00104627 4
-0.0017778 6
-0.000326934 6
-0.00950197 4
-0.00871415 3
-0.00776155 6
-0.00700212 7
-0.00579614 6
-0.00440741 6
-0.00304615 3
-0.00371436 6
-0.00194625 5
-0.0095019 6
-0.0086221 4
-0.00786317 4
-0.00693778 6
-0.00657133 6
-0.00598136 5
-0.00538526 4
-0.0043874 4
-0.00328614 7
-0.00343206 8
-0.00224686 4
-0.00253927 5
-0.00150322 4
-0.000715381 1
-0.00950133 4
-0.00853035 7
-0.00890903 3
-0.00769946 6
-0.00673023 6
-0.00556504 6
-0.00405785 8
-0.001594 8
-0.000595979 4
-0.00950278 2
-0.00850738 6
-0.00763103 3
-0.00664213 5
-0.00476815 4
-0.00332929 4
-0.00355168 5
-0.00287471 5
-0.00219498 6
-0.00128368 7
-0.000726326 4
-0.000271742 6
-0.00949965 3
-0.0090166 7
-0.0080733 5
-0.00711252 5
-0.00570238 7
-0.00473696 4
-0.00326769 4
-0.0023843 4
-0.00263353 4
-0.001488 4
-0.0094981 0
-0.00811289 8
-0.00751198 5
-0.00653748 3
-0.0052925 3
-0.0056233 5
-0.00438628 6
-0.0027485 3
-0.00190289 4
-0.000946921 5
-0.000447733 3
-0.00950017 5
-0.00870282 5
-0.00784696 6
-0.0071703 6
-0.00792125 7
-0.00626163 8
-0.00541928 6
-0.0045801 3
-0.00361163 4
-0.00367246 7
-0.00271704 5
-0.00205531 7
-0.00109301 4
-0.00011558 1
-0.00950112 5
-0.00828113 5
-0.00748452 4
-0.00628806 7
-0.00544027 5
-0.00453395 4
-0.00331381 5
-0.00234521 3
-0.00138669 3
-0.000404399 4
-0.0095026 4
-0.00877684 5
-0.00786039 6
-0.00693506 5
-0.00653904 5
-0.00612293 5
-0.00559119 8
-0.00405845 7
-0.00460891 5
-0.00230027 2
-0.000584498 8
-0.00949883 2
-0.00772763 4
-0.00674366 6
-0.00554192 4
-0.00456215 6
-0.0037803 1
-0.00291305 5
-0.00192046 3
-0.00109678 5
-1.81611e-05 7
-0.000447883 3
-0.00949809 0
-0.00857096 3
-0.00855007 6
-0.00766715 5
-0.00632517 5
-0.00562926 6
-0.00467782 6
-0.00379725 6
-0.00255366 7
-0.00154651 7
-0.00055354 5
-0.000139607 6
-0.00949384 3
-0.00878985 6
-0.00753507 4
-0.00653718 5
-0.00636527 5
-0.00572517 5
-0.00322312 4
-0.00290235 6
-0.00203379 5
-0.00109816 3
-0.000169851 5
-0.00950413 4
-0.00852337 6
-0.00795496 6
-0.00722291 7
-0.0065717 6
-0.00565786 6
-0.00479586 6
-0.00399271 6
-0.00303475 8
-0.0022364 2
-0.00128374 5
-0.00124186 5
-0.000835932 7
-0.000193131 4
-0.00950111 4
-0.00845407 3
-0.00749385 5
-0.00653908 7
-0.00526662 6
-0.00421535 6
-0.00473697 6
-0.00339081 7
-0.00264602 1
-0.00127501 6
-0.000402751 7
-0.00950074 3
-0.00865501 5
-0.00777899 3
-0.00773365 6
-0.00694183 7
-0.00569277 5
-0.00493057 6
-0.00385675 4
-0.00329403 7
-0.00233835 7
-0.00121838 6
-0.000505684 4
-0.00950004 3
-0.00866447 8
-0.00772087 5
-0.00696742 5
-0.00512091 4
-0.00588424 1
-0.00408036 4
-0.0027983 8
-0.00190421 8
-0.000198491 6
-0.000919749 5
-0.00950022 6
-0.00859402 4
-0.00789765 4
-0.00702499 6
-0.00621056 6
-0.00550031 5
-0.00452478 5
-0.00352469 5
-0.00257711 7
-0.00213879 6
-0.000434933 4
-0.00949924 2
-0.00844722 4
-0.00701219 2
-0.00592267 4
-0.00470851 5
-0.00379336 7
-0.00282464 8
-0.00187643 5
-0.000860533 1
-0.0089104 5
-0.00776016 4
-0.00602883 6
-0.00513954 5
-0.00555223 7
-0.00456476 7
-0.00386918 6
-0.00320699 6
-0.00377366 7
-0.00198178 4
-0.00139174 6
-0.000285211 5
-0.00950146 5
-0.00840555 5
-0.00740657 7
-0.00712828 6
-0.00651379 6
-0.0055693 6
-0.00493807 5
-0.00404827 5
-0.00236617 8
-0.00289035 6
-0.00201015 4
-0.00120882 5
-0.000926662 5
-0.000212728 5
-0.00950018 4
-0.00830065 6
-0.00733694 9
-0.00759527 3
-0.00648927 5
-0.00602319 7
-0.00563254 4
-0.00487287 8
-0.00387529 6
-0.00313924 6
-0.00177036 6
-0.00950201 5
-0.00860279 4
-0.00628921 7
-0.00535558 6
-0.00451622 4
-0.00373587 4
-0.00300527 3
-0.00148006 6
-0.000464669 6
-0.00950103 4
-0.00879181 6
-0.00772715 1
-0.00697144 5
-0.00627099 5
-0.00532918 7
-0.00455579 5
-0.00360106 6
-0.00284787 8
-0.00193297 7
-0.000887755 6
-0.00950074 5
-0.0086469 4
-0.00788903 5
-0.00709958 2
-0.00700124 6
-0.00611221 1
-0.00441304 5
-0.00363267 6
-0.00386615 6
-0.00264212 5
-0.0012113 6
-0.00190803 3
-0.00111453 4
-0.000104187 1
-0.0095025 5
-0.00865548 3
-0.00805116 8
-0.00708798 5
-0.00460871 4
-0.00374464 8
-0.00291704 5
-0.00218909 7
-0.00128238 8
-0.000408714 2
-0.00950415 5
-0.00903422 5
-0.00701816 5
-0.00619116 7
-0.00524303 4
-0.00435361 5
-0.00290274 5
-0.00195908 4
-0.000762157 7
-0.00851927 6
-0.00890554 5
-0.00781678 5
-0.0069852 5
-0.00530547 5
-0.00543581 4
-0.005993 7
-0.00431478 4
-0.00348501 2
-0.00309367 1
-0.00223377 7
-0.00247604 6
-0.00150863 8
-0.000540489 7
-0.00949912 2
-0.00867932 5
-0.00775825 3
-0.00668487 5
-0.00579745 7
-0.00581654 7
-0.00500677 5
-0.00405052 5
-0.00278899 5
-0.00185967 6
-0.000902019 6
-0.00950167 5
-0.00863741 5
-0.00780741 8
-0.00681263 5
-0.00560721 7
-0.00466392 7
-0.00376321 6
-0.0028242 4
-0.00192427 5
-0.000948352 5
-2.73083e-05 5
-0.00950007 5
-0.00950166 3
-0.00860154 6
-0.00726326 5
-0.00637533 6
-0.00523174 5
-0.0042519 4
-0.00308948 4
-0.00250998 3
-0.00151808 6
-0.0010733 6
-0.000195467 6
-0.00949856 3
-0.00883519 5
-0.00792069 5
-0.00690048 5
-0.00597215 6
-0.00497304 5
-0.00439515 6
-0.00350521 6
-0.00195425 5
-0.000949265 3
-0.00950027 5
-0.00774148 3
-0.00641764 6
-0.00687288 5
-0.00589594 5
-0.00512837 7
-0.00415676 1
-0.0028209 6
-0.00115085 6
-0.00167832 1
-0.000600881 6
-0.00950158 5
-0.00856385 6
-0.00763417 4
-0.00722545 7
-0.00660375 5
-0.0059783 7
-0.00507817 5
-0.00481297 3
-0.00355194 3
-0.00254029 5
-0.00153653 1
-0.00045991 4
-0.00930754 5
-0.0080323 5
-0.00863265 3
-0.00696962 4
-0.00597248 5
-0.0042028 6
-0.00468817 5
-0.00306568 5
-0.00233416 5
-0.000759073 6
-0.00950031 5
-0.00864431 6
-0.00772024 5
-0.00666443 6
-0.00570569 6
-0.00499435 5
-0.00389285 8
-0.0039973 7
-0.00300765 5
-0.00162226 7
-0.000999833 7
-7.73556e-05 5
-0.00909461 3
-0.00795855 6
-0.0066301 6
-0.00565605 6
-0.00474811 6
-0.0037879 4
-0.00250457 3
-0.00116895 6
-0.000367873 4
-0.00950165 5
-0.00809346 5
-0.00880775 4
-0.00715932 6
-0.00617287 5
-0.00519426 8
-0.00335565 6
-0.00268448 6
-0.0020932 2
-0.00117171 6
-0.000297436 6
-0.00887847 3
-0.00789877 4
-0.00695439 4
-0.00551225 3
-0.00452139 4
-0.00400469 7
-0.00324192 4
-0.00226407 5
-0.00127596 4
-0.000304941 5
-0.00950018 5
-0.00864038 5
-0.00793012 2
-0.00632784 4
-0.00521828 6
-0.00440019 5
-0.00263455 7
-0.00174129 5
-0.000493482 6
-0.000922919 4
-0.00949928 2
-0.00865238 4
-0.00778651 6
-0.00693109 4
-0.00595126 4
-0.00509091 5
-0.00470491 5
-0.00417927 6
-0.00355647 6
-0.00336663 5
-0.00239414 6
-0.00139644 5
-0.00949894 3
-0.00865863 6
-0.00787359 4
-0.00766511 4
-0.0067137 5
-0.00543494 5
-0.00380373 3
-0.00271807 5
-0.00167336 7
-0.000295743 6
-0.00949785 1
-0.00739113 3
-0.00637272 7
-0.00534666 6
-0.00454601 7
-0.00376716 5
-0.00296439 6
-0.00195286 5
-0.000907381 4
-0.00912651 4
-0.00841882 5
-0.00775986 3
-0.00680108 1
-0.00566401 8
-0.00491908 7
-0.00468233 8
-0.00327124 4
-0.00254193 5
-0.00170577 6
-0.000835519 6
-0.00950147 5
-0.00950072 4
-0.00863635 6
-0.00730209 5
-0.00616566 6
-0.00678809 4
-0.00582546 6
-0.00462964 5
-0.00374936 6
-0.00264807 1
-0.00113749 7
-0.00197834 6
-0.000246279 6
-0.00890039 6
-0.00771402 5
-0.00606113 3
-0.00661239 4
-0.00532433 5
-0.00442194 7
-0.00351683 7
-0.0028672 5
-0.000648846 5
-0.00946259 1
-0.00812065 8
-0.00843433 5
-0.00744931 4
-0.00610332 5
-0.00529221 6
-0.00322718 5
-0.00228051 6
-0.00155244 5
-0.00102603 7
-0.000381251 3
-0.000138972 6
-0.0095005 5
-0.00850547 5
-0.00782751 7
-0.00682315 6
-0.00587329 5
-0.00524427 6
-0.004325 7
-0.00340936 5
-0.00242441 5
-0.000659228 5
-0.00950283 3
-0.00854937 6
-0.00776005 9
-0.00762096 7
-0.00668854 7
-0.00508655 7
-0.00586712 4
-0.00411746 6
-0.0036441 4
-0.00297831 6
-0.00197823 4
-0.00107285 4
-0.000345753 6
-0.00950115 4
-0.00893653 5
-0.00805015 4
-0.00740754 6
-0.00712043 4
-0.00618299 4
-0.00522394 4
-0.0048546 4
-0.00401744 5
-0.0042413 4
-0.00209046 6
-0.00267994 6
-0.00132169 6
-0.00187764 5
-0.000559465 6
-0.00949959 5
-0.00903395 3
-0.00863945 6
-0.00794115 5
-0.00715248 6
-0.00592236 8
-0.00472896 2
-0.00324859 6
-0.00312301 5
-0.00233653 5
-0.00127667 5
-0.000348594 4
-0.00949866 3
-0.00711031 5
-0.00795629 5
-0.00716405 4
-0.00655179 6
-0.00637512 7
-0.00560239 2
-0.004113 7
-0.00473322 1
-0.00371612 5
-0.00277605 7
-0.00211129 6
-0.00107731 6
-0.00949928 3
-0.00873366 6
-0.00789425 6
-0.00696343 5
-0.00541776 5
-0.0043338 3
-0.0036002 7
-0.00260944 5
-0.00184063 7
-0.000357888 5
-0.00950037 2
-0.00919168 5
-0.00855578 7
-0.00758483 8
-0.0061785 3
-0.00520284 6
-0.00307308 5
-0.00166002 6
-0.000623027 1
-0.008241 3
-0.00716557 5
-0.00722085 6
-0.00637542 7
-0.00604196 7
-0.00548849 7
-0.00467436 7
-0.00369865 6
-0.00269967 7
-0.00127691 5
-0.000671539 5
-0.00950103 4
-0.00945805 4
-0.00867125 6
-0.00780726 7
-0.00782791 4
-0.00689404 6
-0.00588646 7
-0.00427126 4
-0.00258255 5
-0.00147843 4
-0.000566673 5
-0.00949985 4
-0.00860592 6
-0.00798316 6
-0.00701416 7
-0.00603751 7
-0.00506144 5
-0.00413671 7
-0.00328202 7
-0.00263591 6
-0.00195907 6
-0.00168254 7
-0.000803832 6
-0.00950085 3
-0.00899288 4
-0.00855881 6
-0.00718868 5
-0.00632843 4
-0.00455975 6
-0.00344993 5
-0.00143341 5
-0.00949898 3
-0.00836752 4
-0.00763934 5
-0.00665562 5
-0.00520333 5
-0.00567194 2
-0.0042169 5
-0.00358272 7
-0.00387378 7
-0.00243188 5
-0.00294831 5
-0.00167049 4
-0.000898779 5
-0.00914726 7
-0.00753052 5
-0.00660883 5
-0.00516976 5
-0.00356776 5
-0.00215341 4
-0.00116422 5
-0.00949996 3
-0.00851529 6
-0.00715955 6
-0.00798913 4
-0.00616542 6
-0.00531758 6
-0.00442988 6
-0.00360437 1
-0.00297231 6
-0.00167311 6
-0.000475751 7
-0.00949941 3
-0.00775795 6
-0.00676477 5
-0.00584131 5
-0.00501749 5
-0.00444546 5
-0.00365284 7
-0.00255227 5
-0.00189624 5
-0.000937205 7
-0.00894847 7
-0.00791945 7
-0.00591109 1
-0.00450516 7
-0.00354094 5
-0.00277864 6
-0.00186125 6
-0.00086957 4
-0.00950044 5
-0.00860108 4
-0.00759289 4
-0.00694134 5
-0.00655242 3
-0.00594351 8
-0.00499677 4
-0.00415011 9
-0.00317868 4
-0.0021879 6
-0.00115714 6
-0.000535585 8
-0.00949931 3
-0.00811901 5
-0.00890653 4
-0.00723042 5
-0.00631861 6
-0.0053942 7
-0.00444681 5
-0.00276207 5
-0.00175155 5
-0.00124976 5
-0.000308449 4
-0.00950274 5
-0.00862955 5
-0.00562054 5
-0.00463498 4
-0.00353319 5
-0.00270726 5
-0.00184161 4
-0.000988244 7
-0.000928234 5
-0.00948779 5
-0.0085403 5
-0.00772148 6
-0.00775468 5
-0.0069669 5
-0.00608207 6
-0.00517839 5
-0.00418731 7
-0.00372818 5
-0.00317943 6
-0.00393968 4
-0.00295366 6
-0.00230183 4
-0.00145576 1
-0.000459162 6
-0.00950192 5
-0.00864566 4
-0.00628353 5
-0.00532374 4
-0.00451152 2
-0.00307613 4
-0.0022313 5
-0.00111621 1
-0.000288339 5
-0.000866194 5
-0.00950003 5
-0.00759184 5
-0.00676179 5
-0.00580483 7
-0.00402788 5
-0.00486719 6
-0.00380449 5
-0.00285704 7
-0.00166205 3
-0.000670185 5
-0.00950119 4
-0.00950106 4
-0.00816227 5
-0.00880849 1
-0.00750178 6
-0.00662831 5
-0.00552785 6
-0.00562351 4
-0.00431798 4
-0.00368789 6
-0.00334187 3
-0.00265445 5
-0.00189353 7
-0.00124827 7
-0.0088866 5
-0.0079465 5
-0.0063975 6
-0.00508623 4
-0.00347846 7
-0.00245317 5
-0.00121856 7
-0.000233566 5
-0.00950115 4
-0.00853895 7
-0.00770817 5
-0.00696576 3
-0.00595484 5
-0.0050938 6
-0.00433061 6
-0.00273426 7
-0.00216373 4
-0.00184851 5
-0.00114081 6
-0.000873131 7
-9.23791e-05 6
-0.00950204 6
-0.00856232 5
-0.00875146 5
-0.00801897 7
-0.00706768 5
-0.00616779 2
-0.00412565 6
-0.00499863 5
-0.00313551 6
-0.00207195 7
-0.00114116 8
-0.000414576 6
-0.000203733 5
-0.00950117 4
-0.00830786 5
-0.00738199 5
-0.00623861 4
-0.00541982 7
-0.00452367 8
-0.00377028 7
-0.00281842 7
-0.00184885 4
-0.000919886 5
-0.00950174 3
-0.00807641 3
-0.00707241 4
-0.00606763 4
-0.00524951 4
-0.0042476 6
-0.00369878 5
-0.00279858 4
-0.00170606 5
-0.000758255 1
-0.00950103 3
-0.00850525 4
-0.00658304 6
-0.00561031 4
-0.00463986 5
-0.0038632 6
-0.00363172 5
-0.0025841 4
-0.00184445 5
-0.00148763 5
-0.000570822 7
-0.00949999 4
-0.00855153 4
-0.00775555 6
-0.00725912 5
-0.0061344 1
-0.00543877 4
-0.00491805 6
-0.00405642 7
-0.00302582 6
-0.0020432 5
-0.00140201 6
-0.00049278 6
-0.00950439 3
-0.00885481 5
-0.00811923 5
-0.00700049 5
-0.00640775 6
-0.005201 3
-0.00433649 7
-0.00343408 7
-0.00268295 7
-0.00106933 6
-0.00197799 8
-7.07383e-05 5
-0.00950076 4
-0.00733071 4
-0.00650209 6
-0.00562086 6
-0.00468449 3
-0.00369988 7
-0.0024477 3
-0.00143145 6
-0.000616229 6
-0.00949763 0
-0.00881663 6
-0.00809879 4
-0.00718219 6
-0.0063442 6
-0.00456145 4
-0.00372334 6
-0.00228083 5
-0.000951792 5
-0.00950136 5
-0.00863233 4
-0.00774529 4
-0.00689948 4
-0.00542778 5
-0.00314873 8
-0.00375355 6
-0.00228417 7
-0.00133812 5
-0.000373168 5
-0.00950159 5
-0.00771014 3
-0.00675415 7
-0.00577391 4
-0.00525712 6
-0.00474584 5
-0.00403089 3
-0.00291971 6
-0.00148243 1
-4.71288e-05 5
-0.000652214 5
-0.00949804 0
-0.00864631 6
-0.00781865 4
-0.00695147 5
-0.00599309 6
-0.00467608 4
-0.00327323 6
-0.00217759 8
-0.00221422 4
-0.00152548 4
-0.00132536 4
-0.000324285 4
-0.00950227 5
-0.00879487 6
-0.00804918 5
-0.00726989 9
-0.00645048 7
-0.00547417 6
-0.00459168 6
-0.00401298 8
-0.00306876 6
-0.00147684 8
-0.000482662 5
-0.00871974 6
-0.00787614 5
-0.00707669 5
-0.00608535 5
-0.00517335 5
-0.00413876 5
-0.00356733 9
-0.00311805 7
-0.00237221 6
-0.00170089 6
-0.000387697 4
-0.00896519 5
-0.00819494 5
-0.00703847 3
-0.0072137 7
-0.00631668 4
-0.00566838 4
-0.00567792 4
-0.00467794 6
-0.00366772 6
-0.00292179 4
-0.001994 4
-0.0011561 4
-0.000146005 4
-0.00949934 4
-0.00882225 6
-0.00788399 5
-0.00638819 6
-0.00692349 6
-0.00527451 5
-0.00445453 7
-0.00354979 8
-0.00263249 5
-0.00100059 5
-0.0016218 9
-0.00042701 7
-0.00950185 5
-0.00861924 5
-0.00763821 6
-0.00656482 3
-0.00606492 1
-0.00550676 5
-0.00476487 6
-0.0036384 3
-0.00241186 4
-0.0014063 4
-0.00037472 7
-0.00810323 7
-0.00879414 5
-0.00733985 5
-0.00664257 4
-0.00584526 7
-0.00458603 4
-0.00385553 4
-0.00290597 5
-0.00190879 4
-1.93494e-05 4
-0.000957174 5
-0.00950051 5
-0.00888401 6
-0.00710701 6
-0.00770546 6
-0.00625234 5
-0.0052938 6
-0.00439598 5
-0.00335038 4
-0.0023997 6
-0.00137977 5
-0.0003678 4
-0.00917827 5
-0.00810303 5
-0.00846778 5
-0.00746225 4
-0.00763585 5
-0.00625412 5
-0.00530811 6
-0.00444138 4
-0.00342264 5
-0.00250976 6
-0.000768944 6
-0.00950084 5
-0.00868872 5
-0.00805603 5
-0.00681036 4
-0.00612511 3
-0.00465794 4
-0.00398521 7
-0.00353506 5
-0.00297854 5
-0.00204075 4
-0.00254942 5
-0.00171637 5
-0.000702747 6
-0.000987881 7
-0.00949956 4
-0.0082306 6
-0.00899092 8
-0.00730719 3
-0.00605357 6
-0.00506496 7
-0.00413617 4
-0.00359903 1
-0.00139321 5
-0.000384129 8
-0.00950082 4
-0.0084353 5
-0.00753981 6
-0.0065616 5
-0.00563511 5
-0.00589011 6
-0.00485083 1
-0.00348748 7
-0.00291333 6
-0.00162077 3
-0.000584686 7
-0.00905225 6
-0.0086704 1
-0.00778963 6
-0.00681563 6
-0.00545086 4
-0.004179 6
-0.00491399 5
-0.0031734 5
-0.00237819 4
-0.000275092 8
-0.0095014 4
-0.00783593 6
-0.00700545 5
-0.00612071 3
-0.00513394 6
-0.00576081 6
-0.00370603 6
-0.0028695 6
-0.00186992 5
-0.00084095 5
-0.000155837 6
-0.0095012 4
