"Maximum force",70.3066,"N"
"Gage length ",1.71121,"mm"
"Strain energy",1.19475,"mJ"
"Deformation at maximum force",0.047486,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.503506
1.78069e-006,0.505428
9.38773e-007,0.507206
5.88596e-006,0.508984
5.4054e-006,0.510594
7.80448e-006,0.512211
1.04271e-005,0.513722
1.04632e-005,0.515087
1.05256e-005,0.516438
1.39975e-005,0.517536
1.43179e-005,0.518772
1.50555e-005,0.519795
1.55175e-005,0.520954
1.64376e-005,0.521896
1.75105e-005,0.522766
1.86951e-005,0.523583
1.99841e-005,0.524349
2.13177e-005,0.525093
2.27035e-005,0.525814
2.40894e-005,0.526535
2.53932e-005,0.527294
2.41564e-005,0.527882
2.5803e-005,0.528481
2.76507e-005,0.52898
2.63022e-005,0.529621
2.82095e-005,0.530094
2.69429e-005,0.530697
2.8366e-005,0.531395
2.98338e-005,0.532074
2.80233e-005,0.532936
2.96028e-005,0.533566
2.80903e-005,0.534287
2.94687e-005,0.535008
2.80009e-005,0.535702
2.94463e-005,0.536392
2.81276e-005,0.537022
2.97369e-005,0.537632
2.89844e-005,0.537993
2.81909e-005,0.538368
3.06198e-005,0.538589
3.01057e-005,0.538839
2.95767e-005,0.53909
3.23632e-005,0.539145
3.1838e-005,0.539395
3.41178e-005,0.539685
3.33057e-005,0.540076
3.25458e-005,0.540436
3.16852e-005,0.540845
3.34808e-005,0.541367
3.24973e-005,0.54184
3.1268e-005,0.54242
3.00163e-005,0.543015
2.88242e-005,0.54358
2.76172e-005,0.544152
3.00014e-005,0.544395
2.90328e-005,0.544857
2.88503e-005,0.544943
3.11749e-005,0.545216
3.12931e-005,0.545163
3.12107e-005,0.545202
3.12106e-005,0.545202
3.11941e-005,0.54521
3.37571e-005,0.545366
3.34889e-005,0.5455
3.2945e-005,0.545757
3.54931e-005,0.545922
3.47927e-005,0.546258
3.39508e-005,0.546659
3.31387e-005,0.547042
3.47853e-005,0.547637
3.39471e-005,0.548038
3.3135e-005,0.548421
3.53553e-005,0.548743
3.48523e-005,0.548986
3.71918e-005,0.549252
3.9725e-005,0.549425
3.91923e-005,0.549683
4.18e-005,0.549825
4.13884e-005,0.55002
4.38023e-005,0.550248
4.61716e-005,0.550506
4.81982e-005,0.550921
4.75947e-005,0.551211
4.95616e-005,0.55165
5.13349e-005,0.552188
5.28399e-005,0.552856
5.41214e-005,0.553622
5.55221e-005,0.554336
5.66471e-005,0.555183
5.84427e-005,0.555709
5.98434e-005,0.556422
6.14453e-005,0.55704
6.31143e-005,0.557628
6.488e-005,0.558169
6.69066e-005,0.558585
7.17048e-005,0.559054
7.37611e-005,0.55947
7.55567e-005,0.559993
7.73374e-005,0.560527
8.1927e-005,0.561107
8.3581e-005,0.561702
8.51456e-005,0.562335
8.88113e-005,0.56335
8.98618e-005,0.564231
9.33338e-005,0.565345
9.41571e-005,0.566329
9.80314e-005,0.567248
9.90074e-005,0.568168
0.000102882,0.569076
0.000106652,0.570048
0.000107635,0.570964
0.000111569,0.571849
0.000115473,0.572757
0.000116509,0.573642
0.000120324,0.574592
0.000124436,0.5754
0.000128057,0.57643
0.000131961,0.577342
0.000132684,0.578372
0.000136082,0.579516
0.000139404,0.580691
0.000142549,0.581966
0.000146095,0.583034
0.000149433,0.584209
0.000153024,0.585261
0.000156392,0.586421
0.000162352,0.587726
0.000165377,0.589046
0.000168134,0.590495
0.000171189,0.591807
0.000173975,0.593242
0.000176866,0.594623
0.000179638,0.596065
0.000185151,0.597583
0.000187893,0.59904
0.000190366,0.600619
0.000193198,0.602038
0.00019582,0.603549
0.000201542,0.604961
0.000204448,0.606349
0.000207324,0.607738
0.00021011,0.609164
0.000215594,0.610705
0.000218232,0.612208
0.00022072,0.61378
0.000225906,0.615459
0.000228409,0.61703
0.000230555,0.61877
0.000235979,0.620326
0.00023811,0.622073
0.000243504,0.623637
0.000246052,0.625194
0.000251536,0.626727
0.000253935,0.628352
0.000258942,0.630107
0.000261296,0.63174
