# Position c_coord[0]
-0.00626314 5
-0.0053934 7
-0.00588581 8
-0.00419618 9
-0.00372357 7
-0.00294002 6
-0.00221335 7
-0.00109477 7
-0.000139276 7
-0.00951517 4
-0.00898413 7
-0.00805969 6
-0.00852771 5
-0.00703037 7
-0.00607697 5
-0.00637798 6
-0.0050227 5
-0.00405611 7
-0.003594 7
-0.00260754 7
-0.00159936 7
-0.00112531 6
-0.000626208 7
-0.00953655 2
-0.00870503 7
-0.00767559 6
-0.00699236 9
-0.00605206 7
-0.00670438 8
-0.00504795 6
-0.00443786 9
-0.00414661 9
-0.00350781 7
-0.0031665 7
-0.00254463 7
-0.00175076 7
-0.00143424 6
-0.000786312 7
-0.00953494 5
-0.00871797 9
-0.00786445 9
-0.00757903 5
-0.00715693 8
-0.0064429 5
-0.0054973 7
-0.0041286 7
-0.00327652 5
-0.00170242 6
-0.000357637 6
-0.000717653 7
-0.00868723 5
-0.00744763 7
-0.00783318 6
-0.00639087 7
-0.00688596 5
-0.00495757 7
-0.00396093 5
-0.00310641 8
-0.00317592 8
-0.00295513 8
-0.00226562 6
-0.00128999 7
-0.000428025 7
-0.0092229 6
-0.0087627 7
-0.00820149 7
-0.0082978 7
-0.00734402 6
-0.00591602 6
-0.00525772 7
-0.00437478 8
-0.00358227 9
-0.00265132 6
-0.00198722 6
-0.00160626 7
-0.000688677 8
-0.00954948 5
-0.0089785 7
-0.00697396 8
-0.00642434 5
-0.0057528 6
-0.00455165 6
-0.00362381 7
-0.0022302 6
-0.00290648 5
-0.00188596 6
-0.000483541 6
-0.00945852 4
-0.00839043 6
-0.00753275 4
-0.0066565 5
-0.00537708 8
-0.00448825 6
-0.00381734 7
-0.00346 7
-0.0038609 7
-0.00250164 6
-0.00147999 8
-0.000704748 5
-0.00953419 6
-0.0088373 6
-0.00737927 5
-0.00642425 7
-0.00583069 7
-0.00485707 4
-0.00389511 8
-0.00171629 6
-0.000762935 5
-0.00954116 5
-0.00894266 6
-0.00779327 6
-0.00695768 7
-0.00535766 7
-0.00324091 7
-0.00243117 5
-0.00156441 6
-0.000896737 8
-0.000365909 7
-0.00957695 6
-0.0080182 6
-0.0087828 6
-0.00791674 6
-0.00703321 4
-0.00692702 7
-0.00596295 5
-0.00472747 5
-0.00380369 6
-0.00276259 4
-0.00203069 6
-0.00186032 8
-0.00109733 7
-0.00953439 5
-0.00861481 7
-0.00751395 6
-0.0065829 5
-0.00518449 8
-0.00559736 7
-0.00565119 7
-0.00459751 8
-0.00363203 8
-0.0027397 8
-0.00199729 8
-0.00184592 8
-0.000902097 8
-0.000282583 6
-0.00951293 4
-0.00815392 7
-0.0072959 6
-0.00672483 5
-0.00616126 5
-0.00538126 5
-0.00485841 7
-0.00396948 8
-0.00304655 8
-0.002226 7
-0.00125499 5
-0.000273792 6
-0.00950653 3
-0.00879734 8
-0.00878215 7
-0.00831137 6
-0.00763549 5
-0.00650434 5
-0.00484418 6
-0.00400882 6
-0.00341211 7
-0.00245027 7
-0.00135234 7
-0.000432936 6
-0.00882058 6
-0.00716775 6
-0.00793561 5
-0.00510509 6
-0.0059452 6
-0.00421295 9
-0.00278418 7
-0.00176736 6
-0.00116999 6
-0.000449151 8
-0.00955839 6
-0.00953604 4
-0.00811432 6
-0.00876012 6
-0.00783337 7
-0.0064763 7
-0.00690496 7
-0.00556654 6
-0.00495263 7
-0.0043553 5
-0.00347497 7
-0.00207556 7
-0.00139613 9
-0.000542879 6
-0.000566843 8
-0.00950706 4
-0.00866648 6
-0.0073283 8
-0.00649163 7
-0.0056324 6
-0.00462506 7
-0.00490297 8
-0.00383169 6
-0.00212449 7
-0.00296696 6
-0.00136148 7
-0.00952755 5
-0.0081542 7
-0.00891712 6
-0.00723861 8
-0.00579277 7
-0.00529298 7
-0.00410477 7
-0.00436154 8
-0.00308221 8
-0.00338595 4
-0.00222234 5
-0.00239662 6
-0.00139424 8
-0.000483667 4
-0.00953121 6
-0.00807324 7
-0.0082941 8
-0.00719089 8
-0.00653999 8
-0.00586838 4
-0.00485608 8
-0.00404714 8
-0.00239589 4
-0.0014681 6
-0.000942812 5
-3.5561e-05 6
-0.00951965 6
-0.00919121 4
-0.00853795 5
-0.00777972 7
-0.00645118 7
-0.00545948 7
-0.00439945 9
-0.00467348 7
-0.00352146 6
-0.00318289 7
-0.00151628 8
-0.000573571 7
-0.00953199 5
-0.00868438 6
-0.00777812 6
-0.00684828 6
-0.0058167 7
-0.00507265 6
-0.00493066 7
-0.00393636 5
-0.00236664 8
-0.000830344 7
-0.00954203 3
-0.00849522 8
-0.00775315 8
-0.00695696 7
-0.0059793 9
-0.00521169 6
-0.00440768 6
-0.00404174 5
-0.00346393 7
-0.00255951 7
-0.00131387 7
-0.00198123 7
-0.000355228 8
-0.00951397 3
-0.00853762 8
-0.00769197 7
-0.00613904 5
-0.00686266 6
-0.00558746 8
-0.00467225 6
-0.00366835 7
-0.00260548 7
-0.00102969 8
-0.00166544 6
-0.000686183 5
-0.00954288 6
-0.00861426 7
-0.00743343 4
-0.00708354 7
-0.00634428 5
-0.00509198 8
-0.00416657 6
-0.00332806 6
-0.00332253 7
-0.00242514 6
-0.0015006 7
-0.000595504 9
-0.00952794 5
-0.00861626 6
-0.00783934 6
-0.00699874 6
-0.00618729 7
-0.00523336 7
-0.00422709 3
-0.00440085 7
-0.00350652 7
-0.00219115 7
-0.00127122 9
-0.000325093 8
-0.00954142 5
-0.00847168 6
-0.00891589 6
-0.00751099 6
-0.00663861 7
-0.00658764 7
-0.00573423 6
-0.00476719 7
-0.00427373 7
-0.00334674 7
-0.00253742 5
-0.00172511 7
-0.000937071 8
-0.000320177 6
-0.0095182 5
-0.00808073 6
-0.00734365 7
-0.00610139 7
-0.00669899 5
-0.00513881 7
-0.00521749 8
-0.00351806 7
-0.00266862 7
-0.00110048 7
-0.00190331 10
-3.21181e-06 6
-0.0095358 5
-0.00923774 6
-0.00808659 5
-0.00800102 8
-0.00737476 7
-0.00645238 9
-0.00500614 8
-0.00426878 6
-0.00338965 7
-0.00246105 8
-0.00150521 7
-0.00037368 8
-0.00955319 5
-0.0088649 7
-0.00770083 5
-0.00703028 6
-0.00578714 5
-0.00484296 7
-0.00402188 4
-0.00304765 7
-0.00341676 7
-0.0021196 5
-0.00118643 7
-0.000378159 7
-0.00941277 7
-0.00862527 5
-0.00792341 6
-0.00687559 7
-0.00628055 6
-0.00549107 8
-0.0050812 8
-0.00421728 8
-0.0045496 7
-0.00352781 6
-0.00252399 5
-0.0019419 8
-0.00128021 5
-0.00055419 8
-0.00954671 4
-0.00914938 9
-0.00868235 6
-0.00817648 7
-0.00714405 8
-0.00688894 5
-0.00575257 6
-0.00475786 7
-0.00382996 8
-0.00208227 6
-0.00287595 8
-0.00206886 8
-0.00126069 7
-0.000317938 8
-0.00953213 4
-0.0086948 6
-0.00782645 7
-0.0071115 6
-0.00619549 7
-0.0052749 7
-0.00571215 9
-0.00303128 6
-0.00218536 7
-0.00121751 7
-0.000332242 7
-0.00926248 7
-0.00792803 6
-0.00637434 5
-0.00699435 6
-0.00603448 5
-0.00457889 7
-0.00367096 8
-0.00326018 10
-0.00272206 7
-0.00179921 7
-0.000515246 7
-0.00953771 5
-0.00875047 7
-0.00866649 7
-0.00785901 7
-0.00682837 4
-0.00590279 7
-0.00510353 4
-0.00593547 7
-0.00419256 6
-0.00493045 9
-0.00277487 6
-0.00184396 5
-0.000988771 6
-0.000398873 5
-0.000824149 6
-0.00946816 6
-0.00868609 1
-0.00772697 3
-0.00735127 5
-0.0067584 6
-0.00556088 7
-0.00514218 8
-0.00475973 7
-0.00329819 7
-0.00389626 9
-0.00216232 6
-0.000884137 8
-0.000147272 8
-0.00952782 5
-0.009536 6
-0.00851822 4
-0.00620162 7
-0.00537449 8
-0.00438453 8
-0.00319594 6
-0.00297741 7
-0.00168449 7
-0.000901695 8
-4.82169e-05 6
-0.00955729 5
-0.00877262 8
-0.00784415 7
-0.0069349 6
-0.00639105 8
-0.00546139 7
-0.00500749 9
-0.0059568 7
-0.00347118 6
-0.00209428 7
-0.002791 7
-0.00111923 8
-0.00158369 8
-0.00910419 8
-0.00818083 6
-0.00729956 7
-0.00585144 7
-0.00455018 8
-0.00391779 6
-0.00232262 8
-0.00143593 7
-0.000719371 7
-0.00953327 3
-0.00865783 6
-0.00779673 5
-0.00734766 8
-0.00665191 6
-0.00509596 6
-0.00581624 7
-0.00425144 8
-0.00373833 8
-0.00298064 7
-0.00224428 7
-0.000794907 6
-0.00936484 6
-0.00887006 9
-0.00813332 7
-0.00870258 10
-0.00755575 6
-0.0067106 8
-0.00575812 6
-0.00498975 9
-0.00413479 5
-0.00321339 7
-0.00285339 8
-0.0022492 7
-0.00166595 7
-0.000842725 8
-0.00951806 6
-0.00845303 5
-0.0072812 5
-0.00661436 6
-0.00576236 8
-0.00501754 7
-0.00491942 8
-0.00404748 7
-0.00337341 9
-0.00253546 8
-0.00105787 5
-0.000116939 8
-0.00954016 5
-0.00823852 6
-0.00883395 6
-0.00755756 5
-0.00671156 8
-0.00579707 7
-0.00497719 6
-0.00425129 8
-0.00360657 5
-0.00272894 7
-0.00158828 6
-0.00101833 6
-0.000181121 8
-0.00953906 5
-0.00828207 7
-0.0082016 7
-0.0073699 5
-0.00644454 7
-0.00582983 9
-0.00546936 9
-0.00414964 7
-0.00340591 7
-0.00206178 7
-0.00272131 6
-0.00115837 7
-0.000385373 6
-0.00904453 6
-0.00801236 7
-0.00705613 6
-0.0063647 7
-0.00571156 6
-0.00575524 7
-0.0048503 8
-0.004123 6
-0.00314022 6
-0.0020899 4
-0.00109033 6
-0.00954161 5
-0.00878916 9
-0.00712832 9
-0.00796577 7
-0.00643298 4
-0.00523722 7
-0.00470179 7
-0.00357857 7
-0.00300681 7
-0.00259598 7
-0.00170499 6
-0.000448021 7
-0.00954847 5
-0.00874634 6
-0.00761208 4
-0.00694025 8
-0.00598839 6
-0.00438545 10
-0.00476298 8
-0.00394974 7
-0.00250868 8
-0.00166617 7
-0.000918353 8
-0.00954077 6
-0.00872862 8
-0.00784278 6
-0.00667065 5
-0.00554032 8
-0.00420807 8
-0.00468496 7
-0.00381384 6
-0.00295535 4
-0.00195195 4
-0.000953271 7
-0.00030756 9
-0.0095184 5
-0.00860494 5
-0.00729732 5
-0.00649809 8
-0.00551672 6
-0.00469422 8
-0.00396832 7
-0.0038026 8
-0.00307281 6
-0.00214913 8
-0.00121244 5
-0.00926391 4
-0.00853817 5
-0.0076057 7
-0.00678826 4
-0.00587601 7
-0.00426817 6
-0.00474125 6
-0.00333416 6
-0.00254433 8
-0.00242792 5
-0.00163304 4
-0.00102725 7
-0.000345435 5
-4.27727e-05 5
-0.00952582 4
-0.0086907 5
-0.00797079 7
-0.00645604 6
-0.00566612 7
-0.00423803 8
-0.00470124 5
-0.00387886 7
-0.00259978 7
-0.00176353 6
-0.00163751 7
-0.000199091 6
-0.00922696 6
-0.00805623 6
-0.00773598 5
-0.00711324 7
-0.00615998 8
-0.00536504 6
-0.00449132 8
-0.00304008 7
-0.0035982 10
-0.00213129 7
-0.00262336 7
-0.00117414 7
-0.000696841 7
-0.000241469 6
-0.00931937 5
-0.0081833 6
-0.008493 6
-0.00782869 6
-0.00672791 6
-0.00517824 8
-0.00581656 7
-0.00424523 8
-0.00332077 7
-0.00252443 8
-0.00179622 9
-0.00139548 5
-0.000477429 5
-0.000120857 8
-0.00914269 6
-0.00756823 7
-0.00782774 7
-0.00663326 6
-0.00567858 7
-0.00492431 6
-0.00404864 6
-0.00283195 8
-0.00100506 7
-0.00187003 5
-0.00956418 4
-0.00867736 6
-0.00780577 8
-0.00695894 7
-0.00520521 6
-0.00500699 8
-0.00591434 6
-0.00436625 7
-0.00449214 6
-0.00356768 7
-0.00266334 7
-0.00187259 6
-0.00176568 8
-0.00110108 6
-0.000762811 6
-0.000210762 7
-0.00955808 5
-0.00900622 6
-0.00802188 7
-0.00724789 9
-0.00716369 5
-0.00650459 8
-0.00600292 5
-0.00501238 6
-0.00323732 5
-0.00393394 6
-0.00207903 6
-0.00180025 7
-0.000867126 6
-0.00893478 6
-0.00878751 7
-0.00799086 5
-0.0072605 6
-0.0069162 6
-0.00586181 7
-0.00457908 6
-0.00390976 8
-0.00313238 6
-0.00257967 6
-0.00169215 5
-0.00106834 6
-0.000180999 7
-0.000266661 6
-0.00956347 5
-0.00885755 8
-0.00797957 6
-0.00666105 9
-0.00658138 6
-0.00507642 6
-0.0041924 7
-0.00317728 7
-0.00220233 7
-0.00105239 7
-0.000326623 5
-0.00802739 4
-0.00892294 8
-0.00706498 7
-0.00587192 7
-0.00510456 8
-0.00450966 6
-0.00384837 6
-0.00357287 7
-0.00274738 7
-0.00180612 7
-0.000325093 5
-0.000975317 5
-0.00951411 2
-0.00854064 8
-0.00759798 5
-0.00631166 5
-0.00519515 7
-0.00406336 7
-0.00321344 7
-0.00255898 5
-0.00158551 8
-0.000668518 6
-0.00954306 4
-0.00802718 8
-0.00889581 8
-0.00704387 5
-0.00611538 8
-0.00645347 7
-0.00559476 9
-0.00475421 6
-0.00376828 8
-0.00228798 7
-0.00279921 8
-0.00135889 7
-0.00186834 7
-0.000744739 7
-0.00955418 5
-0.00951644 3
-0.00873619 6
-0.00782749 5
-0.00787155 6
-0.00681788 7
-0.00508177 5
-0.0042141 8
-0.00351627 5
-0.00255913 7
-0.00268356 8
-0.0015838 6
-0.000783202 6
-0.000289631 6
-0.0094909 5
-0.00845389 6
-0.007546 6
-0.00712083 6
-0.00593928 8
-0.00587212 5
-0.00498435 5
-0.00419907 8
-0.00336616 6
-0.00206695 5
-0.00267963 7
-0.000826181 5
-0.00953355 6
-0.00901267 5
-0.00801658 7
-0.00860993 7
-0.0063725 6
-0.00618833 5
-0.00541354 8
-0.0052418 6
-0.0044111 6
-0.00344931 6
-0.00242787 8
-0.00153914 5
-0.00173955 7
-4.29851e-05 6
-0.00775996 4
-0.00681234 5
-0.00515372 6
-0.00573646 5
-0.00419811 6
-0.00365541 5
-0.00261069 7
-0.00300145 6
-0.00194842 6
-0.0010321 7
-5.39481e-05 7
-0.00903546 7
-0.00833156 5
-0.00713105 7
-0.00752294 8
-0.00747592 6
-0.00651049 5
-0.0066573 6
-0.00578169 3
-0.00520171 8
-0.00442682 4
-0.00343723 7
-0.00371212 4
-0.0025565 6
-0.0017992 8
-0.000702391 5
-0.0009776 6
-0.000309176 8
-0.00954439 5
-0.00952916 5
-0.00899308 6
-0.00790472 7
-0.00691587 8
-0.00605593 5
-0.00455876 4
-0.00372482 8
-0.00234192 7
-0.00295419 5
-0.00110292 7
-0.00163897 8
-0.000223919 7
-0.000427479 6
-0.0095432 4
-0.00870178 4
-0.00732799 8
-0.00629548 6
-0.00670121 8
-0.00536982 6
-0.00444621 7
-0.00388278 9
-0.00351737 7
-0.00257407 8
-0.00262525 8
-0.00194976 8
-0.00102414 7
-0.00896749 7
-0.00876971 4
-0.00801591 5
-0.00745231 7
-0.00655713 7
-0.00581002 7
-0.00497927 6
-0.0045075 6
-0.00363889 6
-0.00254269 8
-0.00241485 5
-0.000647457 6
-0.00950707 4
-0.00870802 7
-0.00777574 6
-0.00707046 7
-0.00617984 6
-0.00515065 7
-0.00311287 8
-0.00349993 5
-0.00223976 7
-0.00163196 8
-0.000874518 7
-0.000369507 6
-0.00951256 3
-0.00848506 8
-0.00783192 7
-0.00717901 6
-0.00681455 8
-0.00625096 7
-0.00529805 8
-0.00443123 7
-0.002703 5
-0.00187709 7
-0.00117349 8
-0.000250557 6
-0.00949798 0
-0.00852965 5
-0.00760295 7
-0.00631389 6
-0.00550467 6
-0.00458146 8
-0.00433875 8
-0.00363445 8
-0.00263516 7
-0.00180982 6
-0.000990402 9
-0.00951294 4
-0.00865045 6
-0.00794595 8
-0.00732336 9
-0.00701845 8
-0.00581391 5
-0.00529565 8
-0.00475077 7
-0.00367195 6
-0.00323192 6
-0.00383386 6
-0.00301025 7
-0.0026935 7
-0.00230878 6
-0.00156021 5
-0.000986691 8
-1.87545e-05 8
-0.00955693 4
-0.00854215 3
-0.00748986 6
-0.00653985 5
-0.00531417 7
-0.00438275 8
-0.0030388 5
-0.00227242 7
-0.00153783 6
-0.000209511 7
-0.00925267 5
-0.00828133 8
-0.00744394 8
-0.00679525 8
-0.00648601 6
-0.0058729 7
-0.00483154 7
-0.00368532 6
-0.00396343 7
-0.0022685 8
-0.00283613 6
-0.00165949 5
-0.000825932 6
-0.000627183 6
-0.00956666 5
-0.00821084 7
-0.00875951 9
-0.00751393 8
-0.00658229 6
-0.00562789 6
-0.00570533 6
-0.00420668 6
-0.00366443 6
-0.00283144 7
-0.00198789 6
-0.00120952 6
-0.00898202 8
-0.00819696 8
-0.00726466 8
-0.00727071 7
-0.00641641 6
-0.00499704 6
-0.0032813 8
-0.00242286 8
-0.00144358 6
-0.00096592 5
-0.000447794 6
-1.90887e-05 7
-0.00953938 4
-0.00865699 8
-0.00777807 8
-0.00689851 5
-0.00506872 7
-0.00593969 6
-0.00426522 9
-0.00358136 7
-0.00283438 7
-0.00197566 9
-0.00103889 8
-0.00033224 6
-0.00934688 5
-0.00851134 6
-0.0079687 7
-0.00700948 6
-0.00639224 7
-0.00551143 5
-0.00411024 8
-0.00316394 7
-0.0022357 7
-0.00126096 8
-0.00188233 8
-0.00047347 9
-0.00953036 5
-0.00952009 5
-0.00821061 6
-0.00881516 7
-0.00744141 7
-0.00637056 5
-0.00554327 6
-0.00483262 5
-0.00365896 7
-0.00270987 7
-0.00185461 8
-0.00104616 8
-0.000125055 7
-0.00953666 6
-0.00802209 9
-0.00727652 4
-0.00678052 6
-0.00589277 6
-0.00407934 6
-0.00347846 8
-0.00207453 7
-0.00285324 6
-0.00921008 6
-0.00845564 6
-0.00744732 6
-0.00641855 6
-0.00560047 6
-0.0052953 7
-0.004596 5
-0.00365945 5
-0.00254455 7
-0.00180961 7
-0.00105609 4
-0.000462987 6
-0.00953033 3
-0.00845448 7
-0.00700898 5
-0.00779687 5
-0.00598904 7
-0.00477938 6
-0.00488048 6
-0.00384697 6
-0.00311473 7
-0.00220962 7
-0.00126 7
-0.000386389 7
-0.00954331 4
-0.00831177 9
-0.00709295 5
-0.00620057 8
-0.00525818 7
-0.00548209 7
-0.00400713 8
-0.00434024 7
-0.0033173 4
-0.00254565 8
-0.00144101 7
-0.00182864 8
-0.000682195 8
-0.000892542 8
-9.08013e-06 10
-0.00954577 5
-0.0081044 6
-0.00897519 6
-0.00718457 9
-0.00631419 9
-0.00494986 8
-0.00408068 7
-0.00346282 6
-0.00264403 5
-0.00142935 7
-0.000657715 8
-0.00952846 4
-0.0088801 6
-0.00813726 5
-0.00720721 6
-0.00658233 6
-0.0063393 9
-0.00569524 6
-0.00480587 5
-0.00389626 7
-0.00293058 6
-0.00222313 7
-0.000888443 6
-0.00954125 5
-0.00901775 5
-0.00861405 7
-0.00774048 8
-0.00681167 7
-0.00601456 7
-0.0054649 5
-0.00503473 8
-0.00416495 7
-0.00317577 8
-0.00228841 6
-0.00231477 6
-0.00145781 8
-6.42685e-05 6
-0.00953538 7
