"Maximum force",101.585,"N"
"Gage length ",1.78099,"mm"
"Strain energy",1.30383,"mJ"
"Deformation at maximum force",0.0390316,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.242724
3.66941e-007,0.243929
3.97442e-007,0.245295
-4.14671e-007,0.247057
-8.1514e-007,0.248621
-4.68944e-006,0.250467
-4.72087e-006,0.251848
-7.74581e-006,0.253283
-7.10506e-006,0.254358
-5.85336e-006,0.255144
-7.567e-006,0.255957
-5.42123e-006,0.256312
-6.36745e-006,0.256766
-3.38722e-006,0.256728
-2.43075e-007,0.256618
9.49018e-007,0.256057
2.56579e-006,0.255287
6.94674e-006,0.254593
8.80938e-006,0.253704
9.50973e-006,0.253376
1.05677e-005,0.252876
1.37268e-005,0.252748
1.38544e-005,0.252693
1.38386e-005,0.252701
1.59099e-005,0.253092
1.47998e-005,0.253622
1.26689e-005,0.254629
1.07615e-005,0.255537
1.08393e-005,0.256872
8.38062e-006,0.258039
5.95173e-006,0.259191
3.65695e-006,0.260282
2.47976e-006,0.260839
1.01945e-006,0.26153
8.04313e-007,0.261632
2.60421e-007,0.26189
3.57744e-007,0.261844
3.59493e-006,0.261687
4.18725e-006,0.261407
5.70717e-006,0.260686
6.94397e-006,0.260098
9.29835e-006,0.258985
1.0632e-005,0.258351
1.20402e-005,0.257684
1.28188e-005,0.257316
1.33291e-005,0.257073
1.69203e-005,0.256743
1.68179e-005,0.256798
1.71978e-005,0.256619
1.66204e-005,0.256892
1.59089e-005,0.257229
1.43741e-005,0.257958
1.25412e-005,0.258827
1.06413e-005,0.259728
8.15282e-006,0.26091
6.67016e-006,0.261608
4.77026e-006,0.262509
3.69738e-006,0.263016
2.60214e-006,0.263535
1.77513e-006,0.263928
1.5423e-006,0.264037
1.39329e-006,0.264108
2.20167e-006,0.263725
3.09202e-006,0.263303
4.99192e-006,0.262403
6.64594e-006,0.261617
8.55329e-006,0.260709
1.06395e-005,0.259725
1.20998e-005,0.259034
1.35899e-005,0.258329
1.44169e-005,0.257936
1.52104e-005,0.25756
1.53622e-005,0.257488
1.51163e-005,0.257605
1.40807e-005,0.258097
1.21435e-005,0.259012
1.01617e-005,0.259955
7.34537e-006,0.261282
4.81217e-006,0.262488
2.26407e-006,0.263701
1.03403e-007,0.264715
-1.2824e-006,0.265375
-2.43724e-006,0.265925
-2.49219e-006,0.26595
-2.52525e-006,0.265965
-1.30336e-006,0.265389
-1.33618e-007,0.264832
1.72158e-006,0.263955
4.19517e-006,0.26278
6.43034e-006,0.261719
8.91884e-006,0.260537
1.06176e-005,0.25974
1.23685e-005,0.258908
1.30129e-005,0.258601
1.33445e-005,0.258444
1.30986e-005,0.258561
1.25696e-005,0.258811
1.22716e-005,0.258953
1.11168e-005,0.259498
1.01109e-005,0.259979
8.33769e-006,0.260814
6.53465e-006,0.261669
4.63475e-006,0.262569
2.78701e-006,0.263446
1.88921e-006,0.263872
7.49276e-007,0.264414
3.02241e-007,0.264625
-4.7262e-007,0.264993
1.82216e-006,0.265276
1.47384e-006,0.265447
6.80846e-006,0.265667
9.78869e-006,0.265636
1.56001e-005,0.265636
2.46601e-005,0.265464
3.6283e-005,0.265456
4.47468e-005,0.265573
5.88135e-005,0.265808
6.90655e-005,0.266456
8.25362e-005,0.26696
9.76757e-005,0.268036
0.000110193,0.268997
0.000124617,0.270447
0.000141187,0.272194
0.000154419,0.274223
0.00016944,0.276726
0.000184341,0.279304
0.000200911,0.282478
0.000214918,0.285484
0.000227852,0.288994
0.000243826,0.292442
0.000259085,0.296226
0.000273629,0.300346
0.000291152,0.304435
0.000310584,0.308983
0.000327154,0.31356
0.000345631,0.318535
0.000364109,0.323601
0.000384255,0.329155
0.000403805,0.335075
0.00042264,0.34127
0.000440641,0.347893
0.000464006,0.354759
0.000483079,0.362236
0.000504179,0.370109
0.000521465,0.378471
0.000543399,0.387321
0.000561996,0.396415
0.000582261,0.40612
0.00060515,0.415947
0.000623866,0.426323
0.000644846,0.437065
0.00066845,0.447929
0.000688835,0.458915
0.000709696,0.469719
0.000732584,0.480827
0.000759406,0.49163
0.000782533,0.502678
0.000809117,0.513481
0.000835104,0.524589
0.000860854,0.53582
0.000889821,0.546867
0.000917836,0.558342
0.000949068,0.569694
0.000976487,0.581535
0.001007,0.593254
0.00103633,0.605522
0.00106458,0.618278
0.0010951,0.63134
0.00112192,0.644829
0.00115149,0.658378
0.00117986,0.672477
0.00121085,0.686699
0.00123529,0.701286
0.00126771,0.71624
0.0012937,0.731498
0.00132446,0.747123
0.00135593,0.762565
0.00138406,0.77819
0.0014122,0.793815
0.00144295,0.80944
0.00147347,0.82531
0.0015047,0.840873
0.00153808,0.856743
0.00157194,0.872307
0.00160532,0.888176
0.00164179,0.903923
0.00167779,0.919914
0.00171332,0.936149
0.00174884,0.952385
0.00178341,0.968986
0.00181798,0.98571
0.00185399,1.00304
0.00189261,1.02062
0.00192718,1.03869
0.0019639,1.05712
0.0019968,1.07592
0.00203471,1.09521
0.00206928,1.11462
0.00210528,1.13464
0.00213842,1.15478
0.00217394,1.17516
0.00220589,1.19579
0.0022407,1.21642
0.00227527,1.2373
0.00231366,1.25768
0.0023487,1.27819
0.00238709,1.2987
0.00242786,1.31933
0.00246863,1.33996
0.00250964,1.36047
0.00254993,1.38122
0.00259356,1.40185
0.00263886,1.42309
0.00268082,1.44457
0.00272159,1.46654
0.00276451,1.48888
0.00280671,1.51159
0.00284748,1.53503
0.00289063,1.55871
0.00292902,1.58312
0.00297288,1.60778
0.00301318,1.6328
0.00305252,1.6582
0.00309186,1.68371
0.00312738,1.70946
0.00316958,1.73498
0.0032082,1.76073
0.00325017,1.78625
0.00329213,1.81188
0.00333147,1.83727
0.0033739,1.86266
0.00341897,1.88805
0.00346188,1.91332
0.00350694,1.93871
0.00355534,1.96398
0.00360016,1.98962
0.00364761,2.01525
0.00369482,2.04113
0.00374131,2.06737
0.00378732,2.09374
0.00383524,2.1206
0.00387959,2.14782
0.00392274,2.17553
0.00396804,2.20373
0.00401263,2.23217
0.00405626,2.2611
0.00409655,2.29015
0.00413851,2.31982
0.0041831,2.34972
0.00422673,2.37987
0.00427346,2.41015
0.00431995,2.44054
0.00436573,2.47106
0.00441508,2.50146
0.00446062,2.53222
0.00450973,2.56261
0.00455884,2.59313
0.0046082,2.62341
0.00466065,2.65368
0.0047131,2.68395
0.00476031,2.71386
0.004813,2.74401
0.00486307,2.77392
0.00491266,2.80419
0.00496201,2.83459
0.00501065,2.86523
0.00505786,2.89648
0.00510506,2.92797
0.0051506,2.95995
0.0051959,2.99218
0.00523977,3.02514
0.00528578,3.05834
0.00533132,3.09203
0.00537877,3.12597
0.00542359,3.15966
0.0054708,3.19384
0.00551896,3.22753
0.00556402,3.26122
0.00561266,3.29467
0.00566153,3.32787
0.00571041,3.36132
0.00575738,3.39428
0.00580959,3.42724
0.00585894,3.4602
0.00591068,3.49364
0.00596146,3.52758
0.00601177,3.56152
0.00606088,3.59618
0.00611214,3.6311
0.00616149,3.66674
0.00621347,3.70287
0.00626354,3.73974
0.00631313,3.77685
0.00635938,3.81396
0.00640826,3.85155
0.00645713,3.88891
0.00650243,3.92675
0.00654511,3.96435
0.00659065,4.00195
0.00663976,4.0393
0.00668602,4.07665
0.00673537,4.11376
0.00678544,4.15087
0.00683455,4.18798
0.00688724,4.22509
0.00693922,4.26244
0.00699143,4.2998
0.00704317,4.33715
0.00709466,4.37475
0.0071464,4.4121
0.00719432,4.45019
0.00724487,4.48803
0.00729446,4.5266
0.00734119,4.56518
0.00739007,4.60375
0.00744109,4.64306
0.00749092,4.68285
0.00753645,4.72314
0.007587,4.76415
0.00763278,4.80566
0.00768427,4.8474
0.00773482,4.8894
0.00778513,4.93188
0.00783519,4.97411
0.00788741,5.01684
0.00793461,5.05932
0.00798492,5.10155
0.00803642,5.1433
0.00808839,5.18481
0.00814037,5.22631
0.00819306,5.26733
0.00824527,5.30883
0.00830035,5.35009
0.00835495,5.39184
0.00840978,5.43334
0.00846676,5.47509
0.00852017,5.51733
0.0085762,5.55956
0.00862794,5.60253
0.00868277,5.6455
0.00873022,5.6892
0.00878315,5.7329
0.0088356,5.77685
0.00888757,5.82128
0.00893931,5.86547
0.00899033,5.91015
0.00904445,5.95483
0.00910072,5.99975
0.00915699,6.04467
0.00921349,6.08959
0.00927023,6.13427
0.00932793,6.1787
0.00938825,6.22289
0.00944929,6.26708
0.00950436,6.31127
0.00956254,6.35522
0.00961761,6.39941
0.00967578,6.4436
0.00973396,6.48754
0.00979142,6.53197
0.00985221,6.57616
0.00990896,6.62084
0.00997095,6.66576
0.010026,6.71142
0.0100832,6.75732
0.0101402,6.80322
0.0101903,6.84985
0.0102461,6.89623
0.0102976,6.9436
0.0103546,6.99096
0.0104049,7.03881
0.0104607,7.08666
0.0105164,7.13451
0.0105744,7.18285
0.0106333,7.23071
0.0106917,7.2788
0.0107537,7.32665
0.0108126,7.3745
0.0108715,7.42236
0.0109306,7.46996
0.0109864,7.51781
0.0110453,7.56567
0.0111061,7.61401
0.0111645,7.6621
0.0112215,7.71093
0.0112808,7.76
0.0113395,7.80932
0.0113969,7.85912
0.0114539,7.90942
0.0115123,7.9602
0.0115645,8.01122
0.0116187,8.06274
0.0116747,8.11474
0.01173,8.16698
0.0117841,8.21972
0.0118411,8.2727
0.0118995,8.32616
0.0119551,8.37988
0.012013,8.43359
0.0120709,8.4873
0.012132,8.54101
0.0121935,8.59447
0.0122531,8.6477
0.012312,8.70092
0.0123713,8.75414
0.0124305,8.80737
0.0124894,8.86083
0.012548,8.9143
0.0126055,8.96825
0.0126658,9.02221
0.0127252,9.0769
0.012784,9.13158
0.0128444,9.187
0.012898,9.24291
0.0129533,9.29931
0.0130082,9.35595
0.013063,9.41259
0.0131169,9.46972
0.0131734,9.52685
0.013232,9.58447
0.0132878,9.64208
0.0133489,9.69994
0.0134099,9.7578
0.0134719,9.81518
0.0135334,9.8728
0.0135901,9.92992
0.0136531,9.98705
0.0137105,10.0437
0.0137687,10.1001
0.0138295,10.1567
0.0138872,10.2134
0.013944,10.2705
0.0140036,10.3276
0.0140627,10.385
