"Maximum force",85.2409,"N"
"Gage length ",1.49581,"mm"
"Strain energy",1.25111,"mJ"
"Deformation at maximum force",0.0357828,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.245453
8.23289e-007,0.246445
4.69759e-006,0.24736
5.82263e-006,0.248207
7.10413e-006,0.248974
1.13957e-005,0.249687
9.73418e-006,0.250488
1.35489e-005,0.251419
1.43498e-005,0.252426
1.48416e-005,0.25357
1.55158e-005,0.254631
1.60933e-005,0.255737
1.6883e-005,0.256737
1.75387e-005,0.257805
1.83806e-005,0.258781
1.92374e-005,0.259754
1.73375e-005,0.260658
1.84551e-005,0.261505
1.97217e-005,0.262279
1.84104e-005,0.262905
2.00346e-005,0.263508
2.19718e-005,0.263964
2.09287e-005,0.264463
2.29999e-005,0.264858
2.20388e-005,0.26532
2.4274e-005,0.265634
2.64496e-005,0.265978
2.601e-005,0.26619
2.5481e-005,0.26644
2.80142e-005,0.266614
2.77255e-005,0.266754
3.02736e-005,0.266919
2.9888e-005,0.267107
3.19444e-005,0.267506
3.13558e-005,0.267788
3.04021e-005,0.268244
3.23541e-005,0.26869
3.12887e-005,0.269197
3.01488e-005,0.269739
2.88449e-005,0.270357
2.75038e-005,0.27099
2.90163e-005,0.27165
2.75858e-005,0.272333
2.6688e-005,0.272756
2.57343e-005,0.27321
2.81036e-005,0.27346
2.76752e-005,0.273665
2.75592e-005,0.273721
2.75753e-005,0.273713
2.77895e-005,0.273611
2.79385e-005,0.273541
2.81536e-005,0.273439
3.13574e-005,0.273299
3.16219e-005,0.273173
3.18696e-005,0.273055
3.18541e-005,0.273062
3.1788e-005,0.273094
3.14751e-005,0.273242
3.08977e-005,0.273515
3.00222e-005,0.273931
2.91617e-005,0.274339
2.82527e-005,0.27477
2.75747e-005,0.275091
2.66993e-005,0.275506
2.87407e-005,0.275913
2.7869e-005,0.276329
2.69414e-005,0.276767
2.60473e-005,0.277191
2.5388e-005,0.277503
2.51719e-005,0.277607
2.50555e-005,0.277662
2.52203e-005,0.277584
2.52702e-005,0.27756
2.55347e-005,0.277435
2.56669e-005,0.277372
