"T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","Tsource","T","voidfraction","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","UsNext:0","UsNext:1","UsNext:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Points:0","Points:1","Points:2"
585.51,0.68069,0.175,0.68069,-1.7348e-13,4.103e+06,0.90517,28.206,4.103e+06,4630.1,585.51,0.68069,4.103e+06,0.68069,0.022392,-0.025062,0.089156,0.022392,-0.025062,0.089156,5.1836e-11,1.1455e-11,4.7688e-12,0,0,0,8.0182e-09,-2.4638e-09,7.8466e-08,5.1531e-11,1.4169e-11,3.3212e-12,5.1836e-11,1.1455e-11,4.7688e-12,-0.002,0.002,0.0018386
587.29,0.64091,0.175,0.64091,-1.7347e-13,4.2655e+06,0.4181,27.917,4.2655e+06,3586,587.29,0.64091,4.2655e+06,0.64091,0.0061275,-0.023894,0.065769,0.0061275,-0.023894,0.065769,1.763e-11,2.1343e-11,-4.5798e-11,0,0,0,1.3834e-10,5.7172e-10,7.92e-08,1.7596e-11,2.1642e-11,-4.5957e-11,1.763e-11,2.1343e-11,-4.5798e-11,-0.0018,0.002,0.0018386
589.19,0.5814,0.175,0.5814,-2.949e-12,2.745e+05,0.21983,28.346,2.745e+05,3503.7,589.19,0.5814,2.745e+05,0.5814,-0.0055378,-0.022416,0.085754,-0.0055378,-0.022416,0.085754,-2.2048e-11,2.7293e-11,-6.2318e-11,0,0,0,-1.7379e-09,2.0018e-10,8.4528e-08,-2.2048e-11,2.7293e-11,-6.2318e-11,-2.2048e-11,2.7293e-11,-6.2318e-11,-0.0016,0.002,0.0018386
590.96,0.54845,0.175,0.54845,-2.7755e-12,5.0282e+05,0.24138,28.817,5.0282e+05,4997,590.96,0.54845,5.0282e+05,0.54845,-0.01685,-0.019122,0.14324,-0.01685,-0.019122,0.14324,-3.8909e-11,2.334e-11,-2.855e-11,0,0,0,-3.2349e-08,-3.5894e-09,9.1179e-08,-3.8909e-11,2.334e-11,-2.855e-11,-3.8909e-11,2.334e-11,-2.855e-11,-0.0014,0.002,0.0018386
592.75,0.50459,0.175,0.50459,1.7347e-13,1.8244e+06,0.375,30.261,1.8244e+06,10993,592.75,0.50459,1.8244e+06,0.50459,-0.02975,-0.0023228,0.17579,-0.02975,-0.0023228,0.17579,-3.5453e-11,2.0751e-11,4.1962e-12,0,0,0,-4.9772e-08,-9.4721e-09,1.1473e-07,-3.5453e-11,2.0751e-11,4.1961e-12,-3.5453e-11,2.0751e-11,4.1962e-12,-0.0012,0.002,0.0018386
594.71,0.38414,0.175,0.38414,-3.4694e-13,2.6658e+06,0.50862,31.006,2.6658e+06,13624,594.71,0.38414,2.6658e+06,0.38414,-0.0051565,0.011631,0.17662,-0.0051565,0.011631,0.17662,-3.1464e-11,1.6735e-11,-1.373e-12,0,0,0,-1.3138e-08,-9.6812e-09,1.2967e-07,-3.1464e-11,1.6735e-11,-1.3731e-12,-3.1464e-11,1.6735e-11,-1.373e-12,-0.001,0.002,0.0018386
596.08,0.33902,0.175,0.33902,5.2042e-13,1.3219e+06,0.60776,30.306,1.3219e+06,8322.8,596.08,0.33902,1.3219e+06,0.33902,0.036193,0.014574,0.17815,0.036193,0.014574,0.17815,-3.2916e-11,2.2669e-11,8.2859e-12,0,0,0,1.688e-09,-3.4928e-09,1.1747e-07,-3.2916e-11,2.2669e-11,8.2858e-12,-3.2916e-11,2.2669e-11,8.2859e-12,-0.0008,0.002,0.0018386
596.32,0.40258,0.175,0.40258,1.9082e-12,1.5264e+05,0.69827,30.289,1.5264e+05,5059,596.32,0.40258,1.5264e+05,0.40258,0.03937,0.02528,0.15201,0.03937,0.02528,0.15201,-2.415e-11,4.0908e-11,3.0145e-11,0,0,0,-9.3052e-09,6.1933e-10,1.038e-07,-2.415e-11,4.0908e-11,3.0145e-11,-2.415e-11,4.0908e-11,3.0145e-11,-0.0006,0.002,0.0018386
596.73,0.4812,0.175,0.4812,1.0408e-12,2.049e+05,0.64224,30.361,2.049e+05,3829.5,596.73,0.4812,2.049e+05,0.4812,0.020898,0.034716,0.1089,0.020898,0.034716,0.1089,-8.6694e-12,4.0723e-11,3.5933e-11,0,0,0,-1.1558e-08,4.6578e-10,9.0074e-08,-8.6693e-12,4.0723e-11,3.5933e-11,-8.6694e-12,4.0723e-11,3.5933e-11,-0.0004,0.002,0.0018386
597.21,0.4615,0.175,0.4615,-1.7347e-13,2.1559e+06,0.51724,30.171,2.1559e+06,5051,597.21,0.4615,2.1559e+06,0.4615,-0.010489,0.036145,0.08083,-0.010489,0.036146,0.08083,1.2885e-11,3.7095e-11,2.7238e-11,0,0,0,-2.8385e-10,4.112e-09,8.9016e-08,-1.7373e-12,4.026e-11,3.2435e-11,1.2885e-11,3.7095e-11,2.7238e-11,-0.0002,0.002,0.0018386
597.35,0.69483,0.175,0.69483,5.2042e-13,2.0377e+06,0.84483,30.419,2.0377e+06,5193.5,597.35,0.69483,2.0377e+06,0.69483,-0.02867,0.037367,0.081602,-0.02867,0.037367,0.081602,2.5757e-11,3.379e-11,1.8765e-11,0,0,0,3.0927e-09,9.0195e-09,7.2916e-08,1.1135e-11,3.6955e-11,2.3961e-11,2.5757e-11,3.379e-11,1.8765e-11,0,0.002,0.0018386
597.29,0.83119,0.175,0.83119,3.4694e-13,38174,0.86638,30.604,38174,3521.2,597.29,0.83119,38174,0.83119,-0.025021,0.039604,0.069537,-0.025021,0.039604,0.069537,2.2011e-11,5.3055e-12,1.1136e-11,0,0,0,3.2532e-09,7.3266e-09,6.6171e-08,2.1878e-11,4.8638e-12,1.1271e-11,2.2011e-11,5.3055e-12,1.1136e-11,0.0002,0.002,0.0018386
597.16,0.72193,0.175,0.72193,1.2143e-12,1.25e+09,0.30172,30.517,1.25e+09,3029.5,597.16,0.72193,1.25e+09,0.72193,-0.029323,0.048409,0.06301,-0.029323,0.048409,0.06301,-8.9222e-12,-2.9889e-11,1.4424e-11,0,0,0,1.2682e-08,1.0431e-09,5.5496e-08,-9.0551e-12,-3.033e-11,1.4559e-11,-8.9222e-12,-2.9889e-11,1.4424e-11,0.0004,0.002,0.0018386
597.07,0.55371,0.175,0.55371,2.2551e-12,1.25e+09,0.090517,31.055,1.25e+09,2899.1,597.07,0.55371,1.25e+09,0.55371,-0.035219,0.04994,0.091064,-0.035219,0.04994,0.091064,-1.4927e-11,-1.7712e-11,3.2374e-11,0,0,0,8.4086e-09,-1.8293e-09,4.0237e-08,-1.4927e-11,-1.7712e-11,3.2374e-11,-1.4927e-11,-1.7712e-11,3.2374e-11,0.0006,0.002,0.0018386
596.94,0.36992,0.175,0.36992,2.7756e-12,1.1618e+06,0.12069,31.743,1.1618e+06,6795,596.94,0.36992,1.1618e+06,0.36992,-0.0099256,0.034457,0.098001,-0.0099256,0.034457,0.098001,6.7237e-12,1.1097e-11,3.4153e-11,0,0,0,-2.8305e-09,2.7136e-09,4.5966e-08,6.7238e-12,1.1097e-11,3.4153e-11,6.7237e-12,1.1097e-11,3.4153e-11,0.0008,0.002,0.0018386
595.83,0.40115,0.175,0.40115,4.5103e-12,1.1619e+06,0.19828,31.676,1.1619e+06,6511.5,595.83,0.40115,1.1619e+06,0.40115,0.032336,0.023465,0.094207,0.032336,0.023465,0.094207,3.7615e-11,2.6928e-11,2.892e-11,0,0,0,-8.1676e-09,5.3631e-09,4.3704e-08,3.7615e-11,2.6928e-11,2.892e-11,3.7615e-11,2.6928e-11,2.892e-11,0.001,0.002,0.0018386
594.2,0.66002,0.175,0.66002,5.2042e-12,4601.2,0.16379,31.327,4601.2,1728,594.2,0.66002,4601.2,0.66002,0.05074,0.021331,0.10054,0.05074,0.021331,0.10054,6.3113e-11,3.3007e-11,2.435e-11,0,0,0,-5.5456e-09,3.2037e-09,2.1313e-08,6.3113e-11,3.3007e-11,2.435e-11,6.3113e-11,3.3007e-11,2.435e-11,0.0012,0.002,0.0018386
593.28,0.70043,0.175,0.70043,1.9082e-12,1.2444e+06,0.125,31.214,1.2444e+06,3070.6,593.28,0.70043,1.2444e+06,0.70043,0.060753,0.014416,0.094368,0.060753,0.014416,0.094368,3.2519e-11,3.0828e-11,1.3215e-11,0,0,0,-1.5546e-10,7.8585e-09,2.1745e-08,3.2519e-11,3.0828e-11,1.3215e-11,3.2519e-11,3.0828e-11,1.3215e-11,0.0014,0.002,0.0018386
592.08,0.69453,0.175,0.69453,-8.6736e-13,1.2447e+06,0.21121,31.029,1.2447e+06,3178.8,592.08,0.69453,1.2447e+06,0.69453,0.079097,0.012446,0.095461,0.079097,0.012446,0.095461,1.946e-11,3.8381e-11,-2.2979e-12,0,0,0,3.2623e-09,8.3538e-09,2.3439e-08,1.946e-11,3.8381e-11,-2.298e-12,1.946e-11,3.8381e-11,-2.2979e-12,0.0016,0.002,0.0018386
590.56,0.75876,0.175,0.75876,-1.2143e-12,8.7072e+05,0.99138,30.583,8.7072e+05,3985.8,590.56,0.75876,8.7072e+05,0.75876,0.076,0.016331,0.079798,0.076,0.016331,0.079798,2.9694e-11,5.4153e-11,-7.6777e-12,0,0,0,2.6572e-08,3.2394e-09,4.0565e-08,2.9225e-11,5.3103e-11,-7.632e-12,2.9694e-11,5.4153e-11,-7.6777e-12,0.0018,0.002,0.0018386
588.76,0.66305,0.175,0.66305,-1.0408e-12,1.251e+09,1.9181,29.559,1.251e+09,7335.8,588.76,0.66305,1.251e+09,0.66305,0.053515,0.01484,0.041515,0.053515,0.01484,0.041515,1.5954e-11,2.4978e-11,2.6278e-12,0,0,0,3.7018e-08,-4.6997e-10,6.1794e-08,9.4562e-12,2.4738e-11,4.7038e-12,1.5954e-11,2.4978e-11,2.6278e-12,0.002,0.002,0.0018386
586.75,0.5862,0.175,0.5862,5.2042e-13,1.2552e+09,2.194,29.025,1.2552e+09,9276.6,586.75,0.5862,1.2552e+09,0.5862,0.036799,0.014492,0.021076,0.036799,0.014492,0.021076,-1.6171e-11,-7.2982e-12,1.3455e-11,0,0,0,1.9092e-08,-3.5114e-09,5.4223e-08,-2.5086e-11,-7.5499e-12,1.5742e-11,-1.6171e-11,-7.2982e-12,1.3455e-11,0.0022,0.002,0.0018386
584.08,0.46596,0.175,0.46596,1.9082e-12,6.4165e+06,2.2888,29.135,6.4165e+06,10862,584.08,0.46596,6.4165e+06,0.46596,0.021137,0.0083627,0.011982,0.021137,0.0083627,0.011982,-3.3736e-11,1.2043e-11,1.482e-11,0,0,0,1.707e-08,-3.046e-09,6.2912e-08,-3.5655e-11,1.153e-11,7.7428e-12,-3.3736e-11,1.2043e-11,1.482e-11,0.0024,0.002,0.0018386
580.34,0.4833,0.175,0.4833,2.4286e-12,4.6817e+06,2.9009,28.788,4.6817e+06,12600,580.34,0.4833,4.6817e+06,0.4833,0.01276,0.0038082,0.0077306,0.01276,0.0038082,0.0077306,-2.9592e-11,8.7994e-12,-4.6348e-12,0,0,0,1.5139e-08,-4.944e-09,6.9015e-08,-3.2424e-11,1.1891e-11,-9.6932e-12,-2.9592e-11,8.7994e-12,-4.6348e-12,0.0026,0.002,0.0018386
576.6,0.64769,0.175,0.64769,8.6736e-13,3.5424e+06,3.7026,28.629,3.5424e+06,13364,576.6,0.64769,3.5424e+06,0.64769,0.0059025,0.0040186,0.0078436,0.0059025,0.0040186,0.0078436,-1.7773e-11,4.4655e-12,-1.5309e-11,0,0,0,4.5422e-09,-8.678e-09,5.9153e-08,-1.5813e-11,7.2745e-12,-1.4881e-11,-1.7773e-11,4.4655e-12,-1.5309e-11,0.0028,0.002,0.0018386
573,0.73191,0.175,0.73191,-1e-17,2.5925e+05,0,28.72,2.5925e+05,0,573,0.73191,2.5925e+05,0.73191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.002,0.0018386
573,0.70422,0.175,0.70422,2.7755e-12,1822.8,0,28.737,1822.8,0,573,0.70422,1822.8,0.70422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.002,0.002145
575.69,0.7048,0.175,0.7048,1.3878e-12,1586.2,0.043103,28.735,1586.2,1474.7,575.69,0.7048,1586.2,0.7048,0.012027,-0.019219,0.085096,0.012027,-0.019219,0.085096,1.1431e-12,2.2238e-12,4.242e-13,0,0,0,3.2e-09,-1.296e-09,6.9124e-09,1.1432e-12,2.2238e-12,4.242e-13,1.1431e-12,2.2238e-12,4.242e-13,-0.0028,-0.002,0.002145
578.83,0.6277,0.175,0.6277,3.4694e-13,2.7517e+06,0.14655,28.68,2.7517e+06,6254.5,578.83,0.6277,2.7517e+06,0.6277,0.021381,-0.016525,0.060803,0.021381,-0.016525,0.060803,1.7873e-12,1.2373e-11,-6.9398e-12,0,0,0,1.3176e-08,-5.7922e-09,2.8767e-08,1.7873e-12,1.2373e-11,-6.9398e-12,1.7873e-12,1.2373e-11,-6.9398e-12,-0.0026,-0.002,0.002145
581.77,0.6277,0.175,0.6277,3.4694e-13,2.7515e+06,0.14655,28.424,2.7515e+06,6254.5,581.77,0.6277,2.7515e+06,0.6277,0.038369,-0.021064,0.065703,0.038369,-0.021064,0.065703,1.7873e-12,1.2373e-11,-6.9398e-12,0,0,0,1.3176e-08,-5.7922e-09,2.8767e-08,1.7873e-12,1.2373e-11,-6.9398e-12,1.7873e-12,1.2373e-11,-6.9398e-12,-0.0024,-0.002,0.002145
583.98,0.70451,0.175,0.70451,-6.9389e-13,789.14,0.047414,28.078,789.14,1488.3,583.98,0.70451,789.14,0.70451,0.047616,-0.034463,0.12039,0.047616,-0.034463,0.12039,1.3286e-11,1.3763e-11,-5.2154e-12,0,0,0,3.2419e-09,-1.3997e-09,6.8745e-09,1.3286e-11,1.3762e-11,-5.2152e-12,1.3286e-11,1.3763e-11,-5.2154e-12,-0.0022,-0.002,0.002145
585.98,0.73813,0.175,0.73813,-5.2042e-13,1127.7,0.064655,27.95,1127.7,1160.9,585.98,0.73813,1127.7,0.73813,0.031789,-0.037103,0.12024,0.031789,-0.037103,0.12024,2.5606e-11,1.3489e-11,-1.109e-11,0,0,0,1.8265e-09,-1.0001e-09,8.8518e-09,2.5606e-11,1.3488e-11,-1.1089e-11,2.5606e-11,1.3489e-11,-1.109e-11,-0.002,-0.002,0.002145
588.11,0.70219,0.175,0.70219,1.7347e-13,2560.3,0.056034,28.059,2560.3,1181.1,588.11,0.70219,2560.3,0.70219,0.020342,-0.034878,0.097607,0.020342,-0.034878,0.097607,5.8487e-13,1.6105e-11,-2.1645e-11,0,0,0,2.9026e-09,7.3909e-10,1.6973e-08,5.8495e-13,1.6105e-11,-2.1645e-11,5.8487e-13,1.6105e-11,-2.1645e-11,-0.0018,-0.002,0.002145
589.97,0.59492,0.175,0.59492,-1.3878e-12,2911.3,0.047414,28.007,2911.3,1560.2,589.97,0.59492,2911.3,0.59492,0.016676,-0.037572,0.11394,0.016676,-0.037572,0.11394,-3.872e-11,2.1875e-11,-2.3139e-11,0,0,0,3.6114e-09,4.0391e-10,2.1134e-08,-3.872e-11,2.1875e-11,-2.3139e-11,-3.872e-11,2.1875e-11,-2.3139e-11,-0.0016,-0.002,0.002145
591.57,0.66857,0.175,0.66857,-1.3878e-12,1720.7,0.038793,27.892,1720.7,1677,591.57,0.66857,1720.7,0.66857,0.011225,-0.046015,0.1556,0.011225,-0.046015,0.1556,-3.2846e-11,1.6064e-11,-2.7226e-11,0,0,0,2.1625e-09,-5.7743e-10,1.5768e-08,-3.2846e-11,1.6064e-11,-2.7226e-11,-3.2846e-11,1.6064e-11,-2.7226e-11,-0.0014,-0.002,0.002145
593.11,0.77702,0.175,0.77702,1.7347e-13,1.3402e+06,0.081897,27.739,1.3402e+06,7243.9,593.11,0.77702,1.3402e+06,0.77702,0.0051427,-0.045264,0.14832,0.0051426,-0.045264,0.14832,-1.6078e-11,1.0403e-11,-1.3523e-11,0,0,0,7.5698e-10,-2.6536e-09,4.1799e-08,-1.6078e-11,1.0404e-11,-1.3523e-11,-1.6078e-11,1.0403e-11,-1.3523e-11,-0.0012,-0.002,0.002145
594.33,0.76705,0.175,0.76705,-3.4694e-13,2.5833e+06,0.24569,27.608,2.5833e+06,9171.6,594.33,0.76705,2.5833e+06,0.76705,-0.00038364,-0.033116,0.096666,-0.00038364,-0.033116,0.096666,-1.692e-11,6.6313e-12,2.4852e-12,0,0,0,4.7156e-09,-5.4005e-09,7.1183e-08,-1.692e-11,6.6313e-12,2.4851e-12,-1.692e-11,6.6313e-12,2.4852e-12,-0.001,-0.002,0.002145
595.28,0.7399,0.175,0.7399,-5.2042e-13,1.3207e+06,0.61638,27.456,1.3207e+06,5237.5,595.28,0.7399,1.3207e+06,0.7399,0.00088562,-0.018198,0.059475,0.00088562,-0.018198,0.059475,-2.3354e-11,1.6766e-11,2.6129e-11,0,0,0,-4.9376e-09,-4.4775e-09,7.6922e-08,-2.3354e-11,1.6766e-11,2.6129e-11,-2.3354e-11,1.6766e-11,2.6129e-11,-0.0008,-0.002,0.002145
596.17,0.72778,0.175,0.72778,1.3878e-12,1.5206e+05,0.77586,27.901,1.5206e+05,3976.9,596.17,0.72778,1.5206e+05,0.72778,-0.0062128,0.00087256,0.068674,-0.0062128,0.00087257,0.068674,-2.9385e-11,2.5646e-11,3.3223e-11,0,0,0,-1.4183e-08,-1.3497e-09,6.6819e-08,-2.9385e-11,2.5646e-11,3.3223e-11,-2.9385e-11,2.5646e-11,3.3223e-11,-0.0006,-0.002,0.002145
597.26,0.66301,0.175,0.66301,2.2551e-12,2.0159e+05,0.62931,28.649,2.0159e+05,2713.9,597.26,0.66301,2.0159e+05,0.66301,-0.022213,0.015628,0.080799,-0.022213,0.015628,0.080799,-1.2394e-12,2.0126e-11,6.591e-12,0,0,0,-1.0138e-08,9.8383e-11,5.2411e-08,-1.2393e-12,2.0126e-11,6.591e-12,-1.2394e-12,2.0126e-11,6.591e-12,-0.0004,-0.002,0.002145
598.04,0.66713,0.175,0.66713,-8.6736e-13,1.3015e+05,0.56896,29.017,1.3015e+05,2274.7,598.04,0.66713,1.3015e+05,0.66713,-0.033539,0.029653,0.076672,-0.033539,0.029653,0.076672,2.9576e-11,1.9623e-11,-3.1022e-12,0,0,0,-1.3882e-08,-1.1276e-09,4.159e-08,2.0438e-11,2.1601e-11,1.4534e-13,2.9576e-11,1.9623e-11,-3.1022e-12,-0.0002,-0.002,0.002145
598.49,0.75817,0.175,0.75817,-2.2551e-12,2.3524e+06,0.56466,29.652,2.3524e+06,4375.9,598.49,0.75817,2.3524e+06,0.75817,-0.030963,0.049744,0.084374,-0.030963,0.049744,0.084375,2.0875e-11,1.0784e-11,-1.9218e-12,0,0,0,-2.7344e-08,-2.322e-09,3.1621e-08,1.1736e-11,1.2762e-11,1.3258e-12,2.0875e-11,1.0784e-11,-1.9218e-12,0,-0.002,0.002145
598.74,0.77382,0.175,0.77382,3.4694e-13,2.3496e+06,0.35776,30.231,2.3496e+06,3920,598.74,0.77382,2.3496e+06,0.77382,-0.035144,0.063937,0.082803,-0.035144,0.063937,0.082803,5.9364e-12,3.5299e-12,5.2038e-12,0,0,0,-2.2709e-08,-1.8132e-09,2.0228e-08,5.9363e-12,3.5298e-12,5.2039e-12,5.9364e-12,3.5299e-12,5.2038e-12,0.0002,-0.002,0.002145
598.81,0.73788,0.175,0.73788,2.4286e-12,1622.9,0.090517,30.614,1622.9,1682.4,598.81,0.73788,1622.9,0.73788,-0.041766,0.069511,0.068367,-0.041766,0.069511,0.068367,-1.3293e-11,-1.331e-12,-1.5737e-12,0,0,0,-4.7649e-09,-1.9682e-10,6.1405e-09,-1.3293e-11,-1.3311e-12,-1.5737e-12,-1.3293e-11,-1.331e-12,-1.5737e-12,0.0004,-0.002,0.002145
598.38,0.6277,0.175,0.6277,2.4286e-12,1.5343e+06,0.11207,30.659,1.5343e+06,4926.6,598.38,0.6277,1.5343e+06,0.6277,-0.028998,0.061746,0.057594,-0.028998,0.061746,0.057594,-2.2557e-11,-3.4864e-12,-6.3731e-12,0,0,0,-3.3794e-10,-2.7023e-10,1.3508e-08,-2.2557e-11,-3.4862e-12,-6.3731e-12,-2.2557e-11,-3.4864e-12,-6.3731e-12,0.0006,-0.002,0.002145
597.79,0.55405,0.175,0.55405,5e-18,2.6885e+06,0.15948,30.615,2.6885e+06,8200.7,597.79,0.55405,2.6885e+06,0.55405,-0.011881,0.038064,0.049541,-0.011881,0.038064,0.049541,-1.315e-11,-7.928e-13,-1.8748e-12,0,0,0,-5.7314e-09,3.1139e-09,2.6535e-08,-1.315e-11,-7.9264e-13,-1.8747e-12,-1.315e-11,-7.928e-13,-1.8748e-12,0.0008,-0.002,0.002145
596.87,0.62294,0.175,0.62294,1.5613e-12,1.1585e+06,0.18534,30.734,1.1585e+06,5243.8,596.87,0.62294,1.1585e+06,0.62294,0.0012635,0.021245,0.04486,0.0012635,0.021245,0.04486,-4.3443e-12,2.4907e-12,1.271e-12,0,0,0,-9.3942e-09,4.9416e-09,2.5545e-08,-4.3443e-12,2.4907e-12,1.2711e-12,-4.3443e-12,2.4907e-12,1.271e-12,0.001,-0.002,0.002145
595.67,0.69538,0.175,0.69538,3.7296e-12,5687.6,0.18103,30.904,5687.6,1727.3,595.67,0.69538,5687.6,0.69538,0.013245,0.019433,0.050466,0.013245,0.019433,0.050466,5.3965e-12,9.2587e-12,-9.939e-12,0,0,0,-1.6783e-09,2.5906e-09,1.6453e-08,9.0782e-12,8.1963e-12,-8.9774e-12,5.3965e-12,9.2587e-12,-9.939e-12,0.0012,-0.002,0.002145
594.54,0.66356,0.175,0.66356,2.6021e-13,6821.1,0.11207,30.932,6821.1,1826.5,594.54,0.66356,6821.1,0.66356,0.041914,0.017107,0.057703,0.041914,0.017107,0.057703,-8.6081e-13,1.564e-11,-1.6472e-11,0,0,0,4.2456e-09,3.1772e-09,1.4279e-08,5.5822e-12,1.3781e-11,-1.4789e-11,-8.6081e-13,1.564e-11,-1.6472e-11,0.0014,-0.002,0.002145
592.87,0.55312,0.175,0.55312,-8.6736e-13,1.159e+06,0.13793,30.606,1.159e+06,2002.5,592.87,0.55312,1.159e+06,0.55312,0.079912,0.015036,0.070091,0.079912,0.015036,0.070091,-1.2923e-11,2.2368e-11,-5.0705e-12,0,0,0,1.3142e-08,5.3025e-09,2.947e-08,-1.0162e-11,2.1571e-11,-4.3494e-12,-1.2923e-11,2.2368e-11,-5.0705e-12,0.0016,-0.002,0.002145
590.47,0.62648,0.175,0.62648,-1.7347e-13,1.1552e+06,0.13362,29.946,1.1552e+06,1494.9,590.47,0.62648,1.1552e+06,0.62648,0.10966,0.017479,0.097787,0.10966,0.017479,0.097787,-2.2865e-11,2.7861e-11,-1.2485e-12,0,0,0,1.4779e-08,4.6949e-09,2.798e-08,-2.2865e-11,2.7861e-11,-1.2486e-12,-2.2865e-11,2.7861e-11,-1.2485e-12,0.0018,-0.002,0.002145
587.89,0.77315,0.175,0.77315,3.4695e-13,1404.6,0.11207,29.305,1404.6,1130,587.89,0.77315,1404.6,0.77315,0.10541,0.019072,0.10531,0.10541,0.019072,0.10531,-1.5505e-11,1.3927e-11,1.0084e-11,0,0,0,7.5041e-09,1.4863e-09,9.0663e-09,-1.665e-11,1.6731e-11,1.277e-11,-1.5505e-11,1.3927e-11,1.0084e-11,0.002,-0.002,0.002145
585.84,0.87509,0.175,0.87509,6.9389e-13,2085.4,0.22414,29.06,2085.4,1083.5,585.84,0.87509,2085.4,0.87509,0.078002,0.018586,0.07914,0.078002,0.018586,0.07914,-3.1987e-12,6.1295e-12,1.404e-11,0,0,0,7.4272e-09,-9.128e-10,6.0064e-09,-9.1599e-12,8.6788e-12,1.823e-11,-3.1987e-12,6.1295e-12,1.404e-11,0.0022,-0.002,0.002145
583.29,0.7782,0.175,0.7782,1.2143e-12,1.5191e+06,0.60345,28.727,1.5191e+06,5374.8,583.29,0.7782,1.5191e+06,0.7782,0.047604,0.010013,0.04842,0.047604,0.010013,0.04842,-3.4379e-12,2.8517e-11,1.8586e-11,0,0,0,2.1716e-08,-8.5789e-10,2.0708e-08,-9.1421e-12,2.808e-11,2.0259e-11,-3.4379e-12,2.8517e-11,1.8586e-11,0.0024,-0.002,0.002145
579.72,0.75552,0.175,0.75552,1.9082e-12,1.5305e+06,0.93534,28.158,1.5305e+06,6481.8,579.72,0.75552,1.5305e+06,0.75552,0.031578,0.003452,0.033194,0.031578,0.003452,0.033194,-6.109e-12,1.9825e-11,8.2163e-12,0,0,0,1.8228e-08,-6.2815e-10,2.4587e-08,-9.2399e-12,2.1254e-11,9.0164e-12,-6.109e-12,1.9825e-11,8.2163e-12,0.0026,-0.002,0.002145
576.31,0.84857,0.175,0.84857,1.0097e-28,42969,1.1466,27.887,42969,4088,576.31,0.84857,42969,0.84857,0.01913,0.0043186,0.029904,0.01913,0.0043186,0.029904,-7.2554e-13,4.775e-12,2.8794e-12,0,0,0,2.6436e-09,-2.11e-09,1.4277e-08,-3.4948e-12,5.5778e-12,2.8342e-12,-7.2554e-13,4.775e-12,2.8794e-12,0.0028,-0.002,0.002145
573,0.76373,0.175,0.76373,-1.3878e-12,60322,0,27.887,60322,0,573,0.76373,60322,0.76373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,-0.002,0.002145
573,0.77905,0.175,0.77905,-1.3878e-12,852.66,0,29.907,852.66,0,573,0.77905,852.66,0.77905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.001,0.002145
575.22,0.70539,0.175,0.70539,-6.9389e-13,1026.3,0.034483,29.646,1026.3,1874.6,575.22,0.70539,1026.3,0.70539,0.022306,-0.011237,0.11069,0.022306,-0.011237,0.11069,1.5035e-11,3.1007e-11,2.6244e-11,0,0,0,1.9899e-09,-8.3063e-10,8.7734e-09,1.5035e-11,3.1007e-11,2.6244e-11,1.5035e-11,3.1007e-11,2.6244e-11,-0.0028,-0.001,0.002145
578.77,0.55405,0.175,0.55405,-1.0408e-12,2.7523e+06,0.15517,29.262,2.7523e+06,8463,578.77,0.55405,2.7523e+06,0.55405,0.015029,-0.010795,0.065342,0.015029,-0.010795,0.065342,1.9107e-11,2.5611e-11,1.5154e-11,0,0,0,8.5522e-09,-3.2936e-09,3.9804e-08,1.9107e-11,2.5611e-11,1.5154e-11,1.9107e-11,2.5611e-11,1.5154e-11,-0.0026,-0.001,0.002145
582.42,0.58793,0.175,0.58793,3.4694e-13,2.7529e+06,0.19397,29.176,2.7529e+06,8256.7,582.42,0.58793,2.7529e+06,0.58793,-0.0012706,-0.019511,0.049068,-0.0012706,-0.019511,0.049068,2.8858e-11,2.8635e-11,2.2367e-11,0,0,0,8.277e-09,-3.4805e-09,3.9432e-08,2.8858e-11,2.8635e-11,2.2367e-11,2.8858e-11,2.8635e-11,2.2367e-11,-0.0024,-0.001,0.002145
584.76,0.65266,0.175,0.65266,1.3878e-12,4121.4,0.27155,29.229,4121.4,2887.6,584.76,0.65266,4121.4,0.65266,-0.0051919,-0.035168,0.093194,-0.0051919,-0.035168,0.093194,3.2056e-11,3.405e-11,3.4194e-11,0,0,0,3.8812e-09,-1.5581e-09,1.5208e-08,3.2056e-11,3.405e-11,3.4194e-11,3.2056e-11,3.405e-11,3.4194e-11,-0.0022,-0.001,0.002145
