"Maximum force",100.017,"N"
"Gage length ",1.86939,"mm"
"Strain energy",11.8187,"mJ"
"Deformation at maximum force",0.721686,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.996745
5.84126e-006,0.996509
1.45435e-005,0.996344
2.0355e-005,0.99593
2.90573e-005,0.995373
3.48985e-005,0.995114
4.071e-005,0.994831
4.65214e-005,0.994221
5.23329e-005,0.993649
5.52386e-005,0.993406
6.10501e-005,0.993186
6.39707e-005,0.992998
6.68764e-005,0.992888
6.97821e-005,0.992849
7.55936e-005,0.992904
7.84993e-005,0.992833
8.1405e-005,0.992716
8.43108e-005,0.99295
8.72165e-005,0.992873
9.30279e-005,0.992646
9.59337e-005,0.992645
9.59435e-005,0.992614
9.88492e-005,0.992559
0.000101755,0.992473
0.000104661,0.992208
0.000107566,0.992253
0.000110472,0.992316
0.000110476,0.992402
0.000110476,0.992684
0.000113381,0.992974
0.000116287,0.992951
0.000116289,0.992997
0.000119194,0.992802
0.000119195,0.992396
0.000122101,0.99205
0.000122101,0.991698
0.000122101,0.991329
0.000125007,0.990843
0.000125008,0.990351
0.000127914,0.989887
0.000127914,0.989661
0.000127914,0.989363
0.000127914,0.989362
0.000127914,0.989565
0.000127914,0.989801
0.000127914,0.990027
0.000127914,0.990223
0.000127914,0.990263
0.000127914,0.990341
0.000127914,0.990529
0.000127914,0.990786
0.000127914,0.991046
0.000127914,0.991234
0.000127914,0.991367
0.000127914,0.991547
0.000127914,0.991462
0.000127914,0.991391
0.00013082,0.991274
0.000130821,0.991079
0.000130821,0.990906
0.000130821,0.990515
0.000130821,0.990162
0.000133727,0.989817
0.000133727,0.989542
0.000136633,0.989237
0.000139539,0.989221
0.00013954,0.989064
0.000145352,0.989228
0.000148257,0.989244
0.000151163,0.989158
0.000156974,0.989236
0.00015988,0.989409
0.000165692,0.98951
0.000171503,0.989675
0.000177315,0.989832
0.000183126,0.990004
0.000188937,0.990365
0.00019764,0.990645
0.000203481,0.991217
0.000209292,0.992049
0.000217995,0.992495
0.000223806,0.992816
0.000232508,0.993176
0.00023835,0.993436
0.000247052,0.993655
0.000252863,0.993671
0.000261566,0.993609
0.000270328,0.993585
0.000276139,0.993507
0.000284841,0.993217
0.000293544,0.99296
0.000302246,0.992732
0.000311008,0.992614
0.00031971,0.992582
0.000325551,0.992528
0.000334254,0.992637
0.000342956,0.992707
0.000348797,0.992661
0.000357499,0.992723
0.000366202,0.992911
0.000372043,0.993068
0.000380745,0.993264
0.000389447,0.993499
0.000395289,0.993811
0.000403991,0.99422
0.000409832,0.994477
0.000418535,0.994697
0.000427237,0.995043
0.000433078,0.995152
0.00044178,0.995387
0.000450483,0.995622
0.000459245,0.995912
0.000465056,0.995983
0.000473758,0.996007
0.000482461,0.996046
0.000488302,0.996178
0.000497004,0.996421
0.000505706,0.996586
0.000514468,0.996586
0.000523171,0.996633
0.000528982,0.996923
0.000537684,0.996618
0.000546387,0.996587
0.000555148,0.996586
0.000563851,0.996563
0.000572553,0.996774
0.000581315,0.997165
0.000590017,0.997143
0.000598719,0.997408
0.000607422,0.997472
0.000616184,0.997769
0.000624886,0.998723
0.000633588,0.999352
0.00064235,0.999711
0.000651052,1.00012
0.000656864,1.00042
0.000665566,1.00038
0.000674268,1.00046
0.00068011,1.00064
0.000688812,1.00083
0.000697574,1.00074
0.000706276,1.00027
0.000714978,0.99987
0.00072082,0.999799
0.000729522,0.999565
0.000738224,0.998992
0.000746926,0.998703
0.000755688,0.998827
0.000764391,0.998679
0.000773093,0.998569
0.000781855,0.998662
0.000790557,0.998476
0.000796368,0.998483
0.000807991,0.998514
0.000813833,0.998483
0.000822535,0.998381
0.000831237,0.998397
0.000837078,0.998186
0.000848701,0.99795
0.000854513,0.997841
0.000863215,0.997575
0.000871917,0.997785
0.000880679,0.997856
0.000889381,0.997558
0.000898084,0.99723
0.000906786,0.996791
0.000915548,0.996276
0.00092425,0.99607
0.000932952,0.995874
0.000938794,0.995435
0.000947496,0.995231
0.000956198,0.994777
0.00096496,0.994518
0.000973662,0.994518
0.000982365,0.994689
0.000991067,0.994815
0.000999829,0.995011
0.00100564,0.995074
0.00101726,0.995199
0.00102307,0.995347
0.00103178,0.995512
0.00104048,0.995693
0.00104924,0.995849
0.00105794,0.995983
0.00106665,0.995975
0.00107541,0.996303
0.00108411,0.996351
0.00108992,0.996265
0.00109862,0.996312
0.00110733,0.996406
0.00111317,0.996359
0.00112479,0.996422
0.00113349,0.996367
0.00113933,0.996219
0.00114804,0.995913
0.00115674,0.995515
0.0011655,0.995404
0.0011742,0.995481
0.0011829,0.995138
0.00119167,0.994652
0.00120037,0.994299
