"Maximum force",30.443,"N"
"Gage length ",0.996673,"mm"
"Strain energy",0.455583,"mJ"
"Deformation at maximum force",0.0511014,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.152265
4.35114e-006,0.152944
5.70714e-006,0.153688
9.87947e-006,0.154458
1.12504e-005,0.155195
1.52439e-005,0.156057
1.64807e-005,0.156846
2.06232e-005,0.157632
2.19643e-005,0.158384
2.31341e-005,0.159204
2.46018e-005,0.159887
2.3067e-005,0.160615
2.46763e-005,0.161226
2.65092e-005,0.161737
2.83793e-005,0.162229
3.0674e-005,0.162521
3.31327e-005,0.162733
3.29698e-005,0.162812
3.5801e-005,0.162843
3.57926e-005,0.162851
3.85047e-005,0.162937
3.83854e-005,0.163
4.15296e-005,0.162882
4.43757e-005,0.162914
4.4264e-005,0.162968
4.67674e-005,0.163156
4.60819e-005,0.163484
4.81234e-005,0.163893
4.71026e-005,0.164377
4.6149e-005,0.164833
4.82351e-005,0.165216
4.75944e-005,0.165521
4.67525e-005,0.165922
4.59403e-005,0.166305
4.81755e-005,0.166618
4.74938e-005,0.166948
4.70784e-005,0.167145
4.6732e-005,0.167309
4.67137e-005,0.167317
4.95598e-005,0.167341
4.95704e-005,0.167341
5.25059e-005,0.167325
5.24769e-005,0.167341
5.2625e-005,0.167271
5.28402e-005,0.167168
5.30879e-005,0.167051
5.33356e-005,0.166933
5.65394e-005,0.166792
5.68877e-005,0.166628
5.72844e-005,0.16644
5.74828e-005,0.166346
5.74996e-005,0.166338
6.05692e-005,0.166259
6.03084e-005,0.166384
5.99601e-005,0.166548
5.96956e-005,0.166674
5.90847e-005,0.166964
6.14242e-005,0.167229
6.04556e-005,0.167693
5.95131e-005,0.168139
6.14502e-005,0.168593
6.03997e-005,0.169093
5.9446e-005,0.169549
6.16514e-005,0.169879
6.4125e-005,0.170083
6.36835e-005,0.170294
6.3501e-005,0.17038
6.63769e-005,0.170389
6.93125e-005,0.170381
7.22629e-005,0.170357
7.22198e-005,0.170381
7.53491e-005,0.170271
7.82697e-005,0.170263
8.12201e-005,0.170248
8.41705e-005,0.170224
8.69571e-005,0.170279
9.26791e-005,0.170326
9.50931e-005,0.170553
9.7522e-005,0.17078
9.98764e-005,0.171047
0.000105062,0.171344
0.000110128,0.171688
0.000112095,0.172143
0.000116953,0.17259
0.000121483,0.1732
0.000125864,0.173875
0.000130156,0.174604
0.000134507,0.175283
0.000138977,0.17592
0.000143477,0.176553
0.000148007,0.177148
0.000152775,0.177652
0.000160405,0.178167
0.000165292,0.178607
0.000173041,0.179054
0.000178078,0.17943
0.000183025,0.179838
0.000190773,0.180284
0.000195572,0.180784
0.000203261,0.181255
0.00021083,0.181812
0.000218281,0.182422
0.000222483,0.183181
0.000229308,0.184082
0.000235954,0.185058
0.000242421,0.186126
0.000248948,0.187164
0.000258306,0.18824
0.000264683,0.189353
0.000273862,0.190513
0.000279793,0.191841
0.000285426,0.19329
0.000291297,0.194641
0.000299939,0.19606
0.000305751,0.197433
0.000311681,0.19876
0.000320443,0.200119
0.000326314,0.201461
0.000335136,0.202774
0.000340828,0.204223
0.00034965,0.205543
0.00035865,0.206794
0.000367591,0.208076
0.000373849,0.209243
0.000383088,0.210365
0.000392267,0.211509
0.000401267,0.212783
0.00040985,0.21421
0.000418374,0.215675
0.000426659,0.217254
0.000435003,0.218811
0.00044001,0.220581
0.000450918,0.22229
0.000458607,0.224151
0.000466087,0.226119
0.000473389,0.228179
0.000480452,0.230346
0.000487605,0.232467
0.000497678,0.234573
0.000505039,0.236587
0.000512668,0.238494
0.000520298,0.240371
0.000531086,0.242164
0.000538775,0.244003
0.000549325,0.245895
0.000557133,0.247726
0.00056512,0.24945
0.000576028,0.251152
0.000586936,0.252876
0.000594982,0.254577
0.000605711,0.256385
0.00061644,0.258178
0.00062401,0.260101
0.000637361,0.262046
0.000647732,0.263999
0.000657984,0.266029
0.000668058,0.26815
0.000678131,0.270271
0.000688144,0.272407
0.000697979,0.274635
0.000707337,0.277076
0.000716457,0.27964
0.000728497,0.282188
0.000737557,0.284797
0.000746497,0.287437
0.000755438,0.290107
0.0007642,0.292823
0.000775942,0.295524
0.000784704,0.298255
0.000793466,0.301002
0.000805148,0.303718
0.00081695,0.306419
0.000828633,0.309135
0.000840673,0.311683
0.000849971,0.31417
0.000862369,0.316566
0.000871727,0.319007
0.000884005,0.321449
0.000893006,0.324073
0.000905046,0.326637
0.000917145,0.32917
0.000929245,0.331687
0.000941226,0.334281
0.000952908,0.336997
0.000961491,0.33982
0.000972697,0.342765
0.000983724,0.345802
0.000994632,0.34893
0.00100536,0.352104
0.00101603,0.355308
0.00102926,0.35868
0.00103987,0.3619
0.00105322,0.365226
0.00106359,0.368583
0.00107391,0.37194
0.00108422,0.375343
0.00109757,0.378623
0.00111116,0.381843
0.00112219,0.384895
0.00113327,0.387886
0.00114728,0.390892
0.00116135,0.393882
0.00117249,0.396858
0.0011837,0.399818
0.0011977,0.402809
0.00120861,0.405906
0.00122232,0.409065
0.00123573,0.412345
0.00124628,0.415611
0.00125951,0.418983
0.00127257,0.422431
0.00128532,0.426033
0.00129504,0.429695
0.00130744,0.433433
0.0013227,0.437202
0.00133527,0.44091
0.00134487,0.444633
0.00136013,0.448417
0.00136954,0.452217
0.00138182,0.456062
0.00139422,0.4598
0.00140662,0.463584
0.0014192,0.467262
0.00143469,0.470924
0.00144477,0.474418
0.00145782,0.477897
0.00147099,0.481269
0.00148434,0.484611
0.00149758,0.487968
0.00151355,0.491416
0.00152386,0.494789
0.00154007,0.498146
0.00155027,0.501563
0.00156326,0.505042
0.00157613,0.508583
0.00159163,0.51226
0.00160415,0.515968
0.00161649,0.519782
0.00162847,0.523719
0.00164057,0.527626
0.00165237,0.531684
0.00166423,0.535713
0.00167889,0.539771
0.00169087,0.543739
0.00170297,0.547645
0.00171513,0.551536
0.00172741,0.555366
0.00173975,0.55915
0.0017525,0.562751
0.00176544,0.566245
0.00177861,0.569663
0.00179459,0.573081
0.00180525,0.576316
0.00182171,0.579536
0.00183524,0.582771
0.001849,0.585899
0.00186522,0.589179
0.0018791,0.592277
0.00189269,0.595497
0.00190891,0.598792
0.0019222,0.602149
0.00193537,0.605567
0.00195099,0.609168
0.00196363,0.612847
0.00197555,0.616784
0.00199027,0.620843
0.00200184,0.624993
0.00201328,0.629235
0.00202765,0.633446
0.00204201,0.637658
0.00205095,0.641686
0.00206579,0.645684
0.0020804,0.649773
0.0020925,0.653679
0.00210776,0.657479
0.00212015,0.661233
0.00213589,0.664773
0.0021487,0.668374
0.00216158,0.671914
0.00217743,0.675393
0.00219281,0.679116
0.00220843,0.682747
0.002221,0.686455
0.00223626,0.690209
0.00225152,0.693978
0.00226678,0.697762
0.00228204,0.701562
