"Maximum force",73.086,"N"
"Gage length ",1.1771,"mm"
"Strain energy",18.1316,"mJ"
"Deformation at maximum force",0.344442,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.268899
6.92904e-007,0.268571
1.27032e-006,0.268297
1.79932e-006,0.268047
2.23145e-006,0.267842
2.3637e-006,0.267779
2.44658e-006,0.26774
2.0666e-006,0.267919
1.52271e-006,0.268176
6.80797e-007,0.268577
-9.77889e-008,0.268945
-1.07381e-006,0.269407
-2.10945e-006,0.269899
-3.35369e-006,0.270486
-4.42658e-006,0.270997
-2.58628e-006,0.271497
-3.55486e-006,0.271961
-4.26639e-006,0.272298
-4.58118e-006,0.272448
-4.74695e-006,0.272526
-4.68129e-006,0.272495
-4.56581e-006,0.27244
-4.26965e-006,0.272299
-3.75556e-006,0.272057
-3.47616e-006,0.271923
-2.81679e-006,0.271611
-2.3027e-006,0.271367
-1.63959e-006,0.271055
-1.1106e-006,0.270803
-5.18281e-007,0.270523
-3.33879e-007,0.270435
-2.01631e-007,0.270372
-2.6729e-007,0.270403
-5.15021e-007,0.27052
-7.62753e-007,0.270638
-1.30665e-006,0.270896
-1.72202e-006,0.271092
-2.48197e-006,0.271453
-3.27546e-006,0.271828
-4.18443e-006,0.272259
-5.1083e-006,0.272698
-6.09923e-006,0.273167
-6.95977e-006,0.273575
-7.32485e-006,0.273748
-7.42497e-006,0.273796
-7.32625e-006,0.273749
-7.09528e-006,0.273639
-6.61844e-006,0.273412
-6.15278e-006,0.273193
-5.54183e-006,0.272903
-4.66639e-006,0.272489
-3.57861e-006,0.271974
-2.61748e-006,0.271516
-1.89105e-006,0.271173
-1.47568e-006,0.270975
-1.22795e-006,0.270858
-1.37417e-006,0.270928
-1.93669e-006,0.271193
-2.48058e-006,0.271453
-3.24054e-006,0.271813
-3.98559e-006,0.272166
-4.81261e-006,0.272557
-5.76628e-006,0.273011
-6.94348e-006,0.273568
-7.98656e-006,0.27406
-8.94023e-006,0.274516
-9.72254e-006,0.274884
-9.88832e-006,0.274963
-1.01193e-005,0.275072
-9.90508e-006,0.274971
-9.60892e-006,0.274831
-9.07993e-006,0.274581
-8.46898e-006,0.274291
-7.65687e-006,0.273905
-6.81495e-006,0.273507
-5.79422e-006,0.27302
-4.73624e-006,0.272521
-4.18862e-006,0.272261
-3.30945e-006,0.271846
-3.16044e-006,0.271774
-3.17686e-006,0.271782
-3.67232e-006,0.272017
-3.97034e-006,0.272158
-4.61482e-006,0.272463
-5.25929e-006,0.272768
-6.11611e-006,0.273176
-6.8947e-006,0.273544
-7.5727e-006,0.273865
-8.34756e-006,0.274233
-8.87655e-006,0.274485
-9.29192e-006,0.27468
-9.64024e-006,0.274845
-9.75619e-006,0.2749
-9.49355e-006,0.274775
-9.31008e-006,0.274689
-8.88167e-006,0.274486
-8.60041e-006,0.274352
-8.09005e-006,0.274109
-7.65792e-006,0.273906
-7.16245e-006,0.27367
-6.59993e-006,0.273405
-5.90703e-006,0.273075
-5.24393e-006,0.272762
-4.91424e-006,0.272605
-4.41878e-006,0.272371
-4.49934e-006,0.272409
-4.48292e-006,0.272401
-4.8629e-006,0.27258
-5.1423e-006,0.272714
-5.44032e-006,0.272855
-5.93578e-006,0.27309
-6.26734e-006,0.273247
-7.14278e-006,0.273661
-7.78725e-006,0.273966
-8.86014e-006,0.274473
-9.40775e-006,0.274735
-1.02683e-005,0.275143
-1.05496e-005,0.275275
-1.07973e-005,0.275394
-1.07482e-005,0.27537
-1.05666e-005,0.275284
-1.04017e-005,0.275206
-9.90625e-006,0.274971
-9.32883e-006,0.274697
-8.07713e-006,0.274101
-7.04895e-006,0.273617
-5.7749e-006,0.273014
-4.91436e-006,0.272606
-4.13577e-006,0.272238
-3.72413e-006,0.272042
-3.52482e-006,0.271947
-3.90294e-006,0.272126
-4.23449e-006,0.272283
-4.92739e-006,0.272611
-5.91832e-006,0.273082
-6.84592e-006,0.273521
-7.94861e-006,0.274043
-8.99169e-006,0.274539
-9.99752e-006,0.275016
-1.08283e-005,0.275409
-1.14243e-005,0.275691
-1.136e-005,0.27566
-1.13762e-005,0.275668
-1.08808e-005,0.275433
-1.02884e-005,0.275151
-9.47632e-006,0.274768
-8.60088e-006,0.274352
-7.85582e-006,0.274001
-6.94685e-006,0.27357
-6.13846e-006,0.273185
-5.21087e-006,0.272746
-4.7005e-006,0.272504
-4.2367e-006,0.272284
-4.33403e-006,0.27233
-4.48211e-006,0.272401
-4.82856e-006,0.272565
-5.37245e-006,0.272822
-5.93497e-006,0.273089
-6.86257e-006,0.273528
-7.589e-006,0.273873
-8.39739e-006,0.274257
-8.99343e-006,0.274539
-9.69006e-006,0.274867
-1.03979e-005,0.275205
-1.11578e-005,0.275565
-1.2037e-005,0.275981
-9.62301e-006,0.276208
-7.19412e-006,0.276435
-2.06812e-006,0.276763
5.56128e-006,0.277282
1.58133e-005,0.27793
2.5648e-005,0.27877
3.8165e-005,0.279723
5.3543e-005,0.2807
6.58812e-005,0.281737
8.38818e-005,0.282813
9.87829e-005,0.284057
0.000116187,0.285453
0.000133473,0.286864
0.000153381,0.288444
0.00017007,0.290175
0.000189382,0.292037
0.000208575,0.293967
0.00022741,0.296058
0.00025149,0.298423
0.000269014,0.301169
0.000288445,0.304313
0.000310379,0.307731
0.000331241,0.311606
0.000351507,0.315787
0.000370461,0.320548
0.000391442,0.325767
0.00041123,0.331565
0.000429708,0.337943
0.000450212,0.344749
0.000469524,0.352103
0.000488001,0.359916
0.000508028,0.368278
0.00052746,0.377006
0.000545818,0.386222
0.000569421,0.395621
0.000589568,0.405448
0.00060876,0.41558
0.000627476,0.426017
0.000647742,0.437064
0.00067063,0.448234
0.000689823,0.45983
0.00071128,0.471671
0.000732023,0.483939
0.000752407,0.496268
0.000778157,0.508842
0.000797469,0.521781
0.000819284,0.534781
0.00084098,0.547965
0.000868637,0.561027
0.000890333,0.57421
0.000915128,0.587211
0.000942546,0.600333
0.000967223,0.613456
0.000994522,0.6267
0.00102182,0.639945
0.00104876,0.653373
0.00107809,0.666984
0.00110384,0.680961
0.00113197,0.695182
0.00115963,0.709586
0.00118967,0.724357
0.00121601,0.739371
0.0012445,0.754813
0.00127228,0.77056
0.00130232,0.786551
0.00132914,0.802787
0.00135847,0.819266
0.00138791,0.835502
0.00141676,0.852225
0.00144525,0.868949
0.00147601,0.886039
0.00150962,0.903251
0.00154014,0.920341
0.00157304,0.937797
0.00160618,0.955253
0.00163885,0.972831
0.00167127,0.990531
0.00170847,1.00872
0.00173946,1.02703
0.00177284,1.04571
0.00180574,1.06451
0.00183817,1.08355
