"Maximum force",62.1861,"N"
"Gage length ",2.88294,"mm"
"Strain energy",6.33007,"mJ"
"Deformation at maximum force",1.34369,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.984735
5.81145e-006,0.984492
8.71718e-006,0.98425
1.45286e-005,0.98396
1.74344e-005,0.983795
2.32458e-005,0.983615
2.61515e-005,0.983388
2.90573e-005,0.9832
3.1963e-005,0.983003
3.48836e-005,0.982784
4.06951e-005,0.982659
4.36008e-005,0.982659
4.65065e-005,0.982502
4.94123e-005,0.982463
4.94164e-005,0.982502
5.23221e-005,0.982393
5.52279e-005,0.98233
5.81336e-005,0.98204
6.10393e-005,0.981946
6.3945e-005,0.981836
6.39486e-005,0.981563
6.68543e-005,0.981397
6.6855e-005,0.981148
6.97608e-005,0.980865
7.26665e-005,0.980552
7.26679e-005,0.980255
7.55736e-005,0.979995
7.55744e-005,0.979862
7.55744e-005,0.979689
7.84801e-005,0.979619
7.84808e-005,0.979587
8.13865e-005,0.979486
8.13872e-005,0.97947
8.13872e-005,0.97954
8.4293e-005,0.97954
8.42937e-005,0.979665
8.42937e-005,0.979845
8.42937e-005,0.980025
8.42937e-005,0.980229
8.42937e-005,0.98012
8.71994e-005,0.980081
8.72001e-005,0.980065
8.72001e-005,0.979893
9.01058e-005,0.979665
9.01065e-005,0.97958
9.01065e-005,0.979431
9.01065e-005,0.979032
9.01065e-005,0.978695
9.01065e-005,0.978374
9.01065e-005,0.978388
9.01065e-005,0.978318
9.30123e-005,0.978224
9.3013e-005,0.978099
9.3013e-005,0.977989
9.3013e-005,0.977934
9.3013e-005,0.977941
9.3013e-005,0.978113
9.59187e-005,0.978247
9.59194e-005,0.978403
9.88251e-005,0.978396
0.000101731,0.978521
0.000101732,0.978482
0.000104638,0.978787
0.000107544,0.97906
0.000110449,0.979062
0.000116261,0.97914
0.000119167,0.979289
0.000124978,0.97932
0.000127884,0.979305
0.000133695,0.979289
0.000139507,0.979274
0.000145318,0.979484
0.00015113,0.979462
0.000156941,0.979344
0.000162753,0.979352
0.000171455,0.979484
0.000177296,0.979438
0.000183108,0.979556
0.00019181,0.979766
0.000197621,0.979869
0.000206324,0.980025
0.000212165,0.980002
0.000217976,0.980096
0.000226679,0.980331
0.000235381,0.980588
0.000241222,0.980738
0.000249924,0.980809
0.000258627,0.980903
0.000267388,0.980981
0.000276091,0.981169
0.000281902,0.981232
0.000290604,0.981366
0.000299366,0.98153
0.000305178,0.981585
0.00031388,0.981593
0.000322582,0.981491
0.000328424,0.981663
0.000337126,0.981742
0.000345828,0.98182
0.000351669,0.981883
0.000360372,0.981984
0.000369074,0.982
0.000374915,0.981954
0.000383618,0.981961
0.000389459,0.982047
0.000398161,0.982235
0.000406863,0.982259
0.000415625,0.982376
0.000424328,0.982228
0.00043303,0.982314
0.000438871,0.982345
0.000447573,0.982361
0.000456276,0.982471
0.000462117,0.98258
0.000467928,0.98269
0.000476631,0.982643
0.000482472,0.982745
0.000491174,0.982784
0.000499876,0.982815
0.000508579,0.982573
0.00051442,0.982479
0.000526043,0.982541
0.000534745,0.982518
0.000543507,0.982385
0.000552209,0.982275
0.000560912,0.982095
0.000569614,0.982071
0.000578376,0.981946
0.000587078,0.981969
0.000592919,0.982204
0.000601622,0.982329
0.000610324,0.982369
0.000619026,0.982494
0.000624867,0.982642
0.00063357,0.982776
0.000642272,0.982917
0.000651034,0.982988
0.000659736,0.983097
0.000668438,0.983191
0.0006772,0.983215
0.000685902,0.983207
0.000694605,0.983168
0.000700446,0.983106
0.000709148,0.983051
0.000717851,0.983043
0.000726612,0.983058
0.000735315,0.98298
0.000744017,0.982839
0.000752719,0.982784
0.000761481,0.982729
0.000770183,0.982667
0.000778886,0.982838
0.000784727,0.982784
0.000793429,0.982776
0.000802132,0.982729
0.000810893,0.982831
0.000816705,0.982925
0.000825407,0.982988
0.000834109,0.983066
0.000842871,0.983136
0.000851574,0.98316
0.000860276,0.98309
0.000868978,0.983121
0.000874819,0.983168
0.000883522,0.983191
0.000892224,0.983184
0.000900986,0.983184
0.000909688,0.983278
0.00091839,0.983309
0.000927152,0.983169
0.000932964,0.983223
0.000941666,0.98302
0.000950368,0.982933
0.00095621,0.98298
0.000967832,0.982941
0.000973644,0.982972
0.000982346,0.982878
0.000991049,0.982894
0.00100267,0.982948
0.00100851,0.983073
0.00102014,0.983097
0.00102598,0.983191
0.00103468,0.983332
0.00104338,0.983411
0.00105208,0.983411
0.00106085,0.983497
0.00106666,0.983583
0.00107536,0.983661
0.00108406,0.98363
0.00109282,0.983661
0.00110153,0.983732
0.00111023,0.983803
0.00111893,0.983857
0.00112477,0.983834
0.00113347,0.983818
0.00114224,0.983904
0.00114805,0.983943
0.00115675,0.984006
0.00116545,0.983959
0.00117415,0.984006
0.00118292,0.984084
0.00119162,0.984116
0.00120032,0.984116
0.00120908,0.984085
0.00121778,0.984217
0.0012236,0.984124
0.0012323,0.984226
0.001241,0.984296
0.00124976,0.984413
0.00125846,0.984594
0.00126717,0.98468
0.00127593,0.984813
0.00128174,0.985024
0.00129044,0.985127
0.00129914,0.98533
0.00130785,0.985448
0.00131661,0.985526
0.00132531,0.985667
0.00133401,0.985707
0.00134278,0.98566
0.00134859,0.985589
0.00135729,0.985691
0.00136599,0.985675
0.00137469,0.985722
0.00138054,0.98566
0.00139216,0.985597
0.001398,0.985605
0.0014067,0.98555
0.0014154,0.985675
0.00142411,0.985831
0.00143287,0.985895
0.00144157,0.985871
0.00145027,0.985863
0.00145903,0.985973
0.00146774,0.986106
0.00147355,0.986286
0.00148517,0.986396
0.00149098,0.986435
0.00149968,0.986412
0.00150845,0.986388
0.00151717,0.986467
0.00152587,0.986662
0.00153168,0.986702
0.00154038,0.986749
0.00154908,0.986609
0.00155785,0.986506
0.00156655,0.986483
0.00157236,0.986381
0.00158398,0.986342
0.00158982,0.986287
0.00160145,0.986247
0.00160726,0.9862
0.00161596,0.986115
0.00162466,0.986091
0.00163337,0.986091
0.00164213,0.986114
0.00165083,0.986013
0.00165953,0.986184
0.00166537,0.986302
0.001677,0.986396
0.0016857,0.98642
0.0016944,0.986459
0.00170316,0.986591
0.00171187,0.9866
0.00171771,0.986647
0.00172933,0.986788
0.00173514,0.986874
0.00174384,0.986859
0.00175255,0.986944
0.00176125,0.986976
0.00177001,0.987086
0.00177582,0.987094
0.00178452,0.987086
0.00179323,0.987023
0.00180199,0.987023
0.00181069,0.987101
0.00181939,0.987031
0.00182815,0.987015
0.00183686,0.986968
0.00184267,0.986953
0.00185137,0.986968
0.00185721,0.986953
0.00186883,0.987031
0.00187465,0.987109
0.00188627,0.987351
0.00189208,0.987509
0.00190078,0.98765
0.00190948,0.987838
0.00191533,0.988081
0.00192403,0.988159
0.00193273,0.98823
0.00194149,0.988324
0.00195019,0.988433
0.0019589,0.988511
0.00196766,0.988512
0.00197636,0.988457
0.00198506,0.988512
0.00199377,0.988504
0.00200253,0.98834
0.00200834,0.988339
0.00201704,0.988433
0.00202574,0.98841
0.00203451,0.988473
0.00204321,0.988442
0.00205191,0.988504
0.00206061,0.988457
0.00207229,0.988543
0.00207811,0.988528
0.00208681,0.988559
0.00209551,0.988653
0.00210421,0.988715
0.00211297,0.988809
0.00212168,0.988904
0.00213038,0.989091
0.00213622,0.9891
0.00214492,0.989115
0.00215363,0.989232
0.00216239,0.989256
0.00217109,0.989303
0.0021769,0.989413
0.0021856,0.989358
0.00219436,0.989366
0.00220307,0.989288
0.00221177,0.989256
0.00222047,0.989342
0.00222631,0.989366
0.00223502,0.989335
0.00224372,0.98935
0.00225248,0.989436
0.00225829,0.989351
0.00226699,0.989296
0.0022757,0.98935
0.00228732,0.989335
0.00229316,0.989374
0.00230478,0.989358
0.00231059,0.989413
0.0023193,0.989444
0.00232514,0.98946
0.00233384,0.989452
0.00234254,0.989592
0.0023513,0.989656
0.00236001,0.989765
0.00236871,0.989844
0.00237455,0.989891
0.00238325,0.989953
0.00239195,0.990024
0.00240358,0.990079
0.00240942,0.990071
0.00241812,0.990126
0.00242682,0.989938
0.00243558,0.989844
0.00244429,0.989688
0.00245299,0.989679
0.00246175,0.989664
0.00247045,0.98964
0.00247916,0.989648
0.002485,0.989601
0.0024937,0.989687
0.0025024,0.989773
0.00251116,0.989883
0.00251987,0.990039
0.00252568,0.990188
0.00253438,0.990251
0.00254308,0.990384
0.00255184,0.990346
0.00255766,0.990431
0.00256636,0.990588
0.00257506,0.990627
0.00258382,0.990565
0.00259252,0.99062
0.00260123,0.99069
0.00260993,0.990596
0.00261869,0.99051
0.0026245,0.990385
