"Maximum force",48.6012,"N"
"Gage length ",1.09925,"mm"
"Strain energy",3.83171,"mJ"
"Deformation at maximum force",0.114947,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.230644
1.85519e-006,0.233894
6.71297e-006,0.237098
8.76933e-006,0.240257
1.14217e-005,0.243141
1.42381e-005,0.245933
1.78441e-005,0.248359
1.89915e-005,0.250572
2.35513e-005,0.25254
2.59951e-005,0.254142
2.88412e-005,0.255546
3.22983e-005,0.25666
3.5964e-005,0.257682
4.03449e-005,0.258365
4.17456e-005,0.259078
4.61861e-005,0.259719
4.78029e-005,0.260337
5.21541e-005,0.26102
5.37485e-005,0.261653
5.76824e-005,0.262538
5.85802e-005,0.263496
5.9139e-005,0.26461
5.94519e-005,0.265838
5.93178e-005,0.26728
5.58011e-005,0.268951
5.56111e-005,0.270416
5.7742e-005,0.272155
5.44041e-005,0.273742
5.38342e-005,0.27539
5.37303e-005,0.276817
5.4006e-005,0.27806
5.17708e-005,0.279121
5.32907e-005,0.279777
5.51087e-005,0.280292
5.48125e-005,0.280436
5.74798e-005,0.280546
5.79492e-005,0.280328
6.15255e-005,0.280007
6.23413e-005,0.279622
6.62454e-005,0.279137
6.67372e-005,0.278917
6.72997e-005,0.278652
7.02352e-005,0.278635
7.01239e-005,0.278689
6.96136e-005,0.278932
7.1506e-005,0.279408
7.02096e-005,0.280026
6.84066e-005,0.280881
6.91889e-005,0.28188
6.67153e-005,0.283055
6.43609e-005,0.284177
6.20512e-005,0.285268
5.97415e-005,0.286366
6.05239e-005,0.287366
5.86314e-005,0.28827
5.71264e-005,0.288983
5.60461e-005,0.289491
5.54351e-005,0.289783
5.56977e-005,0.289659
5.61932e-005,0.289424
5.70538e-005,0.289016
5.79925e-005,0.288569
5.95795e-005,0.287818
6.39008e-005,0.287139
6.54804e-005,0.286403
6.6814e-005,0.285766
6.79391e-005,0.285232
7.17388e-005,0.28481
7.16122e-005,0.284871
7.13328e-005,0.285004
7.05728e-005,0.285364
6.94031e-005,0.285917
6.75628e-005,0.286787
6.55958e-005,0.287722
6.3614e-005,0.28866
6.13043e-005,0.289759
5.92628e-005,0.29072
5.70277e-005,0.291788
5.56791e-005,0.292421
5.44423e-005,0.293009
5.36935e-005,0.293364
5.35101e-005,0.29345
5.36914e-005,0.293364
5.44849e-005,0.292988
5.53938e-005,0.292557
5.68467e-005,0.291871
5.84784e-005,0.291092
6.02665e-005,0.290249
6.21888e-005,0.289338
6.35373e-005,0.288697
6.49306e-005,0.288037
6.56272e-005,0.287709
6.60407e-005,0.287512
6.61888e-005,0.287441
6.563e-005,0.287706
6.47881e-005,0.288105
6.31042e-005,0.288902
6.14353e-005,0.289696
5.9215e-005,0.290741
5.74344e-005,0.291592
5.53184e-005,0.292591
5.35452e-005,0.293434
5.21742e-005,0.294083
5.08853e-005,0.294693
5.02706e-005,0.294985
4.98739e-005,0.295174
5.02352e-005,0.295002
5.08611e-005,0.294704
5.19489e-005,0.294189
5.33421e-005,0.29353
5.47428e-005,0.292866
5.64639e-005,0.292049
5.79391e-005,0.291351
5.94069e-005,0.290653
6.045e-005,0.290161
6.1426e-005,0.289698
6.17091e-005,0.289565
6.18083e-005,0.289517
6.15457e-005,0.289642
6.07857e-005,0.290003
5.99922e-005,0.290379
5.85394e-005,0.291065
5.68704e-005,0.291859
5.51345e-005,0.292679
5.33612e-005,0.293518
5.18413e-005,0.294239
5.03735e-005,0.294937
4.91516e-005,0.295517
4.81756e-005,0.29598
4.76578e-005,0.296224
4.76077e-005,0.296247
4.49553e-005,0.29613
4.59053e-005,0.295676
4.68478e-005,0.29523
4.84198e-005,0.294486
4.98355e-005,0.293814
