"Pre-load"	0.1	"N"
"Test speed"	0.001	"mm/min"
"Standard travel"	"Standard force"
"mm"	"N"
0	0.320087
4.91738e-007	0.321232
1.32993e-006	0.322208
2.05636e-006	0.323246
2.99513e-006	0.324177
4.00096e-006	0.325081
2.12342e-006	0.325973
3.33041e-006	0.326771
1.55717e-006	0.327617
2.88337e-006	0.328361
4.32134e-006	0.329059
2.98768e-006	0.329693
4.41074e-006	0.330391
3.09944e-006	0.33102
4.80562e-006	0.331581
3.41237e-006	0.332248
5.06639e-006	0.332836
3.83705e-006	0.333423
2.79397e-006	0.333919
1.66893e-006	0.334449
3.54648e-006	0.334938
2.55555e-006	0.335407
1.71363e-006	0.335808
8.71718e-007	0.336206
2.85357e-006	0.336637
2.10479e-006	0.336998
1.36346e-006	0.337351
3.50922e-006	0.337703
2.84612e-006	0.338024
2.20165e-006	0.338331
1.42679e-006	0.338699
6.81728e-007	0.339052
-4.47035e-008	0.339395
-6.92904e-007	0.3397
1.52737e-006	0.340023
9.574e-007	0.340297
4.13507e-007	0.340555
-8.19564e-008	0.340791
-6.63102e-007	0.341064
-1.12504e-006	0.341284
-1.4063e-006	0.341418
-1.75461e-006	0.341582
-2.25008e-006	0.341818
-2.77907e-006	0.342067
-3.20934e-006	0.342272
-8.25152e-007	0.342515
-1.29454e-006	0.342742
-1.79e-006	0.342977
-2.30037e-006	0.34322
-2.7325e-006	0.343424
-3.35835e-006	0.343721
-3.90597e-006	0.343981
-4.46849e-006	0.344246
-5.06453e-006	0.344528
-5.52647e-006	0.344748
-6.07036e-006	0.345006
-6.48573e-006	0.345202
-6.96629e-006	0.34543
-4.34369e-006	0.345563
-4.787e-006	0.345774
-5.16698e-006	0.345955
-5.48176e-006	0.346103
-5.87851e-006	0.346291
-6.12624e-006	0.34641
-6.47269e-006	0.346574
-6.77072e-006	0.346715
-7.13393e-006	0.346887
-7.46548e-006	0.347044
-7.91065e-006	0.347255
-8.39122e-006	0.347482
-8.73767e-006	0.347647
-9.1847e-006	0.347859
-9.35048e-006	0.347937
-9.63174e-006	0.34807
-9.96143e-006	0.348227
-1.01766e-005	0.348329
-1.05398e-005	0.348501
-1.07875e-005	0.348619
-1.09375e-005	0.34869
-1.11526e-005	0.348791
-1.13342e-005	0.348878
-1.15661e-005	0.348987
-1.18138e-005	0.349105
-9.11672e-006	0.349199
-9.42033e-006	0.349348
-9.68482e-006	0.349473
-9.86643e-006	0.34956
-1.01794e-005	0.349708
-1.06096e-005	0.349911
-1.08257e-005	0.350014
-1.10073e-005	0.3501
-1.12383e-005	0.350209
-1.14702e-005	0.350319
-1.17999e-005	0.350476
-1.20476e-005	0.350594
-1.23121e-005	0.350719
-1.24788e-005	0.350797
-1.26278e-005	0.350868
-1.28588e-005	0.350978
-1.31065e-005	0.351095
-1.34381e-005	0.351251
-1.37342e-005	0.351392
-1.4131e-005	0.35158
-1.43806e-005	0.351699
-1.45948e-005	0.3518
-1.18827e-005	0.351886
-1.22013e-005	0.352043
-1.26315e-005	0.352247
-1.2896e-005	0.352372
-1.32089e-005	0.352521
-1.06758e-005	0.352693
-1.10148e-005	0.352858
-1.1229e-005	0.35296
-1.1378e-005	0.35303
-1.16909e-005	0.353179
-1.20224e-005	0.353336
-1.23205e-005	0.353477
-9.65316e-006	0.353587
-9.94187e-006	0.353728
-1.02567e-005	0.353877
-1.03898e-005	0.353939
-1.05547e-005	0.354018
-1.06869e-005	0.35408
-1.10837e-005	0.354268
-8.25245e-006	0.3543
-8.42568e-006	0.354386
-8.64081e-006	0.354488
-8.72323e-006	0.354527
-8.88808e-006	0.354605
-8.98773e-006	0.354653
-6.42473e-006	0.354809
-6.70971e-006	0.35495
-6.99097e-006	0.355083
-7.22194e-006	0.355193
-7.55163e-006	0.35535
-5.01843e-006	0.355522
-5.29038e-006	0.355655
-5.63869e-006	0.35582
-2.95648e-006	0.355922
-3.26009e-006	0.356071
-3.49293e-006	0.35618
-7.80914e-007	0.356267
-1.13109e-006	0.356438
-1.36299e-006	0.356549
1.30432e-006	0.356658
1.16276e-006	0.356729
9.64385e-007	0.356823
3.64659e-006	0.356925
3.42494e-006	0.357034
3.12654e-006	0.357176
2.99429e-006	0.357238
5.6467e-006	0.357356
5.37289e-006	0.357489
8.0551e-006	0.357591
7.74963e-006	0.357739
7.4516e-006	0.357881
1.01636e-005	0.357967
9.84697e-006	0.358123
9.48189e-006	0.358296
1.21492e-005	0.358406
1.16947e-005	0.358625
1.13799e-005	0.358774
1.11648e-005	0.358876
1.38321e-005	0.358985
1.36253e-005	0.359087
1.62926e-005	0.359197
1.59536e-005	0.359361
1.58205e-005	0.359425
1.84878e-005	0.359534
1.82475e-005	0.359652
1.80985e-005	0.359722
2.07956e-005	0.359816
2.05749e-005	0.359926
2.01781e-005	0.360114
2.00952e-005	0.360153
2.27327e-005	0.360278
2.25558e-005	0.360365
2.22093e-005	0.360529
2.48319e-005	0.360662
2.45525e-005	0.360795
2.42564e-005	0.360936
2.39416e-005	0.361085
2.36268e-005	0.361235
2.64133e-005	0.361289
2.59384e-005	0.361516
2.55584e-005	0.361697
2.81363e-005	0.361845
2.78532e-005	0.361987
3.05801e-005	0.362065
3.03286e-005	0.36219
3.01144e-005	0.362292
2.9916e-005	0.362386
3.25684e-005	0.362504
3.21773e-005	0.362692
3.18644e-005	0.362841
3.15831e-005	0.362974
3.41759e-005	0.363114
3.38928e-005	0.363255
3.35631e-005	0.363413
3.60963e-005	0.363584
3.56586e-005	0.363796
3.51966e-005	0.364016
3.76553e-005	0.364227
3.72102e-005	0.364439
3.68302e-005	0.364619
3.9423e-005	0.36476
3.90411e-005	0.364948
4.16786e-005	0.365073
4.11385e-005	0.365333
4.0874e-005	0.365457
4.05257e-005	0.365622
4.3193e-005	0.365732
4.2921e-005	0.365865
4.26882e-005	0.365975
4.24563e-005	0.366085
4.50342e-005	0.366233
4.47678e-005	0.366367
4.72563e-005	0.366562
4.69136e-005	0.366727
4.63548e-005	0.366992
4.88135e-005	0.367197
4.82361e-005	0.367478
5.07842e-005	0.367644
5.04284e-005	0.367816
5.29318e-005	0.368004
5.25425e-005	0.368192
5.20135e-005	0.368442
5.45467e-005	0.368616
5.4258e-005	0.368757
5.40103e-005	0.368874
5.66478e-005	0.368999
5.64531e-005	0.369093
5.90906e-005	0.369218
5.87982e-005	0.369359
5.82841e-005	0.369603
6.07428e-005	0.369814
6.0266e-005	0.370041
6.27694e-005	0.370229
6.22814e-005	0.370465
6.47699e-005	0.37066
6.43917e-005	0.37084
6.67461e-005	0.371098
6.62097e-005	0.371357
6.56285e-005	0.371632
6.81766e-005	0.371797
6.77575e-005	0.372
7.0395e-005	0.372126
6.99536e-005	0.372337
7.25315e-005	0.372487
7.20994e-005	0.372697
7.45581e-005	0.372909
7.41129e-005	0.373121
7.64673e-005	0.373378
7.59457e-005	0.37363
7.54167e-005	0.37388
7.78903e-005	0.374085
7.73986e-005	0.374319
7.97679e-005	0.374569
7.92929e-005	0.374797
8.16622e-005	0.375047
8.11742e-005	0.375284
8.07625e-005	0.375479
8.33255e-005	0.375636
8.2858e-005	0.375863
8.53912e-005	0.376036
8.50038e-005	0.376224
8.7537e-005	0.376396
8.70843e-005	0.376616
8.65889e-005	0.376851
8.90625e-005	0.377055
8.85707e-005	0.377289
8.80902e-005	0.377516
9.04744e-005	0.377759
9.30374e-005	0.377924
9.26127e-005	0.378128
9.21321e-005	0.378355
9.44567e-005	0.378628
9.42127e-005	0.378747
9.66863e-005	0.37895
9.63585e-005	0.379107
9.60604e-005	0.379249
9.86681e-005	0.37939
9.84865e-005	0.379476
9.80414e-005	0.379687
0.000100485	0.379899
0.000100088	0.380094
9.96749e-005	0.38029
0.000102044	0.38054
0.000104369	0.380814
0.000103851	0.381066
0.000103274	0.381339
0.000105762	0.381536
0.000105073	0.381864
0.000107532	0.38207
0.000107068	0.382297
0.000109228	0.382649
0.000108882	0.382813
0.000111356	0.383017
0.000110979	0.383198
0.000110515	0.383417
0.000112929	0.383644
0.00011518	0.383957
0.000114677	0.3842
0.000113999	0.38452
0.00011607	0.384913
0.000118573	0.385101
0.000117843	0.385454
0.000120198	0.385712
0.000119594	0.386002
0.000121799	0.386331
0.000121077	0.386677
0.000120451	0.386974
0.000122641	0.38731
0.000122116	0.387562
0.000124634	0.387742
