"Maximum force",38.6786,"N"
"Gage length ",0.933455,"mm"
"Strain energy",0.268758,"mJ"
"Deformation at maximum force",0.0180213,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.231569
-2.15368e-008,0.232958
-4.15603e-008,0.234347
3.05788e-006,0.235628
3.38571e-006,0.236849
3.91097e-006,0.237978
4.38781e-006,0.23913
4.91308e-006,0.240259
5.62088e-006,0.241305
6.2281e-006,0.242388
3.91842e-006,0.243487
7.61391e-006,0.244486
8.54896e-006,0.245424
6.67141e-006,0.246317
7.8188e-006,0.247149
9.01835e-006,0.247954
1.027e-005,0.248739
8.56386e-006,0.249552
9.7038e-006,0.250384
1.10449e-005,0.251127
9.69635e-006,0.251772
1.12014e-005,0.252428
9.90496e-006,0.25305
1.15813e-005,0.25363
1.31311e-005,0.254271
1.18496e-005,0.254881
1.05457e-005,0.255499
1.21997e-005,0.25609
1.08735e-005,0.256724
9.7783e-006,0.257239
1.16708e-005,0.257719
1.06351e-005,0.258211
1.25574e-005,0.258675
1.1477e-005,0.25919
1.03669e-005,0.259716
9.30892e-006,0.260216
8.28819e-006,0.260704
7.43882e-006,0.261105
9.64419e-006,0.261433
8.89169e-006,0.261793
8.13173e-006,0.262154
7.4351e-006,0.262484
6.55965e-006,0.262898
5.91518e-006,0.263205
5.35266e-006,0.26347
4.65976e-006,0.2638
3.98175e-006,0.26412
6.36594e-006,0.264364
5.92822e-006,0.264576
5.44765e-006,0.264803
4.75475e-006,0.265131
4.17733e-006,0.265406
3.59619e-006,0.26568
2.75427e-006,0.266079
2.09489e-006,0.266394
4.43438e-006,0.266659
3.89048e-006,0.266918
6.11076e-006,0.267239
5.39178e-006,0.267584
4.69887e-006,0.267914
6.90424e-006,0.268242
8.76689e-006,0.268734
7.88399e-006,0.269159
1.00596e-005,0.269503
9.2847e-006,0.269873
1.13262e-005,0.270279
1.33378e-005,0.270703
1.52452e-005,0.271172
1.69215e-005,0.271759
1.85234e-005,0.272377
2.31428e-005,0.272934
2.50054e-005,0.273438
2.68383e-005,0.273945
3.14278e-005,0.274517
3.30297e-005,0.275143
3.75001e-005,0.27578
3.89231e-005,0.276486
4.30656e-005,0.277268
4.73572e-005,0.277996
5.15295e-005,0.278771
5.27514e-005,0.279572
5.66555e-005,0.280464
6.05894e-005,0.281365
6.44637e-005,0.282284
7.10202e-005,0.283306
7.45965e-005,0.284367
7.7994e-005,0.285511
8.15255e-005,0.286587
8.77542e-005,0.287769
9.10474e-005,0.288967
9.71569e-005,0.290203
0.000100301,0.29147
0.000106023,0.292889
0.000111477,0.29443
0.000116931,0.295986
0.000122176,0.297627
0.000127332,0.299313
0.000132488,0.301006
0.000137494,0.302761
0.000142441,0.304554
0.000147091,0.306484
0.000151561,0.308483
0.000158892,0.310528
0.000163363,0.312542
0.000167654,0.314633
0.000171767,0.316815
0.0001788,0.318997
0.000182704,0.321285
0.000189529,0.323559
0.00019318,0.325955
0.000199617,0.328411
0.00020303,0.330929
0.000209139,0.333553
0.000215129,0.336209
0.000221149,0.338879
0.000227169,0.341534
0.000233041,0.344265
0.000238614,0.347119
0.000241162,0.350048
0.000246466,0.353039
0.000251861,0.355999
0.000257136,0.359005
0.000259445,0.362042
0.000267432,0.365139
0.000272529,0.368252
0.000280396,0.37138
0.000285344,0.374569
0.000290052,0.37785
0.000294582,0.381207
0.000299142,0.384564
0.000306295,0.388043
0.000310705,0.391476
0.000318067,0.394863
0.000322328,0.398358
0.000329302,0.401943
0.000335978,0.405667
0.000342504,0.409451
0.00034626,0.413189
0.000352905,0.416928
0.000359373,0.420742
0.000365869,0.424557
0.000369282,0.428448
0.00037554,0.432354
0.000381739,0.436321
0.00038767,0.44038
0.000393422,0.444561
0.000402124,0.448681
0.000407846,0.452862
0.000413419,0.457104
0.000421764,0.461407
0.000427247,0.46571
0.000432671,0.470043
0.000440658,0.474499
0.000445755,0.478954
0.000453563,0.483532
0.00045857,0.488049
0.000466199,0.492687
0.000473739,0.497387
0.000480981,0.502209
0.000488283,0.507031
0.000495197,0.512005
0.000498967,0.517132
0.000508325,0.52232
0.000514553,0.52763
0.000520812,0.53294
0.000527011,0.53825
0.00053613,0.543591
0.00054212,0.549023
0.000551002,0.554424
0.000556694,0.560009
0.000562326,0.565594
0.000567899,0.57124
0.000579224,0.576855
0.000584738,0.582531
0.000593142,0.588207
0.000601129,0.594036
0.000608997,0.599926
0.000616805,0.605877
0.000624375,0.61195
0.000631915,0.618023
0.000636445,0.624157
0.000643776,0.630291
0.000650988,0.636517
0.0006613,0.642651
0.00066887,0.648724
0.000676559,0.654705
0.000684128,0.660778
0.000691609,0.666882
0.000701861,0.673016
0.000709222,0.67918
0.000719236,0.685467
0.000726239,0.691784
0.000736134,0.698101
0.000745611,0.704632
0.00075181,0.711346
0.00075771,0.718182
0.000766413,0.725079
0.000774996,0.732006
0.000783698,0.738903
0.000792162,0.745922
0.000800685,0.752911
0.00080897,0.760021
0.000817196,0.767101
0.000825302,0.774304
0.000833349,0.781506
0.000841276,0.788769
0.000849323,0.795971
0.000857131,0.803295
0.00086476,0.810711
0.00087236,0.818127
0.000879691,0.825665
0.000886963,0.833233
0.000896857,0.840923
0.000906752,0.848644
0.000913726,0.856365
0.00092055,0.864147
0.000927077,0.872082
0.000936495,0.879955
0.000945972,0.88789
0.000952439,0.895825
0.000962154,0.903637
0.00097193,0.911419
0.000981585,0.919232
0.000991301,0.927014
0.000998424,0.934673
0.00100879,0.94215
0.00101988,0.949291
0.00102805,0.956463
0.00104176,0.963726
0.00104962,0.97102
0.00106017,0.978405
0.00107066,0.985851
0.00108127,0.993206
0.00109171,1.00065
0.00110178,1.00828
0.0011086,1.01606
0.00111772,1.02412
0.00112964,1.03224
0.0011387,1.04036
0.00114782,1.04841
0.00115986,1.05653
0.00116588,1.06465
0.00117751,1.07289
0.00118913,1.08119
0.00119491,1.08949
0.00120635,1.09785
0.00121476,1.10621
0.00122328,1.11457
0.00123485,1.12288
0.00124349,1.13118
0.00125207,1.13954
0.00126065,1.14784
0.00127204,1.15626
0.00128044,1.16462
0.00129183,1.17305
0.00130011,1.18147
0.00130834,1.19001
0.00131942,1.1985
0.00132729,1.20716
0.00133504,1.21589
0.00134529,1.2248
0.0013556,1.23372
0.00136574,1.24269
0.00137581,1.25166
0.00138576,1.26075
0.00139247,1.26997
0.00140207,1.27919
0.00141136,1.28852
0.00142078,1.29786
0.00143002,1.30726
0.00143932,1.3166
0.00144868,1.32594
0.00146096,1.33528
0.00147043,1.34456
0.00147961,1.35402
0.00148921,1.36323
0.00149875,1.37245
0.00150828,1.38173
0.00151853,1.39064
0.00153266,1.39912
0.00154393,1.40754
0.00155835,1.41584
0.00157033,1.42396
0.00158529,1.43202
0.00159721,1.44014
0.00161211,1.44819
0.00162391,1.45643
0.00163864,1.46461
0.00165241,1.47322
0.00166516,1.48231
0.00167482,1.49153
0.00168418,1.50087
0.00169592,1.51045
0.00170438,1.52021
0.00171583,1.52992
0.00172721,1.53968
0.00173555,1.54951
0.00174688,1.55928
0.00175528,1.5691
0.00176673,1.57881
0.00177543,1.58845
0.00179009,1.59803
0.00179903,1.60756
