# Position f_temp[0]
-0.00741952 803.967
-0.00648059 902.633
-0.00507163 993.043
-0.00425234 1033.57
-0.00380217 1062.6
-0.00218858 1110.18
-0.00112958 1136.61
-0.000408831 1141.4
-0.00936959 615.825
-0.00770793 795.883
-0.00672002 860.865
-0.00587629 946.74
-0.00447772 1033.08
-0.00346816 1067.7
-0.00276496 1088.67
-0.00110204 1136.77
-0.000235114 1142.15
-0.00950419 617.36
-0.00857368 733.529
-0.00700678 860.264
-0.00603998 917.662
-0.00545783 957.714
-0.00483732 997.049
-0.00305333 1089.06
-0.003972 1055.7
-0.00260317 1107.04
-0.00172732 1127.92
-0.000814889 1137.63
-0.00949303 623.117
-0.00830775 746.525
-0.00760548 807.179
-0.00673658 872.33
-0.00541909 957.974
-0.00456949 1029.58
-0.00375518 1061.4
-0.00214757 1111.33
-0.00288167 1090.35
-0.00123042 1134.03
-0.000248664 1142.15
-0.00949664 623.117
-0.00835738 742.508
-0.00743668 809.004
-0.00611976 920.737
-0.00515725 989.865
-0.00419189 1035.86
-0.00321721 1087.75
-0.00224958 1110.76
-0.000151321 1142.52
-0.00919985 669.163
-0.00820869 737.288
-0.00823207 743.154
-0.00696871 860.108
-0.0060076 923.837
-0.00504638 997.946
-0.00413216 1041.45
-0.00326585 1087.08
-0.00317081 1090.64
-0.00236761 1113.61
-0.00134801 1129.36
-8.23274e-05 1144.12
-0.00951136 619.043
-0.0091547 660.672
-0.0084426 736.841
-0.00750613 810.41
-0.00786294 798.739
-0.00608296 917.886
-0.00681188 866.154
-0.00513549 990.169
-0.00559805 962.735
-0.00471929 1006.09
-0.00396835 1061.68
-0.00305936 1090.31
-0.00198194 1128.47
-0.00111987 1137.81
-0.000487518 1143.85
-0.00949978 612.554
-0.00866241 731.866
-0.0077763 802.53
-0.0075892 808.46
-0.00698239 866.844
-0.00611204 918.382
-0.00481313 1001.24
-0.00436318 1034.79
-0.00333521 1074.33
-0.00222494 1113.56
-0.00243612 1110.31
-0.00148716 1128.45
-0.00118669 1138.16
-0.0005168 1143.34
-0.00950649 632.523
