# Position f_temp[0]
-0.00741952 857.179
-0.00648059 1006.62
-0.00507163 1125.48
-0.00425234 1177.86
-0.00380217 1216.93
-0.00218858 1278.2
-0.00112958 1314.86
-0.000408831 1322.02
-0.00936959 618.204
-0.00770793 857.091
-0.00672002 936.582
-0.00587629 1067.33
-0.00447772 1176.97
-0.00346816 1219.31
-0.00276496 1249.92
-0.00110204 1314.86
-0.000235114 1322.47
-0.00950419 624
-0.00857368 774.162
-0.00700678 941.921
-0.00603998 1017.85
-0.00545783 1071.45
-0.00483732 1127.88
-0.00305333 1252.05
-0.003972 1213.55
-0.00260317 1277.76
-0.00172732 1302.25
-0.000814889 1316.33
-0.00949303 633.72
-0.00830775 780.536
-0.00760548 869.546
-0.00673658 951.47
-0.00541909 1072.19
-0.00456949 1174.97
-0.00375518 1216.61
-0.00214757 1279.87
-0.00288167 1253.26
-0.00123042 1313.27
-0.000248664 1322.98
-0.00949664 633.72
-0.00835738 783.067
-0.00743668 870.126
-0.00611976 1015.85
-0.00515725 1124.72
-0.00419189 1177.91
-0.00321721 1252.16
-0.00224958 1281.18
-0.000151321 1323.06
-0.00919985 692.978
-0.00820869 773.22
-0.00823207 782.979
-0.00696871 944.549
-0.0060076 1026.61
-0.00504638 1133.98
-0.00413216 1185.79
-0.00326585 1249.52
-0.00317081 1254.02
-0.00236761 1286.3
-0.00134801 1301.32
-8.23274e-05 1326.69
-0.00951136 623.189
-0.0091547 680.159
-0.0084426 773.747
-0.00750613 875.98
-0.00786294 864.813
-0.00608296 1022.87
-0.00681188 947.971
-0.00513549 1123.61
-0.00559805 1082.16
-0.00471929 1138.07
-0.00396835 1219.22
-0.00305936 1254.06
-0.00198194 1307.88
-0.00111987 1319.32
-0.000487518 1326.45
-0.00949978 620.154
-0.00866241 774.148
-0.0077763 860.36
-0.0075892 869.65
-0.00698239 954.961
-0.00611204 1023.8
-0.00481313 1130.62
-0.00436318 1183.88
-0.00333521 1229.1
-0.00222494 1283.81
-0.00243612 1282.12
-0.00148716 1302.59
-0.00118669 1319.64
-0.0005168 1326.83
-0.00950649 645.238
-0.00863661 789.741
-0.00780398 872.925
-0.00693537 954.127
-0.00609688 1020.45
-0.00529117 1124.1
-0.00362281 1229.71
-0.00273803 1262.41
-0.00111644 1321.26
-0.00186847 1301.18
-0.00951178 645.893
-0.00868905 737.45
-0.00771225 874.14
-0.00679658 948.739
-0.00605072 1024.9
-0.00567918 1075.34
-0.00470292 1130.53
-0.00370946 1227.7
-0.00271552 1261.4
-0.00175069 1300.78
-0.00197406 1301.23
-0.000819602 1314.4
-0.000952988 1320.59
-0.00950449 619.827
-0.00864451 776.406
-0.00869948 709.8
-0.00742885 881.271
-0.00780416 872.074
-0.00702864 954.732
-0.00643406 1016.6
-0.00571386 1082.46
-0.00484172 1142.84
-0.00395206 1224.98
-0.00299089 1263.68
-0.00241666 1286.31
-0.00158269 1308.88
-0.000772455 1322.13
-0.000450127 1332.35
-0.00950839 620.808
-0.00840513 791.125
-0.00741357 875.566
-0.00665936 1019.16
-0.00607554 1026.9
-0.00505225 1140.45
-0.00375482 1219.75
-0.00236748 1286.04
-0.00224992 1291.23
-0.00142524 1310.22
-0.00132406 1321.59
-0.000595498 1331.3
-0.00927009 707.778
-0.00792253 865.899
-0.00668152 959.513
-0.00531397 1125.75
-0.00588229 1081.15
-0.00429723 1185.59
-0.00308619 1261.04
-0.00151237 1311.78
-0.000189596 1327.92
-0.00950187 643.709
-0.00853612 776.583
-0.00872955 735.578
-0.0077592 873.232
-0.00690958 955.575
-0.00634123 1022.51
-0.00597774 1067.62
-0.00503129 1144.03
-0.00438008 1179.52
-0.00375232 1228.27
-0.00278474 1262.65
-0.00195955 1304.5
-0.00169838 1311.83
-0.000876917 1324.72
-0.00950756 646.828
-0.00871151 735.065
-0.0086808 738.236
-0.00788188 870.699
-0.0069424 954.466
-0.00606194 1029.32
-0.00527718 1122.08
-0.00503255 1140.15
-0.00424552 1180.12
-0.00406294 1192.61
-0.00346577 1229.93
-0.00322522 1260.93
-0.00260531 1285.87
-0.0014926 1312.75
-0.000778579 1322.2
-0.00949812 617.798
-0.00832874 790.645
-0.00733546 884.221
-0.00637437 1018.9
-0.00472111 1143.14
-0.00471961 1153.35
-0.00381945 1235.13
-0.00285464 1269.89
-0.00215785 1302.26
-0.00138669 1309.48
-7.34292e-05 1332.84
-0.00950955 620.63
-0.00878663 708.139
-0.00790067 867.59
-0.00698777 955.377
-0.00555988 1092.96
-0.00576727 1079.38
-0.00480553 1150.23
-0.00400168 1193.88
-0.00314764 1268.22
-0.00307681 1261.14
-0.00216189 1296.49
-0.00130914 1327.46
-0.000474226 1333.08
-0.0095107 624.538
-0.00880357 711.088
-0.00826695 790.901
-0.007271 950.131
-0.00669998 958.398
-0.00634205 1022.85
-0.00535924 1098.76
-0.00496842 1144.47
-0.00436662 1195.68
-0.00380858 1226.94
-0.00336572 1239.01
-0.00250501 1290.5
-0.00129746 1328.16
-0.000558435 1332.29
-0.00951238 647.424
-0.00950941 620.953
-0.0081171 791.251
-0.00740306 885.127
-0.00690673 954.731
-0.00649696 1028.01
-0.00558594 1094.3
-0.00465517 1188.89
-0.00371161 1232.36
-0.00228252 1288.64
-0.00111476 1327.33
-0.00181028 1314.29
-1.10266e-05 1337.42
-0.000279481 1332.63
-0.00950164 646.563
-0.00898564 693.057
-0.00724251 950.235
-0.00791049 867.249
-0.0064623 1021.48
-0.00544639 1095.62
-0.00455063 1186.94
-0.004105 1191.77
-0.00322615 1259.19
-0.00192621 1311.38
-0.000928679 1327.81
-1.69317e-05 1340
-0.000395767 1339.88
-0.00950668 618.393
-0.00902176 707.069
-0.00849827 782.263
-0.00758896 879.594
-0.00666337 1013.55
-0.0068143 959.799
-0.00586715 1081.23
-0.00567038 1092.79
-0.00492177 1152.76
-0.00400675 1205.46
-0.00306558 1269.41
-0.00215983 1302.67
-0.00126918 1327.08
-0.00138063 1323.41
-0.000421775 1336.24
-0.00950122 619.624
-0.00875438 711.049
-0.00774035 876.928
-0.00707139 959.896
-0.0062385 1023.85
-0.00530583 1147.03
-0.00409958 1204.69
-0.00445823 1195.26
-0.00359323 1237.02
-0.00258941 1301.57
-0.00124479 1329.09
-0.000353566 1342.87
-0.00907079 699.136
-0.00817999 796.032
-0.00864497 781.964
-0.00752954 886.025
-0.00650462 1021.42
-0.00550128 1091.84
-0.00431258 1196.95
-0.00328641 1273
-0.00256354 1293.81
-0.00150032 1322.42
-0.000356211 1338.25
-0.000824665 1329.45
-0.00950211 625.701
-0.00858044 789.978
-0.00770033 888.262
-0.00670427 963.85
-0.00576387 1093.41
-0.00480456 1152.77
-0.00382297 1231.75
-0.00291452 1268.68
-0.00238685 1302.9
-0.000947013 1327.58
-0.009506 619.076
-0.00807357 798.673
-0.00852612 793.833
-0.00720336 959.41
-0.00722578 960.258
-0.00601989 1037.35
-0.00508361 1140.73
-0.00504171 1146.08
-0.00442824 1196.69
-0.00325922 1268.45
-0.00234212 1295.23
-0.00148879 1313.92
-0.00050116 1339.83
-0.00950552 630.356
-0.00764959 877.193
-0.00676625 968.937
-0.00596189 1078.41
-0.00522876 1139.12
-0.00454786 1193.94
-0.00366157 1237.1
-0.00370712 1240.6
-0.00226978 1301.59
-0.00295193 1272.36
-0.00115619 1334.86
-0.00132598 1334.05
-0.000476832 1342.84
-0.00950604 624.173
-0.00860283 783.926
-0.00859594 778.738
-0.00770121 878.954
-0.00677041 966.642
-0.00612298 1030.84
-0.00531617 1139.11
-0.00406785 1199.2
-0.00291465 1273.87
-0.00201544 1302.65
-0.00034011 1343.35
-0.0094433 624.767
-0.00780694 881.54
-0.00681958 962.169
-0.00574229 1089.34
-0.004696 1150.79
-0.00378178 1236.72
-0.00209397 1304.4
-0.00295295 1275.25
-0.00113138 1333.76
-0.000165628 1341.07
-0.0005699 1340.49
-0.00949147 616.894
-0.00829604 799.938
-0.00734457 889.336
-0.00643358 1025.9
-0.00583016 1086.06
-0.00494819 1148.82
-0.00395987 1236.75
-0.00263928 1300.19
-0.00168574 1321.76
-0.0012178 1338.23
-0.000417135 1341.26
-0.00908175 694.339
-0.00951083 629.095
-0.0080772 799.241
-0.0085751 794.058
-0.00761454 898.089
-0.00712087 945.401
-0.00657704 1025.8
-0.00507946 1146.3
-0.00597954 1082.2
-0.0042431 1199.63
-0.00357044 1240.22
-0.00296539 1270.76
-0.00201327 1302.98
-0.00105383 1332.67
-8.91677e-05 1341.04
-0.00950926 630.182
-0.00870257 732.735
-0.00898042 727.683
-0.00730325 960.116
-0.00671821 967.672
-0.00576331 1085.27
-0.0050696 1142.33
-0.00480228 1146.14
-0.00408936 1202.45
-0.00271935 1279.73
-0.00282004 1280.03
-0.00205321 1307.34
-0.000817829 1337.69
-0.000114049 1346.95
-0.00950395 628.01
-0.00803276 824.451
-0.00841272 802.903
-0.00745691 884.325
-0.00707831 961.69
-0.00625547 1033.06
-0.00526603 1154.62
-0.0043475 1201.03
-0.00380506 1239.65
-0.00338479 1243.11
-0.00246307 1301.28
-0.00130317 1336.47
-0.0018459 1325.26
-0.00121616 1338.94
-0.000272909 1347.29
-0.009515 625.434
-0.0087777 717.999
-0.0086879 718.533
-0.00792196 881.087
-0.00696582 949.634
-0.0058566 1091.44
-0.00475513 1159.74
-0.00386909 1241.29
-0.00264929 1301.87
-0.00180118 1325.06
-0.000664424 1343.99
-0.00950137 626.816
-0.00819165 791.996
-0.0072499 942.82
-0.00641135 1016.38
-0.00539327 1097.36
-0.00447913 1195.79
-0.00328447 1271.66
-0.00306969 1273.94
-0.00220873 1304.1
-0.00157172 1325.75
-0.00186356 1324.78
-0.000721464 1339.52
-0.00871159 711.574
-0.00792034 870.156
-0.00658324 1034.74
-0.00614308 1039.95
-0.00630919 1034.61
-0.00561541 1105.47
-0.00470747 1157.08
-0.00345949 1238.72
-0.00393233 1234.04
-0.00313652 1273.33
-0.00254569 1303.76
-0.00186336 1325.32
-0.000890224 1339.48
-0.00950743 627.514
-0.00832529 820.074
-0.00778998 874.102
-0.00734043 882.078
-0.00668851 980.495
-0.00525876 1151.79
-0.00437532 1202.53
-0.00357151 1241.3
-0.00240474 1306.75
-0.00122601 1342.76
-0.00191209 1326.86
-0.00011553 1350.8
-0.00950096 626.991
-0.00870342 720.792
-0.00789469 881.837
-0.00611364 1045.68
-0.00684598 978.509
-0.00520178 1145.09
-0.00545694 1093.39
-0.0046877 1156.95
-0.00372621 1240.66
-0.00280536 1278.55
-0.00256669 1302.06
-0.00211495 1303.85
-0.00106924 1343.16
-0.00950373 626.467
-0.00866277 804.108
-0.0073462 893.233
-0.00627305 1027.85
-0.00532515 1145.43
-0.00433996 1200.39
-0.00338663 1248.98
-0.00191133 1325.66
-0.00118244 1340.92
-0.00104132 1338.72
-0.000364183 1348.54
-0.00950158 629.028
-0.00884279 712.544
-0.0080964 800.466
-0.00870364 725.547
