# Position f_temp[0]
-0.00792253 782.263
-0.00668152 843.556
-0.00531397 966.101
-0.00588229 933.439
-0.00429723 1007.8
-0.00308619 1062.41
-0.00151237 1098.16
-0.000189596 1109.07
-0.00950187 621.692
-0.00853612 713.85
-0.00872955 687.108
-0.0077592 787.261
-0.00690958 842.998
-0.00634123 894.685
-0.00597774 927.05
-0.00503129 978.494
-0.00438008 1003.17
-0.00375232 1038.54
-0.00278474 1062.54
-0.00195955 1092.52
-0.00169838 1099.11
-0.000876917 1107.62
-0.00950756 625.547
-0.00871151 683.37
-0.0086808 687.341
-0.00788188 787.071
-0.0069424 842.888
-0.00606194 895.289
-0.00527718 964.445
-0.00503255 974.746
-0.00424552 1003.22
-0.00406294 1012.49
-0.00346577 1039.13
-0.00322522 1062.62
-0.00260531 1081.52
-0.0014926 1099.18
-0.000778579 1104.82
-0.00949812 601.982
-0.00832874 725.529
-0.00733546 786.018
-0.00637437 891.713
-0.00472111 976.667
-0.00471961 984.49
-0.00381945 1045.46
-0.00285464 1068.06
-0.00215785 1092.03
-0.00138669 1095.61
-7.34292e-05 1113.28
-0.00950955 604.342
-0.00878663 663.032
-0.00790067 782.379
-0.00698777 842.46
-0.00555988 941.627
-0.00576727 933.267
-0.00480553 982.665
-0.00400168 1011.92
-0.00314764 1067.91
-0.00307681 1062.42
-0.00216189 1087.42
-0.00130914 1110.67
-0.000474226 1113.3
-0.0095107 605.276
-0.00880357 665.845
-0.00826695 728.325
-0.007271 841.072
-0.00669998 843.691
-0.00634205 891.057
-0.00535924 943.536
-0.00496842 978.532
-0.00436662 1015.85
-0.00380858 1038.43
-0.00336572 1045.26
-0.00250501 1083.85
-0.00129746 1110.79
-0.000558435 1112.97
-0.00951238 625.593
-0.00950941 601.642
-0.0081171 726.162
-0.00740306 791.759
-0.00690673 843.412
-0.00649696 897.937
-0.00558594 941.158
-0.00465517 1012.35
-0.00371161 1041.93
-0.00228252 1081.76
-0.00111476 1109.68
-0.00181028 1100.79
-1.10266e-05 1117.53
-0.000279481 1113.38
-0.00950164 625.548
-0.00898564 656.713
-0.00724251 842.07
-0.00791049 786.693
-0.0064623 894.639
-0.00544639 941.231
-0.00455063 1012
-0.004105 1012.61
-0.00322615 1062.47
-0.00192621 1099.08
-0.000928679 1109.72
-1.69317e-05 1119.18
-0.000395767 1119.17
-0.00950668 602.035
-0.00902176 665.239
-0.00849827 720.168
-0.00758896 785.591
-0.00666337 891.225
-0.0068143 842.84
-0.00586715 935.374
-0.00567038 941.593
-0.00492177 984.447
-0.00400675 1022.64
-0.00306558 1068.01
-0.00215983 1092.07
-0.00126918 1110.63
-0.00138063 1107.44
-0.000421775 1116.14
-0.00950122 604.263
-0.00875438 665.543
-0.00774035 785.378
-0.00707139 847.604
-0.0062385 891.123
-0.00530583 982.418
-0.00409958 1022.58
-0.00445823 1017.4
-0.00359323 1045.1
-0.00258941 1091.98
-0.00124479 1110.87
-0.000353566 1122.1
-0.00907079 662.477
-0.00817999 728.759
-0.00864497 723.093
-0.00752954 791.822
-0.00650462 890.938
-0.00550128 939.042
-0.00431258 1016.66
-0.00328641 1072.57
-0.00256354 1087.2
-0.00150032 1106.78
-0.000356211 1117.6
-0.000824665 1110.9
-0.00950211 608.588
-0.00858044 726.083
-0.00770033 795.77
-0.00670427 849.316
-0.00576387 943.079
-0.00480456 982.899
-0.00382297 1041.88
-0.00291452 1067.45
-0.00238685 1093.59
-0.000947013 1109.73
-0.009506 602.887
-0.00807357 726.8
-0.00852612 730.69
-0.00720336 848.976
-0.00722578 850.678
-0.00601989 898.793
-0.00508361 978.679
-0.00504171 980.681
-0.00442824 1018.4
-0.00325922 1067.43
-0.00234212 1086.26
-0.00148879 1099.58
-0.00050116 1119.17
-0.00950552 610.357
-0.00764959 787.167
-0.00676625 849.181
-0.00596189 935.136
-0.00522876 977.978
-0.00454786 1017.28
-0.00366157 1046.94
-0.00370712 1050.33
-0.00226978 1092.57
-0.00295193 1070.77
-0.00115619 1116.77
-0.00132598 1116.69
-0.000476832 1122.11
-0.00950604 606.96
-0.00860283 723.248
-0.00859594 719.891
-0.00770121 787.318
-0.00677041 848.933
-0.00612298 895.462
