# Position f_temp[0]
-0.00741952 836.878
-0.00648059 964.506
-0.00507163 1072.26
-0.00425234 1119.95
-0.00380217 1154.92
-0.00218858 1210.82
-0.00112958 1243.42
-0.000408831 1249.51
-0.00936959 617.444
-0.00770793 832.983
-0.00672002 907.152
-0.00587629 1018.28
-0.00447772 1119.23
-0.00346816 1158.75
-0.00276496 1185.24
-0.00110204 1243.47
-0.000235114 1250.15
-0.00950419 621.64
-0.00857368 758.37
-0.00700678 909.376
-0.00603998 977.994
-0.00545783 1026.24
-0.00483732 1075.48
-0.00305333 1186.64
-0.003972 1149.72
-0.00260317 1209.14
-0.00172732 1232.5
-0.000814889 1244.7
-0.00949303 629.623
-0.00830775 768.249
-0.00760548 845.059
-0.00673658 920.708
-0.00541909 1026.76
-0.00456949 1116.68
-0.00375518 1154.27
-0.00214757 1212.41
-0.00288167 1187.92
-0.00123042 1241.25
-0.000248664 1250.45
-0.00949664 629.623
-0.00835738 767.369
-0.00743668 846.13
-0.00611976 978.802
-0.00515725 1070.2
-0.00419189 1121.31
-0.00321721 1186.11
-0.00224958 1212.83
-0.000151321 1250.63
-0.00919985 683.527
-0.00820869 759.307
-0.00823207 767.553
-0.00696871 911.113
-0.0060076 985.991
-0.00504638 1079.13
-0.00413216 1128.11
-0.00326585 1184.41
-0.00317081 1188.46
-0.00236761 1216.92
-0.00134801 1232.84
-8.23274e-05 1253.43
-0.00951136 622.056
-0.0091547 672.452
-0.0084426 759.7
-0.00750613 850.219
-0.00786294 838.582
-0.00608296 980.771
-0.00681188 916.152
-0.00513549 1069.66
-0.00559805 1034.27
-0.00471929 1085.42
-0.00396835 1155.83
-0.00305936 1188.4
-0.00198194 1235.65
-0.00111987 1246.25
-0.000487518 1253.13
-0.00949978 617.288
-0.00866241 757.415
-0.0077763 838.041
-0.0075892 846.019
-0.00698239 919.571
-0.00611204 981.681
-0.00481313 1079.11
-0.00436318 1123.75
-0.00333521 1167.23
-0.00222494 1215.54
-0.00243612 1212.97
-0.00148716 1232.96
-0.00118669 1246.64
-0.0005168 1252.96
-0.00950649 640.608
-0.00863661 766.315
-0.00780398 844.334
-0.00693537 918.032
-0.00609688 979.584
-0.00529117 1068.98
-0.00362281 1166.21
-0.00273803 1196.57
-0.00111644 1248.18
-0.00186847 1230.64
-0.00951178 641.783
-0.00868905 728.033
-0.00771225 846.312
-0.00679658 916.331
-0.00605072 985.605
-0.00567918 1027.42
-0.00470292 1080.33
-0.00370946 1163.17
-0.00271552 1195.09
-0.00175069 1230.09
-0.00197406 1229.66
-0.000819602 1243.07
-0.000952988 1247.28
-0.00950449 618.999
-0.00864451 757.08
-0.00869948 703.41
-0.00742885 858.415
-0.00780416 846.87
-0.00702864 917.898
-0.00643406 971.167
-0.00571386 1033.35
-0.00484172 1088.55
-0.00395206 1158.97
-0.00299089 1196.37
-0.00241666 1216.86
-0.00158269 1237.2
