# Position f_temp[0]
-0.00741952 778.495
-0.00648059 858.725
-0.00507163 936.436
-0.00425234 971.674
-0.00380217 996.582
-0.00218858 1038.13
-0.00112958 1060.07
-0.000408831 1064.07
-0.00936959 614.156
-0.00770793 768.505
-0.00672002 826.12
-0.00587629 896.282
-0.00447772 971.372
-0.00346816 1002.01
-0.00276496 1019.52
-0.00110204 1060.32
-0.000235114 1064.82
-0.00950419 613.733
-0.00857368 714.86
-0.00700678 824.46
-0.00603998 873.727
-0.00545783 907.91
-0.00483732 940.689
-0.00305333 1019.21
-0.003972 989.159
-0.00260317 1034.17
-0.00172732 1052.83
-0.000814889 1060.93
-0.00949303 618.177
-0.00830775 728.734
-0.00760548 779.015
-0.00673658 836.027
-0.00541909 908.02
-0.00456949 967.256
-0.00375518 995.02
-0.00214757 1038.72
-0.00288167 1020.46
-0.00123042 1057.45
-0.000248664 1064.63
-0.00949664 618.177
-0.00835738 723.592
-0.00743668 781.353
-0.00611976 877.422
-0.00515725 932.958
-0.00419189 974.115
-0.00321721 1017.5
-0.00224958 1037.68
-0.000151321 1065.12
-0.00919985 658.599
-0.00820869 720.402
-0.00823207 724.491
-0.00696871 823.058
-0.0060076 878.485
-0.00504638 940.224
-0.00413216 979.013
-0.00326585 1017.34
-0.00317081 1020.62
-0.00236761 1039.84
-0.00134801 1054.61
-8.23274e-05 1065.99
-0.00951136 616.022
-0.0091547 651.816
-0.0084426 719.079
-0.00750613 781.032
-0.00786294 769.774
-0.00608296 872.713
-0.00681188 829.039
-0.00513549 933.75
-0.00559805 911.312
-0.00471929 948.779
-0.00396835 994.622
-0.00305936 1020.07
-0.00198194 1052.18
-0.00111987 1060.53
-0.000487518 1065.8
-0.00949978 608.854
-0.00866241 713.045
-0.0077763 775.602
-0.0075892 780.13
-0.00698239 828.921
-0.00611204 872.788
-0.00481313 944.851
-0.00436318 971.578
-0.00333521 1007.44
-0.00222494 1040.47
-0.00243612 1037.12
-0.00148716 1053.34
-0.00118669 1060.79
-0.0005168 1065.23
-0.00950649 626.144
-0.00863661 712.341
-0.00780398 772.565
-0.00693537 825.971
-0.00609688 872.917
-0.00529117 930.565
-0.00362281 1004.05
-0.00273803 1026.98
-0.00111644 1062.04
-0.00186847 1050.11
-0.00951178 628.456
-0.00868905 697.164
-0.00771225 775.773
-0.00679658 829.219
-0.00605072 878.907
-0.00567918 905.123
-0.00470292 947.628
-0.00370946 1000.05
-0.00271552 1025.2
-0.00175069 1049.53
-0.00197406 1047.79
-0.000819602 1060.25
-0.000952988 1061.15
-0.00950449 613.682
-0.00864451 708.782
-0.00869948 678.868
-0.00742885 792.325
-0.00780416 779.008
-0.00702864 823.626
-0.00643406 859.533
-0.00571386 908.784
-0.00484172 948.981
-0.00395206 994.042
-0.00299089 1025.35
-0.00241666 1039.51
-0.00158269 1054.31
-0.000772455 1062.74
-0.000450127 1067.56
-0.00950839 616.306
-0.00840513 725.123
-0.00741357 784.724
-0.00665936 855.939
-0.00607554 877.138
-0.00505225 944.402
-0.00375482 996.027
-0.00236748 1039.16
-0.00224992 1041.63
-0.00142524 1056.7
-0.00132406 1061.14
-0.000595498 1066.35
-0.00927009 671.221
-0.00792253 764.275
-0.00668152 838.795
-0.00531397 934.72
-0.00588229 907.18
-0.00429723 975.17
-0.00308619 1022.18
-0.00151237 1055.55
-0.000189596 1066.82
-0.00950187 622.796
-0.00853612 716.999
-0.00872955 685.188
-0.0077592 771.601
-0.00690958 828.112
-0.00634123 865.09
-0.00597774 892.676
-0.00503129 947.505
-0.00438008 971.848
-0.00375232 1002.64
-0.00278474 1026.16
-0.00195955 1051.47
-0.00169838 1053.38
-0.000876917 1063.24
-0.00950756 625.031
-0.00871151 690.993
-0.0086808 690.385
-0.00788188 765.086
-0.0069424 826.67
-0.00606194 878.153
-0.00527718 930.161
-0.00503255 946.987
-0.00424552 973.089
-0.00406294 980.616
-0.00346577 1004.09
-0.00322522 1020.66
-0.00260531 1034.85
-0.0014926 1055.85
-0.000778579 1063.44
-0.00949812 612.104
-0.00832874 722.637
-0.00733546 793.095
-0.00637437 862.32
-0.00472111 949.968
-0.00471961 953.788
-0.00381945 1000.55
-0.00285464 1027.41
-0.00215785 1047.65
-0.00138669 1055.98
-7.34292e-05 1068.28
-0.00950955 612.019
-0.00878663 676.332
-0.00790067 768.923
-0.00698777 827.92
-0.00555988 915.924
-0.00576727 905.228
-0.00480553 952.07
-0.00400168 984.36
-0.00314764 1024.18
-0.00307681 1021.91
-0.00216189 1045.11
-0.00130914 1062.79
-0.000474226 1068.58
-0.0095107 618.327
-0.00880357 677.771
-0.00826695 717.35
-0.007271 820.471
-0.00669998 834.318
-0.00634205 870.849
-0.00535924 924.773
-0.00496842 948.315
-0.00436662 978.726
-0.00380858 999.539
-0.00336572 1010.66
-0.00250501 1039.36
-0.00129746 1063.34
-0.000558435 1067.68
-0.00951238 626.244
-0.00950941 617.274
-0.0081171 721.484
-0.00740306 783.975
-0.00690673 824.926
-0.00649696 867.533
-0.00558594 916.933
-0.00465517 971.657
-0.00371161 1003.07
-0.00228252 1040.41
-0.00111476 1063.78
-0.00181028 1054.68
-1.10266e-05 1069.24
-0.000279481 1067.51
-0.00950164 623.524
-0.00898564 657.174
-0.00724251 818.059
-0.00791049 762.103
-0.0064623 860.918
-0.00544639 922.054
-0.00455063 969.306
-0.004105 978.902
-0.00322615 1017.49
-0.00192621 1052.35
-0.000928679 1064.84
-1.69317e-05 1071.07
-0.000395767 1070.71
-0.00950668 612.501
-0.00902176 668.143
-0.00849827 714.541
-0.00758896 784.908
-0.00666337 852.693
-0.0068143 836.631
-0.00586715 904.7
-0.00567038 916.576
-0.00492177 951.961
-0.00400675 986.546
-0.00306558 1026.96
-0.00215983 1048.1
-0.00126918 1062.18
-0.00138063 1060.54
-0.000421775 1069.44
-0.00950122 609.489
-0.00875438 679.003
-0.00774035 778.913
-0.00707139 828.296
-0.0062385 874.343
-0.00530583 943.862
-0.00409958 984.486
-0.00445823 974.961
-0.00359323 1005.54
-0.00258941 1044.71
-0.00124479 1064.92
-0.000353566 1071.4
-0.00907079 658.117
-0.00817999 728.23
-0.00864497 707.414
-0.00752954 786.641
-0.00650462 867.682
-0.00550128 918.844
-0.00431258 980.146
-0.00328641 1024.78
-0.00256354 1038.66
-0.00150032 1059.68
-0.000356211 1070.7
-0.000824665 1065.72
-0.00950211 614.329
-0.00858044 716.711
-0.00770033 782.421
-0.00670427 834.859
-0.00576387 913.299
-0.00480456 956.043
-0.00382297 1001.39
-0.00291452 1027.35
-0.00238685 1045.44
-0.000947013 1064.23
-0.009506 611.517
-0.00807357 736.873
-0.00852612 718.929
-0.00720336 822.857
-0.00722578 822.034
-0.00601989 883.932
-0.00508361 941.228
-0.00504171 945.927
-0.00442824 976.128
-0.00325922 1027.6
-0.00234212 1044.45
-0.00148879 1056.63
-0.00050116 1070.22
-0.00950552 618.794
-0.00764959 776.403
-0.00676625 840.582
-0.00596189 898.809
-0.00522876 940.075
-0.00454786 973.04
-0.00366157 1002.89
-0.00370712 1004.08
-0.00226978 1044.68
-0.00295193 1027.12
-0.00115619 1065.6
-0.00132598 1064.14
-0.000476832 1070.8
-0.00950604 613.336
-0.00860283 711.809
-0.00859594 705.758
-0.00770121 779.754
-0.00677041 839.097
-0.00612298 879.562
-0.00531617 937.111
-0.00406785 984.059
-0.00291465 1027.05
-0.00201544 1046.51
-0.00034011 1072.03
-0.0094433 612.996
-0.00780694 775.782
-0.00681958 833.171
-0.00574229 913.231
-0.004696 958.017
-0.00378178 1003.93
-0.00209397 1048.67
-0.00295295 1029.87
-0.00113138 1065.88
-0.000165628 1071.03
-0.0005699 1070.13
-0.00949147 606.8
-0.00829604 730.903
-0.00734457 791.762
-0.00643358 867.481
-0.00583016 905.822
-0.00494819 953.284
-0.00395987 1003.41
-0.00263928 1043.85
-0.00168574 1058.37
-0.0012178 1067.54
-0.000417135 1071.21
-0.00908175 661.396
-0.00951083 618.4
-0.0080772 731.372
-0.0085751 718.63
-0.00761454 787.557
-0.00712087 818.409
-0.00657704 864.79
-0.00507946 947.034
-0.00597954 898.514
-0.0042431 981.85
-0.00357044 1009.88
-0.00296539 1028.19
-0.00201327 1049.46
-0.00105383 1064.62
-8.91677e-05 1070.77
-0.00950926 617.849
-0.00870257 683.694
-0.00898042 673
-0.00730325 823.652
-0.00671821 842.371
-0.00576331 911.146
-0.0050696 946.696
-0.00480228 953.253
-0.00408936 986.669
-0.00271935 1034.41
-0.00282004 1033.81
-0.00205321 1048.28
-0.000817829 1069.51
-0.000114049 1073.73
-0.00950395 613.71
-0.00803276 746.472
-0.00841272 728.538
-0.00745691 787.818
-0.00707831 827.316
-0.00625547 879.985
-0.00526603 947.5
-0.0043475 979.996
-0.00380506 1002.45
-0.00338479 1010.8
-0.00246307 1042.38
-0.00130317 1066.74
-0.0018459 1061.45
-0.00121616 1068.8
-0.000272909 1074.38
-0.009515 619.026
-0.0087777 682.369
-0.0086879 685.882
-0.00792196 781.177
-0.00696582 825.508
-0.0058566 910.188
-0.00475513 959.421
-0.00386909 1006.68
-0.00264929 1043.52
-0.00180118 1059.26
