# Position f_temp[0]
-0.00741952 730.607
-0.00648059 801.844
-0.00507163 864.788
-0.00425234 892.82
-0.00380217 913.103
-0.00218858 945.986
-0.00112958 964.698
-0.000408831 968.12
-0.00936959 600.929
-0.00770793 726.511
-0.00672002 770.87
-0.00587629 832.821
-0.00447772 892.439
-0.00346816 916.078
-0.00276496 931.038
-0.00110204 964.769
-0.000235114 968.579
-0.00950419 602.702
-0.00857368 683.059
-0.00700678 771.162
-0.00603998 811.17
-0.00545783 839.187
-0.00483732 867.162
-0.00305333 931.576
-0.003972 909.088
-0.00260317 944.364
-0.00172732 958.514
-0.000814889 965.426
-0.00949303 606.998
-0.00830775 690.654
-0.00760548 733.991
-0.00673658 778.823
-0.00541909 839.424
-0.00456949 890.474
-0.00375518 912.497
-0.00214757 946.88
-0.00288167 932.406
-0.00123042 963.13
-0.000248664 968.665
-0.00949664 606.998
-0.00835738 688.834
-0.00743668 734.94
-0.00611976 812.632
-0.00515725 863.007
-0.00419189 894.094
-0.00321721 930.948
-0.00224958 946.772
-0.000151321 968.845
-0.00919985 638.74
-0.00820869 684.659
-0.00823207 689.118
-0.00696871 771.623
-0.0060076 815.685
-0.00504638 868.453
-0.00413216 897.993
-0.00326585 930.246
-0.00317081 932.656
-0.00236761 948.926
-0.00134801 959.179
-8.23274e-05 970.207
-0.00951136 603.455
-0.0091547 632.567
-0.0084426 684.665
-0.00750613 736.607
-0.00786294 729.091
-0.00608296 811.978
-0.00681188 775.316
-0.00513549 862.967
-0.00559805 843.197
-0.00471929 873.253
-0.00396835 913.019
-0.00305936 932.533
-0.00198194 959.524
-0.00111987 965.877
-0.000487518 970.018
-0.00949978 599.728
-0.00866241 682.146
-0.0077763 730.397
-0.0075892 734.785
-0.00698239 776.363
-0.00611204 812.442
-0.00481313 869.745
-0.00436318 894.279
-0.00333521 920.845
-0.00222494 948.541
-0.00243612 946.61
-0.00148716 958.843
-0.00118669 966.124
-0.0005168 969.758
-0.00950649 613.529
-0.00863661 685.244
-0.00780398 731.934
-0.00693537 775.035
-0.00609688 811.647
-0.00529117 861.943
-0.00362281 919.542
-0.00273803 937.575
-0.00111644 967.058
-0.00186847 957.045
-0.00951178 614.543
-0.00868905 666.54
-0.00771225 733.518
-0.00679658 775.355
-0.00605072 815.801
-0.00567918 838.876
-0.00470292 871.008
-0.00370946 917.252
-0.00271552 936.487
-0.00175069 956.658
-0.00197406 956.032
-0.000819603 964.565
-0.000952988 966.436
-0.00950449 601.662
-0.00864451 680.89
-0.00869948 652.174
-0.00742885 742.888
-0.00780416 734.734
-0.00702864 774.471
-0.00643406 804.657
-0.00571386 842.123
-0.00484172 874.537
-0.00395206 914.011
-0.00299089 936.944
-0.00241666 948.837
-0.00158269 960.711
-0.000772455 967.606
-0.000450127 972.171
-0.00950839 602.987
-0.00840513 691.72
-0.00741357 738.395
-0.00665936 803.744
-0.00607554 815.049
-0.00505225 871.865
-0.00375482 913.719
-0.00236748 948.576
-0.00224992 950.822
-0.00142524 962.15
-0.00132406 966.828
-0.000595498 971.331
-0.00927009 647.957
-0.00792253 726.732
-0.00668152 781.782
-0.00531397 864.067
-0.00588229 841.437
-0.00429723 896.291
-0.00308619 934.994
-0.00151237 961.911
-0.000189596 970.827
-0.00950187 611.764
-0.00853612 684.643
-0.00872955 660.819
-0.0077592 731.553
-0.00690958 776.538
-0.00634123 808.552
-0.00597774 831.504
-0.00503129 874.175
-0.00438008 893.385
-0.00375232 918.468
-0.00278474 937.054
-0.00195955 958.448
-0.00169838 960.986
-0.000876917 968.427
-0.00950756 612.983
-0.00871151 663.435
-0.0086808 663.805
-0.00788188 728.192
-0.0069424 775.52
-0.00606194 816.099
-0.00527718 861.171
-0.00503255 873.085
-0.00424552 894.079
-0.00406294 900.379
-0.00346577 919.692
-0.00322522 934.447
-0.00260531 946.546
-0.0014926 962.237
-0.000778579 967.978
-0.00949812 600.316
-0.00832874 690.409
-0.00733546 744.468
-0.00637437 806.597
-0.00472111 875.014
-0.00471961 879.306
-0.00381945 919.479
-0.00285464 939.695
-0.00215785 956.177
-0.00138669 961.575
-7.34293e-05 972.651
-0.00950955 601.19
-0.00878663 650.518
-0.00790067 729.101
-0.00698777 776.504
-0.00555988 848.056
-0.00576727 839.871
-0.00480553 877.662
-0.00400168 902.402
-0.00314764 937.86
-0.00307681 935.01
-0.00216189 953.687
-0.00130914 968.841
-0.000474226 972.875
-0.0095107 605.002
-0.00880357 651.759
-0.00826695 688.126
-0.007271 771.799
-0.00669998 779.814
-0.00634205 811.565
-0.00535924 853.331
-0.00496842 874.668
-0.00436662 900.412
-0.00380858 916.881
-0.00336572 924.799
-0.00250501 949.763
-0.00129746 969.335
-0.000558435 972.271
-0.00951238 613.694
-0.00950941 603.853
-0.0081171 690.257
-0.00740306 740.435
-0.00690673 774.994
-0.00649696 811.177
-0.00558594 849.196
-0.00465517 895.63
-0.00371161 919.842
-0.00228252 949.722
-0.00111476 969.377
-0.00181028 962.211
-1.10265e-05 974.132
-0.000279481 972.26
-0.00950164 612.341
-0.00898564 638.381
-0.00724251 770.824
-0.00791049 725.554
-0.0064623 806.682
-0.00544639 851.463
-0.00455063 893.9
-0.004105 899.3
-0.00322615 932.55
-0.00192621 960.442
