# Position f_temp[0]
-0.00741952 819.307
-0.00648059 930.639
-0.00507163 1029.01
-0.00425234 1072.82
-0.00380217 1104.52
-0.00218858 1155.92
-0.00112958 1185.16
-0.000408831 1190.51
-0.00936959 616.647
-0.00770793 812.906
-0.00672002 882.231
-0.00587629 979.051
-0.00447772 1072.23
-0.00346816 1109.17
-0.00276496 1132.55
-0.00110204 1185.27
-0.000235114 1191.23
-0.00950419 619.417
-0.00857368 744.998
-0.00700678 882.688
-0.00603998 945.215
-0.00545783 989.001
-0.00483732 1032.72
-0.00305333 1133.39
-0.003972 1098.25
-0.00260317 1153.38
-0.00172732 1175.5
-0.000814889 1186.3
-0.00949303 626.13
-0.00830775 756.869
-0.00760548 824.596
-0.00673658 894.661
-0.00541909 989.371
-0.00456949 1069.16
-0.00375518 1103.58
-0.00214757 1157.31
-0.00288167 1134.69
-0.00123042 1182.71
-0.000248664 1191.36
-0.00949664 626.13
-0.00835738 754.023
-0.00743668 826.079
-0.00611976 947.499
-0.00515725 1026.23
-0.00419189 1074.81
-0.00321721 1132.41
-0.00224958 1157.14
-0.000151321 1191.64
-0.00919985 675.737
-0.00820869 747.498
-0.00823207 754.467
-0.00696871 883.408
-0.0060076 952.27
-0.00504638 1034.74
-0.00413216 1080.91
-0.00326585 1131.32
-0.00317081 1135.08
-0.00236761 1160.51
-0.00134801 1176.53
-8.23274e-05 1193.77
-0.00951136 620.595
-0.0091547 666.09
-0.0084426 747.509
-0.00750613 828.684
-0.00786294 816.938
-0.00608296 946.477
-0.00681188 889.18
-0.00513549 1026.17
-0.00559805 995.267
-0.00471929 1042.24
-0.00396835 1104.39
-0.00305936 1134.89
-0.00198194 1177.07
-0.00111987 1187
-0.000487518 1193.48
-0.00949978 614.77
-0.00866241 743.572
-0.0077763 818.978
-0.0075892 825.837
-0.00698239 890.816
-0.00611204 947.201
-0.00481313 1036.76
-0.00436318 1075.1
-0.00333521 1116.62
-0.00222494 1159.91
-0.00243612 1156.89
-0.00148716 1176.01
-0.00118669 1187.39
-0.0005168 1193.07
-0.00950649 636.338
-0.00863661 748.413
-0.00780398 821.381
-0.00693537 888.741
-0.00609688 945.96
-0.00529117 1024.56
-0.00362281 1114.59
-0.00273803 1142.77
-0.00111644 1188.85
-0.00186847 1173.2
-0.00951178 637.921
-0.00868905 719.182
-0.00771225 823.856
-0.00679658 889.241
-0.00605072 952.452
-0.00567918 988.515
-0.00470292 1038.73
-0.00370946 1111.01
-0.00271552 1141.07
-0.00175069 1172.59
-0.00197406 1171.62
-0.000819602 1184.95
-0.000952988 1187.88
-0.00950449 617.792
-0.00864451 741.609
-0.00869948 696.731
-0.00742885 838.499
-0.00780416 825.757
-0.00702864 887.859
-0.00643406 935.035
-0.00571386 993.586
-0.00484172 1044.25
-0.00395206 1105.94
-0.00299089 1141.78
-0.00241666 1160.37
-0.00158269 1178.93
-0.000772455 1189.7
