"Maximum force",34.2364,"N"
"Gage length ",1.04978,"mm"
"Strain energy",0.662403,"mJ"
"Deformation at maximum force",0.101093,"mm"
"Standard travel","Standard force"
"mm","N"
0,-0.00645366
-1.66893e-005,0.00148091
-2.57492e-005,0.00715718
-2.64384e-005,0.00747762
-1.58288e-005,0.00244222
9.79751e-007,-0.00549236
1.79075e-005,-0.0121757
2.18116e-005,-0.0140068
1.37649e-005,-0.0102073
6.51926e-007,-0.00260844
-1.52029e-005,0.00489888
-2.25343e-005,0.00839314
-1.75275e-005,0.00601277
-2.92435e-006,-0.000884201
1.32881e-005,-0.00860515
2.55071e-005,-0.0129997
2.30931e-005,-0.0118629
1.02781e-005,-0.0057899
-6.29202e-006,0.0020226
-1.49347e-005,0.00751576
-1.53612e-005,0.00773701
-4.45358e-006,0.00257954
1.21165e-005,-0.00529399
2.61236e-005,-0.0119163
3.04151e-005,-0.013961
2.28751e-005,-0.0103752
7.25873e-006,-0.0029594
-8.11927e-006,0.00430379
-1.51824e-005,0.00764546
-1.0265e-005,0.00531087
4.15929e-006,-0.00152507
2.03717e-005,-0.0092155
3.28887e-005,-0.0137626
3.09665e-005,-0.0128395
1.83899e-005,-0.00688853
1.8198e-006,0.000923965
-1.03395e-005,0.00672231
-1.19712e-005,0.00750813
-2.19606e-006,0.00286946
1.34204e-005,-0.00454631
2.76063e-005,-0.0112602
3.16892e-005,-0.0131904
2.43578e-005,-0.00971141
8.97981e-006,-0.00241771
-3.53716e-006,0.00490651
-1.06599e-005,0.00826344
-5.50412e-006,0.00582204
9.15863e-006,-0.00113597
2.56095e-005,-0.00891795
3.56827e-005,-0.0137092
3.36561e-005,-0.0127403
2.15564e-005,-0.00700298
4.86709e-006,0.00087056
-7.23265e-006,0.00663838
-5.43706e-006,0.00716481
4.51691e-006,0.0024651
2.06102e-005,-0.00522533
3.46769e-005,-0.0118476
4.21572e-005,-0.0140144
3.47961e-005,-0.0105201
1.92989e-005,-0.00316539
6.78189e-006,0.00412831
-3.40864e-007,0.00751576
7.13952e-006,0.00533376
2.37096e-005,-0.00113597
3.93566e-005,-0.0085524
4.84761e-005,-0.0128859
4.94186e-005,-0.0119475
4.02991e-005,-0.00624069
2.71861e-005,0.00135819
1.55632e-005,0.00685135
1.99441e-005,0.00753037
3.25207e-005,0.00295273
4.84948e-005,-0.00464615
6.55417e-005,-0.011299
7.34095e-005,-0.0136794
6.66742e-005,-0.010475
