"Maximum force",66.2078,"N"
"Gage length ",1.70345,"mm"
"Strain energy",5.74318,"mJ"
"Deformation at maximum force",0.177505,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.288616
2.90573e-006,0.289295
5.81145e-006,0.289753
5.81289e-006,0.289902
5.8129e-006,0.290058
8.71862e-006,0.290231
8.71933e-006,0.290592
1.16251e-005,0.290944
1.16258e-005,0.29125
1.16258e-005,0.291235
1.16258e-005,0.291469
1.45315e-005,0.291837
1.45322e-005,0.292486
1.74379e-005,0.293199
1.74386e-005,0.293809
1.74386e-005,0.294462
1.74386e-005,0.29516
1.74386e-005,0.295919
1.74386e-005,0.296716
2.03444e-005,0.297346
2.03451e-005,0.297706
2.03451e-005,0.297956
2.03451e-005,0.298254
2.32508e-005,0.298631
2.32515e-005,0.298929
2.32515e-005,0.299047
2.32515e-005,0.298914
2.32515e-005,0.298687
2.32515e-005,0.298569
2.32515e-005,0.29874
2.32515e-005,0.298952
2.32515e-005,0.298976
2.32515e-005,0.299093
2.61572e-005,0.299055
2.61579e-005,0.299274
2.61579e-005,0.299477
2.61579e-005,0.299657
2.61579e-005,0.299791
2.61579e-005,0.299869
2.90637e-005,0.300189
2.90644e-005,0.300628
2.90644e-005,0.301135
2.90644e-005,0.301397
2.90644e-005,0.301601
2.90644e-005,0.301757
2.90644e-005,0.302085
3.19701e-005,0.302556
3.19708e-005,0.302987
3.19708e-005,0.303348
3.19708e-005,0.303403
3.19708e-005,0.303395
3.19708e-005,0.303661
3.19708e-005,0.303748
3.19708e-005,0.303904
3.19708e-005,0.303796
3.19708e-005,0.303685
3.19708e-005,0.303591
3.19708e-005,0.303716
3.48765e-005,0.303779
3.48773e-005,0.303678
3.48773e-005,0.303506
3.48773e-005,0.303146
3.48773e-005,0.303113
3.48773e-005,0.303246
3.48773e-005,0.303489
3.48773e-005,0.303669
3.48773e-005,0.303693
3.48773e-005,0.303881
3.48773e-005,0.304146
3.48773e-005,0.30468
3.7783e-005,0.305149
3.77837e-005,0.305479
3.77837e-005,0.305715
3.77837e-005,0.305965
4.06894e-005,0.306302
4.06901e-005,0.306623
4.06901e-005,0.306866
4.06901e-005,0.30671
4.06901e-005,0.30653
4.06901e-005,0.306397
4.06901e-005,0.306412
4.06901e-005,0.3066
4.06901e-005,0.306592
4.06901e-005,0.306405
4.35959e-005,0.306241
4.35966e-005,0.306107
4.35966e-005,0.306216
4.35966e-005,0.306255
4.35966e-005,0.306209
4.65023e-005,0.306013
4.6503e-005,0.30595
4.6503e-005,0.306052
4.94087e-005,0.306279
4.94094e-005,0.306584
4.94094e-005,0.306639
4.94094e-005,0.306772
5.23152e-005,0.307029
5.23159e-005,0.307625
5.23159e-005,0.3083
5.23159e-005,0.308786
5.23159e-005,0.3092
5.52216e-005,0.309374
5.52223e-005,0.309656
5.8128e-005,0.309913
5.81287e-005,0.310188
5.81287e-005,0.310103
5.81287e-005,0.309813
6.10345e-005,0.309445
6.10352e-005,0.309218
6.10352e-005,0.30917
6.10352e-005,0.308921
6.39409e-005,0.308575
6.39416e-005,0.308215
6.39416e-005,0.30795
6.68473e-005,0.308073
6.6848e-005,0.308456
6.6848e-005,0.308864
6.97538e-005,0.309154
6.97545e-005,0.309327
6.97545e-005,0.309577
6.97545e-005,0.309977
6.97545e-005,0.310477
7.26602e-005,0.310807
7.26609e-005,0.311027
7.26609e-005,0.311066
7.55666e-005,0.311153
7.55674e-005,0.311433
7.55674e-005,0.311544
7.55674e-005,0.311639
7.84731e-005,0.311592
7.84738e-005,0.31156
7.84738e-005,0.311685
8.13795e-005,0.311897
8.13802e-005,0.312124
8.4286e-005,0.31207
8.42867e-005,0.312054
8.42867e-005,0.311804
8.42867e-005,0.311913
8.71924e-005,0.311874
8.71931e-005,0.311858
8.71931e-005,0.311756
8.71931e-005,0.311513
9.00988e-005,0.311482
9.00995e-005,0.311599
9.00995e-005,0.31188
9.30053e-005,0.311944
9.3006e-005,0.312054
9.3006e-005,0.312203
9.3006e-005,0.312554
9.3006e-005,0.313187
9.59117e-005,0.313751
9.59124e-005,0.314129
9.59124e-005,0.314294
9.59124e-005,0.314389
9.88181e-005,0.314639
9.88188e-005,0.314952
9.88188e-005,0.315063
0.000101725,0.315047
0.000101725,0.314867
0.000101725,0.314781
0.000101725,0.314742
0.000104631,0.314945
0.000104632,0.314812
0.000104632,0.314609
0.000107537,0.314342
0.000107538,0.314319
0.000107538,0.314506
0.000110444,0.314553
0.000110445,0.314686
0.000110445,0.314452
0.00011335,0.314459
0.000113351,0.314522
0.000113351,0.314961
0.000116257,0.315296
0.000116257,0.315494
0.000116257,0.315674
0.000116257,0.315931
0.000119163,0.316418
0.000119164,0.316872
0.00012207,0.317263
0.00012207,0.317397
0.00012207,0.317499
0.00012207,0.317797
0.000124976,0.318087
0.000124977,0.31844
0.000127882,0.318424
0.000127883,0.318197
0.000127883,0.317854
0.000130789,0.317572
0.00013079,0.317539
0.00013079,0.317515
0.00013079,0.317258
0.000133695,0.316953
0.000133696,0.316716
0.000133696,0.316794
0.000133696,0.31706
0.000136602,0.317374
0.000136603,0.317538
0.000136603,0.317774
0.000136603,0.318039
0.000139508,0.318596
0.000139509,0.319309
0.000139509,0.319607
0.000139509,0.319889
0.000142415,0.319897
0.000142415,0.320054
0.000142415,0.320367
0.000145321,0.320687
0.000145322,0.320924
0.000145322,0.320838
0.000148228,0.320681
0.000148228,0.320689
0.000148228,0.320962
0.000151134,0.321034
0.000151135,0.320971
0.000151135,0.320691
0.00015404,0.320549
0.000154041,0.320712
0.000154041,0.32083
0.000156947,0.3209
0.000156948,0.320783
0.000156948,0.32065
0.000156948,0.320704
0.000159853,0.320868
0.000159854,0.321189
0.00016276,0.321511
0.00016276,0.321652
0.00016276,0.321754
0.00016276,0.321974
0.000165666,0.322466
0.000165667,0.322826
0.000165667,0.323086
0.000165667,0.323172
0.000165667,0.323516
0.000168573,0.323838
0.000168573,0.324199
0.000168573,0.324481
0.000171479,0.324489
0.00017148,0.32438
0.00017148,0.324184
0.000174385,0.32416
0.000174386,0.324191
0.000174386,0.324082
0.000174386,0.323848
0.000174386,0.323581
0.000177292,0.323377
0.000177293,0.323337
0.000180198,0.32347
0.000180199,0.323549
0.000180199,0.323611
0.000180199,0.323846
0.000183105,0.324136
0.000183105,0.32459
0.000183105,0.325061
0.000186011,0.325351
0.000186012,0.325765
0.000186012,0.325938
0.000188918,0.326345
