"T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","T","Tsource","voidfraction","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","UsNext:0","UsNext:1","UsNext:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Points:0","Points:1","Points:2"
574.26,1,0.175,1,0,0,0,2277.3,0,574.26,0,1,0,1,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.0025,0
578.2,1,0.175,1,0,0,0,2277.2,0,578.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.0025,0
583.57,1,0.175,1,0,0,0,2277.2,0,583.57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.0025,0
588.8,1,0.175,1,0,0,0,2277.2,0,588.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.0025,0
593.72,1,0.175,1,0,0,0,2277.2,0,593.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.0025,0
597.72,1,0.175,1,0,0,0,2277.1,0,597.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.0025,0
600.21,1,0.175,1,0,0,0,2277.1,0,600.21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.0025,0
599.07,1,0.175,1,0,0,0,2277,0,599.07,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.0025,0
584.96,0.96513,0.175,0.96513,6.0585e-27,1587.4,0,2277,1587.4,584.96,0,0.96513,1587.4,0.96513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255,-0.0025,0
574.26,1,0.175,1,0,0,0,2277.3,0,574.26,0,1,0,1,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.00083333,0
578.2,1,0.175,1,0,0,0,2277.2,0,578.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.00083333,0
583.57,1,0.175,1,0,0,0,2277.2,0,583.57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.00083333,0
588.8,1,0.175,1,0,0,0,2277.2,0,588.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.00083333,0
593.72,1,0.175,1,0,0,0,2277.2,0,593.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.00083333,0
597.72,1,0.175,1,0,0,0,2277.1,0,597.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.00083333,0
600.17,1,0.175,1,0,0,0,2277.1,0,600.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.00083333,0
599.01,1,0.175,1,0,0,0,2277.1,0,599.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.00083333,0
584.96,0.96949,0.175,0.96949,-2.778e-12,1880.5,0,2277,1880.5,584.96,0,0.96949,1880.5,0.96949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255,-0.00083333,0
574.26,1,0.175,1,0,0,0,2277.3,0,574.26,0,1,0,1,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,0.00083333,0
578.2,1,0.175,1,0,0,0,2277.2,0,578.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,0.00083333,0
583.57,1,0.175,1,0,0,0,2277.2,0,583.57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,0.00083333,0
588.8,1,0.175,1,0,0,0,2277.2,0,588.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,0.00083333,0
593.72,1,0.175,1,0,0,0,2277.2,0,593.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,0.00083333,0
597.71,1,0.175,1,0,0,0,2277.1,0,597.71,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,0.00083333,0
600.19,1,0.175,1,0,0,0,2277.1,0,600.19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.00083333,0
598.97,1,0.175,1,0,0,0,2277,0,598.97,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,0.00083333,0
584.89,0.96078,0.175,0.96078,2.778e-12,1411.4,0,2277,1411.4,584.89,0,0.96078,1411.4,0.96078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255,0.00083333,0
574.26,1,0.175,1,0,0,0,2277.3,0,574.26,0,1,0,1,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,0.0025,0
578.2,1,0.175,1,0,0,0,2277.2,0,578.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,0.0025,0
583.57,1,0.175,1,0,0,0,2277.2,0,583.57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,0.0025,0
588.8,1,0.175,1,0,0,0,2277.2,0,588.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,0.0025,0
593.72,1,0.175,1,0,0,0,2277.2,0,593.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,0.0025,0
597.72,1,0.175,1,0,0,0,2277.1,0,597.72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,0.0025,0
600.21,1,0.175,1,0,0,0,2277.1,0,600.21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.0025,0
599.07,1,0.175,1,0,0,0,2277,0,599.07,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,0.0025,0
584.96,0.96513,0.175,0.96513,6.0585e-27,1587.4,0,2277,1587.4,584.96,0,0.96513,1587.4,0.96513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255,0.0025,0
573,1,0.175,1,0,0,0,2277.2,0,573,0,1,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.0025,0.001
578.21,1,0.175,1,0,0,0,2277.2,0,578.21,0,1,0,1,0.040816,2.9962e-06,0.010201,0.040816,2.9962e-06,0.010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.0025,0.001
583.63,1,0.175,1,0,0,0,2277.2,0,583.63,0,1,0,1,0.034237,8.8923e-06,0.0060941,0.034237,8.8923e-06,0.0060941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.0025,0.001
588.94,1,0.175,1,0,0,0,2277.1,0,588.94,0,1,0,1,0.028455,-1.3728e-05,0.0027356,0.028455,-1.3728e-05,0.0027356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.0025,0.001
594.01,1,0.175,1,0,0,0,2277.2,0,594.01,0,1,0,1,0.028904,-8.009e-06,-0.00079711,0.028904,-8.009e-06,-0.00079711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.0025,0.001
598.26,1,0.175,1,0,0,0,2277.1,0,598.26,0,1,0,1,0.030065,-0.00020302,-0.0052758,0.030065,-0.00020302,-0.0052758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.0025,0.001
601.31,1,0.175,1,0,0,0,2277.1,0,601.31,0,1,0,1,0.04231,-0.00025848,-0.011249,0.04231,-0.00025848,-0.011249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.0025,0.001
601.49,1,0.175,1,0,0,0,2277.1,0,601.49,0,1,0,1,0.052868,-0.0016205,-0.021812,0.052868,-0.0016205,-0.021812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.0025,0.001
599.15,0.96514,0.175,0.96514,8.0779e-27,1488.4,0.13803,2277.1,1488.4,599.15,80.039,0.96514,1488.4,0.96514,0.10328,-0.0016285,-0.016434,0.10328,-0.0016285,-0.016434,0,0,0,2.1091e-11,8.6989e-12,-6.7114e-12,4.6088e-07,-5.8214e-09,-4.3256e-09,2.1091e-11,8.6989e-12,-6.7114e-12,2.1091e-11,8.6989e-12,-6.7114e-12,-0.0255,-0.0025,0.001
573,1,0.175,1,0,0,0,2277.2,0,573,0,1,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.00083333,0.001
