"T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","Tsource","voidfraction","T","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","UsNext:0","UsNext:1","UsNext:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Points:0","Points:1","Points:2"
598.13,1,0.175,1,0,0,0,2478.5,0,0,1,598.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,0.0025,0
600.68,1,0.175,1,0,0,0,2478.5,0,0,1,600.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.0025,0
599.54,1,0.175,1,0,0,0,2478.4,0,0,1,599.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,0.0025,0
585.19,0.96513,0.175,0.96513,6.0585e-27,1773,0,2478.4,1773,0,0.96513,585.19,1773,0.96513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255,0.0025,0
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.0025,0.001
578.3,1,0.175,1,0,0,0,2478.6,0,0,1,578.3,0,1,0.040843,2.7754e-05,0.010183,0.040843,2.7754e-05,0.010183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.0025,0.001
583.81,1,0.175,1,0,0,0,2478.6,0,0,1,583.81,0,1,0.034382,5.055e-05,0.0060657,0.034382,5.055e-05,0.0060657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.0025,0.001
589.2,1,0.175,1,0,0,0,2478.6,0,0,1,589.2,0,1,0.028719,6.3843e-05,0.0027201,0.028719,6.3843e-05,0.0027201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.0025,0.001
594.36,1,0.175,1,0,0,0,2478.6,0,0,1,594.36,0,1,0.029433,0.00011971,-0.00076389,0.029433,0.00011971,-0.00076389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.0025,0.001
598.68,1,0.175,1,0,0,0,2478.5,0,0,1,598.68,0,1,0.030865,3.4285e-05,-0.0049655,0.030865,3.4285e-05,-0.0049655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.0025,0.001
601.79,1,0.175,1,0,0,0,2478.5,0,0,1,601.79,0,1,0.043616,0.00011409,-0.010632,0.043616,0.00011409,-0.010632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.0025,0.001
601.98,1,0.175,1,0,0,0,2478.5,0,0,1,601.98,0,1,0.055066,-0.0010822,-0.019552,0.055066,-0.0010822,-0.019552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.0025,0.001
599.78,0.96514,0.175,0.96514,8.0779e-27,1600.4,0.13803,2478.5,1600.4,121.78,0.96514,599.78,1600.4,0.96514,0.10729,-0.0010975,-0.014621,0.10729,-0.0010975,-0.014621,0,0,0,4.7878e-12,8.0547e-12,-7.2716e-12,5.1267e-07,-3.5333e-09,-4.1824e-10,4.7877e-12,8.0545e-12,-7.2716e-12,4.7878e-12,8.0547e-12,-7.2716e-12,-0.0255,-0.0025,0.001
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.00083333,0.001
578.3,1,0.175,1,0,0,0,2478.6,0,0,1,578.3,0,1,0.040806,-9.2665e-05,0.010194,0.040806,-9.2665e-05,0.010194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.00083333,0.001
583.81,1,0.175,1,0,0,0,2478.6,0,0,1,583.81,0,1,0.034172,-0.00013113,0.0060828,0.034172,-0.00013113,0.0060828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.00083333,0.001
589.21,1,0.175,1,0,0,0,2478.6,0,0,1,589.21,0,1,0.028416,-0.0002977,0.0027811,0.028416,-0.0002977,0.0027811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.00083333,0.001
594.36,1,0.175,1,0,0,0,2478.6,0,0,1,594.36,0,1,0.028331,-0.00042046,-0.00067733,0.028331,-0.00042046,-0.00067733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.00083333,0.001
598.7,1,0.175,1,0,0,0,2478.5,0,0,1,598.7,0,1,0.029307,-0.001061,-0.0046332,0.029307,-0.001061,-0.0046332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.00083333,0.001
601.79,1,0.175,1,0,0,0,2478.5,0,0,1,601.79,0,1,0.037866,-0.0014388,-0.010463,0.037866,-0.0014388,-0.010463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.00083333,0.001
602.06,1,0.175,1,0,0,0,2478.5,0,0,1,602.06,0,1,0.046999,-0.0035423,-0.018273,0.046999,-0.0035423,-0.018273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.00083333,0.001
599.44,0.96713,0.175,0.96713,-2.0831e-12,6102.8,0.72465,2478.5,6102.8,167.46,0.96713,599.44,6102.8,0.96713,0.074875,-0.0029089,-0.013358,0.074875,-0.0029089,-0.013358,0,0,0,7.3158e-12,6.7819e-12,-6.5868e-12,5.4419e-07,1.3401e-09,-7.7092e-09,7.3155e-12,6.7819e-12,-6.5867e-12,7.3158e-12,6.7819e-12,-6.5868e-12,-0.0255,-0.00083333,0.001
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,0.00083333,0.001
578.3,1,0.175,1,0,0,0,2478.6,0,0,1,578.3,0,1,0.040786,6.7582e-05,0.01018,0.040786,6.7582e-05,0.01018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,0.00083333,0.001
583.81,1,0.175,1,0,0,0,2478.6,0,0,1,583.81,0,1,0.034138,8.6084e-05,0.0060604,0.034138,8.6084e-05,0.0060604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,0.00083333,0.001
589.21,1,0.175,1,0,0,0,2478.6,0,0,1,589.21,0,1,0.028327,0.00024286,0.0026791,0.028327,0.00024286,0.0026791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,0.00083333,0.001
594.37,1,0.175,1,0,0,0,2478.6,0,0,1,594.37,0,1,0.028362,0.00031402,-0.00083918,0.028362,0.00031402,-0.00083918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,0.00083333,0.001
598.71,1,0.175,1,0,0,0,2478.5,0,0,1,598.71,0,1,0.029282,0.0010438,-0.0054054,0.029282,0.0010438,-0.0054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,0.00083333,0.001
601.83,1,0.175,1,0,0,0,2478.5,0,0,1,601.83,0,1,0.039283,0.001335,-0.011493,0.039283,0.001335,-0.011493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.00083333,0.001
602.13,1,0.175,1,0,0,0,2478.5,0,0,1,602.13,0,1,0.048735,0.0046192,-0.02357,0.048735,0.0046192,-0.02357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,0.00083333,0.001
599.98,0.96059,0.175,0.96059,2.0831e-12,5858.3,0.75053,2478.5,5858.3,290.69,0.96059,599.98,5858.3,0.96059,0.089824,0.003869,-0.017598,0.089824,0.003869,-0.017598,0,0,0,-7.0176e-12,8.3047e-12,-3.186e-12,5.7449e-07,-1.734e-09,-1.1441e-08,-7.0175e-12,8.3048e-12,-3.1861e-12,-7.0176e-12,8.3047e-12,-3.186e-12,-0.0255,0.00083333,0.001
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,0.0025,0.001
578.3,1,0.175,1,0,0,0,2478.6,0,0,1,578.3,0,1,0.040843,2.7754e-05,0.010183,0.040843,2.7754e-05,0.010183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,0.0025,0.001
583.81,1,0.175,1,0,0,0,2478.6,0,0,1,583.81,0,1,0.034382,5.055e-05,0.0060657,0.034382,5.055e-05,0.0060657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,0.0025,0.001
589.2,1,0.175,1,0,0,0,2478.6,0,0,1,589.2,0,1,0.028719,6.3843e-05,0.0027201,0.028719,6.3843e-05,0.0027201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,0.0025,0.001
594.36,1,0.175,1,0,0,0,2478.6,0,0,1,594.36,0,1,0.029433,0.00011971,-0.00076389,0.029433,0.00011971,-0.00076389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,0.0025,0.001
598.68,1,0.175,1,0,0,0,2478.5,0,0,1,598.68,0,1,0.030865,3.4285e-05,-0.0049655,0.030865,3.4285e-05,-0.0049655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,0.0025,0.001
601.79,1,0.175,1,0,0,0,2478.5,0,0,1,601.79,0,1,0.043616,0.00011409,-0.010632,0.043616,0.00011409,-0.010632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.0025,0.001
601.98,1,0.175,1,0,0,0,2478.5,0,0,1,601.98,0,1,0.055066,-0.0010822,-0.019552,0.055066,-0.0010822,-0.019552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,0.0025,0.001
599.78,0.96514,0.175,0.96514,8.0779e-27,1600.4,0.13803,2478.5,1600.4,121.78,0.96514,599.78,1600.4,0.96514,0.10729,-0.0010975,-0.014621,0.10729,-0.0010975,-0.014621,0,0,0,4.7878e-12,8.0547e-12,-7.2716e-12,5.1267e-07,-3.5333e-09,-4.1824e-10,4.7877e-12,8.0545e-12,-7.2716e-12,4.7878e-12,8.0547e-12,-7.2716e-12,-0.0255,0.0025,0.001
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.0025,0.002
578.39,1,0.175,1,0,0,0,2478.6,0,0,1,578.39,0,1,0.050874,4.3261e-05,0.012982,0.050874,4.3261e-05,0.012982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.0025,0.002
584.04,1,0.175,1,0,0,0,2478.6,0,0,1,584.04,0,1,0.048818,7.6914e-05,0.0097413,0.048818,7.6914e-05,0.0097413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.0025,0.002
589.65,1,0.175,1,0,0,0,2478.6,0,0,1,589.65,0,1,0.045472,0.00012842,0.0045544,0.045472,0.00012842,0.0045544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.0025,0.002
595.19,1,0.175,1,0,0,0,2478.6,0,0,1,595.19,0,1,0.046643,0.00021661,-0.0015722,0.046643,0.00021661,-0.0015722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.0025,0.002
600.21,1,0.175,1,0,0,0,2478.5,0,0,1,600.21,0,1,0.047223,0.00034964,-0.0094983,0.047223,0.00034964,-0.0094983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.0025,0.002
604.61,1,0.175,1,0,0,0,2478.5,0,0,1,604.61,0,1,0.056155,0.00050757,-0.018463,0.056155,0.00050757,-0.018463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.0025,0.002
607.58,1,0.175,1,0,0,0,2478.5,0,0,1,607.58,0,1,0.05967,0.00069818,-0.033108,0.05967,0.00069818,-0.033108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.0025,0.002
611.97,0.96623,0.175,0.96623,-6.9438e-13,2491,0.13372,2478.5,2491,100.13,0.96623,611.97,2491,0.96623,0.088442,0.0003114,-0.02319,0.088442,0.0003114,-0.02319,0,0,0,1.0207e-12,5.3786e-12,-4.5636e-12,5.3728e-07,-2.5083e-09,-5.1543e-09,1.0201e-12,5.3779e-12,-4.5642e-12,1.0207e-12,5.3786e-12,-4.5636e-12,-0.0255,-0.0025,0.002
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.00083333,0.002
578.4,1,0.175,1,0,0,0,2478.6,0,0,1,578.4,0,1,0.050823,-0.00012619,0.013018,0.050823,-0.00012619,0.013018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.00083333,0.002
584.05,1,0.175,1,0,0,0,2478.6,0,0,1,584.05,0,1,0.048568,-0.00018798,0.0098152,0.048568,-0.00018798,0.0098152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.00083333,0.002
589.66,1,0.175,1,0,0,0,2478.6,0,0,1,589.66,0,1,0.04508,-0.00041387,0.0047968,0.04508,-0.00041387,0.0047968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.00083333,0.002
595.2,1,0.175,1,0,0,0,2478.6,0,0,1,595.2,0,1,0.045428,-0.00061207,-0.001062,0.045428,-0.00061207,-0.001062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.00083333,0.002
600.23,1,0.175,1,0,0,0,2478.5,0,0,1,600.23,0,1,0.045346,-0.0015083,-0.0078528,0.045346,-0.0015083,-0.0078528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.00083333,0.002
604.63,1,0.175,1,0,0,0,2478.6,0,0,1,604.63,0,1,0.050394,-0.0021717,-0.015324,0.050394,-0.0021717,-0.015324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.00083333,0.002
607.71,1,0.175,1,0,0,0,2478.5,0,0,1,607.71,0,1,0.049914,-0.0054322,-0.024185,0.049914,-0.0054322,-0.024185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.00083333,0.002
612.02,0.96296,0.175,0.96296,-2.7775e-12,8330.2,0.14666,2478.6,8330.2,331.3,0.96296,612.02,8330.2,0.96296,0.058408,-0.0045746,-0.015773,0.058408,-0.0045746,-0.015773,0,0,0,-2.2596e-12,1.2293e-11,7.9353e-12,5.4945e-07,1.4502e-10,-1.1546e-08,-2.2608e-12,1.2293e-11,7.9354e-12,-2.2596e-12,1.2293e-11,7.9353e-12,-0.0255,-0.00083333,0.002
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,0.00083333,0.002
578.4,1,0.175,1,0,0,0,2478.6,0,0,1,578.4,0,1,0.05079,8.8068e-05,0.012997,0.05079,8.8068e-05,0.012997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,0.00083333,0.002
584.05,1,0.175,1,0,0,0,2478.6,0,0,1,584.05,0,1,0.048478,0.00012183,0.0097767,0.048478,0.00012183,0.0097767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,0.00083333,0.002
589.66,1,0.175,1,0,0,0,2478.6,0,0,1,589.66,0,1,0.044896,0.00030321,0.0046397,0.044896,0.00030321,0.0046397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,0.00083333,0.002
595.2,1,0.175,1,0,0,0,2478.6,0,0,1,595.2,0,1,0.045105,0.00042227,-0.0013514,0.045105,0.00042227,-0.0013514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,0.00083333,0.002
600.24,1,0.175,1,0,0,0,2478.5,0,0,1,600.24,0,1,0.044824,0.001197,-0.0089561,0.044824,0.001197,-0.0089561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,0.00083333,0.002
604.66,1,0.175,1,0,0,0,2478.6,0,0,1,604.66,0,1,0.049458,0.0017075,-0.017112,0.049458,0.0017075,-0.017112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.00083333,0.002
607.82,1,0.175,1,0,0,0,2478.5,0,0,1,607.82,0,1,0.048934,0.0047432,-0.030356,0.048934,0.0047432,-0.030356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,0.00083333,0.002
612.27,0.96187,0.175,0.96187,-2.0831e-12,8834.7,0.15097,2478.6,8834.7,333.52,0.96187,612.27,8834.7,0.96187,0.054457,0.0041003,-0.020455,0.054457,0.0041003,-0.020455,0,0,0,-4.2596e-12,1.8494e-11,5.8515e-12,5.7408e-07,8.5416e-10,-7.621e-09,-4.2598e-12,1.8494e-11,5.8517e-12,-4.2596e-12,1.8494e-11,5.8515e-12,-0.0255,0.00083333,0.002
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,0.0025,0.002
578.39,1,0.175,1,0,0,0,2478.6,0,0,1,578.39,0,1,0.050874,4.3261e-05,0.012982,0.050874,4.3261e-05,0.012982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,0.0025,0.002
584.04,1,0.175,1,0,0,0,2478.6,0,0,1,584.04,0,1,0.048818,7.6914e-05,0.0097413,0.048818,7.6914e-05,0.0097413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,0.0025,0.002
589.65,1,0.175,1,0,0,0,2478.6,0,0,1,589.65,0,1,0.045472,0.00012842,0.0045544,0.045472,0.00012842,0.0045544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,0.0025,0.002
595.19,1,0.175,1,0,0,0,2478.6,0,0,1,595.19,0,1,0.046643,0.00021661,-0.0015722,0.046643,0.00021661,-0.0015722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,0.0025,0.002
600.21,1,0.175,1,0,0,0,2478.5,0,0,1,600.21,0,1,0.047223,0.00034964,-0.0094983,0.047223,0.00034964,-0.0094983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,0.0025,0.002
604.61,1,0.175,1,0,0,0,2478.5,0,0,1,604.61,0,1,0.056155,0.00050757,-0.018463,0.056155,0.00050757,-0.018463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.0025,0.002
607.58,1,0.175,1,0,0,0,2478.5,0,0,1,607.58,0,1,0.05967,0.00069818,-0.033108,0.05967,0.00069818,-0.033108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,0.0025,0.002
611.97,0.96623,0.175,0.96623,-6.9438e-13,2491,0.13372,2478.5,2491,100.13,0.96623,611.97,2491,0.96623,0.088442,0.0003114,-0.02319,0.088442,0.0003114,-0.02319,0,0,0,1.0207e-12,5.3786e-12,-4.5636e-12,5.3728e-07,-2.5083e-09,-5.1543e-09,1.0201e-12,5.3779e-12,-4.5642e-12,1.0207e-12,5.3786e-12,-4.5636e-12,-0.0255,0.0025,0.002
573,1,0.175,1,0,0,0,2478.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.0025,0.003
578.57,1,0.175,1,0,0,0,2478.6,0,0,1,578.57,0,1,0.053459,5.4176e-05,0.011578,0.053459,5.4176e-05,0.011578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.0025,0.003
584.43,1,0.175,1,0,0,0,2478.6,0,0,1,584.43,0,1,0.05489,9.8067e-05,0.01037,0.05489,9.8067e-05,0.01037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.0025,0.003
590.36,1,0.175,1,0,0,0,2478.6,0,0,1,590.36,0,1,0.054033,0.0001884,0.0051165,0.054033,0.0001884,0.0051165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.0025,0.003
596.43,1,0.175,1,0,0,0,2478.6,0,0,1,596.43,0,1,0.055402,0.0003306,-0.0018673,0.055402,0.0003306,-0.0018673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.0025,0.003
602.34,1,0.175,1,0,0,0,2478.5,0,0,1,602.34,0,1,0.054217,0.00068346,-0.010502,0.054217,0.00068346,-0.010502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.0025,0.003
608.26,1,0.175,1,0,0,0,2478.6,0,0,1,608.26,0,1,0.056075,0.0011152,-0.018864,0.056075,0.0011152,-0.018864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.0025,0.003
