"T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","Tsource","voidfraction","T","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","UsNext:0","UsNext:1","UsNext:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Points:0","Points:1","Points:2"
579.34,1,0.175,1,0,0,0,2075.8,0,0,1,579.34,0,1,0.0099596,-0.00020292,0.041306,0.0099596,-0.00020291,0.041306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.00083333,-0.00875
579.44,1,0.175,1,0,0,0,2075.8,0,0,1,579.44,0,1,0.012524,-0.00027304,0.05181,0.012524,-0.00027294,0.05181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,-0.00083333,-0.00875
579.64,1,0.175,1,0,0,0,2075.8,0,0,1,579.64,0,1,0.010778,-0.00026229,0.054286,0.010778,-0.00026217,0.054286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007,-0.00083333,-0.00875
579.88,1,0.175,1,0,0,0,2075.8,0,0,1,579.88,0,1,0.0085057,-0.00023736,0.053957,0.0085058,-0.00023737,0.053957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006,-0.00083333,-0.00875
580.16,1,0.175,1,0,0,0,2075.8,0,0,1,580.16,0,1,0.0059559,-0.00021206,0.053155,0.005956,-0.00021238,0.053155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005,-0.00083333,-0.00875
580.43,1,0.175,1,0,0,0,2075.8,0,0,1,580.43,0,1,0.0041406,-0.00016207,0.052157,0.0041406,-0.00016261,0.052157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,-0.00083333,-0.00875
580.67,1,0.175,1,0,0,0,2075.8,0,0,1,580.67,0,1,0.002845,-0.0001514,0.051478,0.0028448,-0.00015143,0.051478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,-0.00083333,-0.00875
580.86,1,0.175,1,0,0,0,2075.8,0,0,1,580.86,0,1,0.0020081,-0.00012026,0.050974,0.0020079,-0.00011969,0.050974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-0.00083333,-0.00875
580.97,1,0.175,1,0,0,0,2075.8,0,0,1,580.97,0,1,0.0015197,-9.7427e-05,0.050766,0.0015197,-9.6916e-05,0.050766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-0.00083333,-0.00875
581,1,0.175,1,0,0,0,2075.8,0,0,1,581,0,1,0.0010411,-8.3961e-05,0.05077,0.0010413,-8.3706e-05,0.05077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00083333,-0.00875
580.95,1,0.175,1,0,0,0,2075.8,0,0,1,580.95,0,1,0.00056275,-7.7403e-05,0.050911,0.00056296,-7.7473e-05,0.050911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,-0.00083333,-0.00875
580.81,1,0.175,1,0,0,0,2075.8,0,0,1,580.81,0,1,-0.00015311,-7.6159e-05,0.051307,-0.00015294,-7.6609e-05,0.051307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,-0.00083333,-0.00875
580.61,1,0.175,1,0,0,0,2075.8,0,0,1,580.61,0,1,-0.0012796,-0.00010452,0.051879,-0.0012797,-0.00010517,0.051879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,-0.00083333,-0.00875
580.36,1,0.175,1,0,0,0,2075.8,0,0,1,580.36,0,1,-0.0029233,-0.00014304,0.052661,-0.0029236,-0.00014307,0.05266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,-0.00083333,-0.00875
