"T_0","voidfractionPrev","rho","voidfractionNext","ddtVoidfraction","KslNext","UsWeightField_","p","Ksl","Tsource","voidfraction","T","KslPrev","voidfraction_0","U_0:0","U_0:1","U_0:2","U:0","U:1","U:2","expParticleForces:0","expParticleForces:1","expParticleForces:2","UsNext:0","UsNext:1","UsNext:2","impParticleForces:0","impParticleForces:1","impParticleForces:2","UsPrev:0","UsPrev:1","UsPrev:2","Us:0","Us:1","Us:2","Points:0","Points:1","Points:2"
585.65,0.95053,0.175,0.95053,-4.167e-12,1793.9,0,2666.4,1793.9,0,0.95053,585.65,1793.9,0.95053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255,0.00083333,0
574.32,1,0.175,1,0,0,0,2666.7,0,0,1,574.32,0,1,0.025867,0,0,0.025867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,0.0025,0
578.44,1,0.175,1,0,0,0,2666.6,0,0,1,578.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,0.0025,0
584.04,1,0.175,1,0,0,0,2666.6,0,0,1,584.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,0.0025,0
589.52,1,0.175,1,0,0,0,2666.6,0,0,1,589.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,0.0025,0
594.67,1,0.175,1,0,0,0,2666.6,0,0,1,594.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,0.0025,0
598.88,1,0.175,1,0,0,0,2666.5,0,0,1,598.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,0.0025,0
601.5,1,0.175,1,0,0,0,2666.6,0,0,1,601.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,0.0025,0
600.38,1,0.175,1,0,0,0,2666.5,0,0,1,600.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,0.0025,0
585.62,0.95788,0.175,0.95788,-5.556e-12,2016,0,2666.4,2016,0,0.95788,585.62,2016,0.95788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255,0.0025,0
573,1,0.175,1,0,0,0,2666.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.0025,0.001
578.45,1,0.175,1,0,0,0,2666.6,0,0,1,578.45,0,1,0.040799,-1.7512e-05,0.010258,0.040799,-1.7512e-05,0.010258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.0025,0.001
584.11,1,0.175,1,0,0,0,2666.6,0,0,1,584.11,0,1,0.034058,-2.998e-05,0.0062201,0.034058,-2.998e-05,0.0062201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.0025,0.001
589.66,1,0.175,1,0,0,0,2666.6,0,0,1,589.66,0,1,0.028136,-7.7723e-05,0.0030045,0.028136,-7.7723e-05,0.0030045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.0025,0.001
594.97,1,0.175,1,0,0,0,2666.6,0,0,1,594.97,0,1,0.028083,-0.00013113,-0.00035169,0.028083,-0.00013113,-0.00035169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.0025,0.001
599.44,1,0.175,1,0,0,0,2666.5,0,0,1,599.44,0,1,0.029074,-0.00041608,-0.0042381,0.029074,-0.00041608,-0.0042381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.0025,0.001
602.63,1,0.175,1,0,0,0,2666.6,0,0,1,602.63,0,1,0.040066,-0.0006628,-0.0098522,0.040066,-0.0006628,-0.0098522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.0025,0.001
602.87,1,0.175,1,0,0,0,2666.5,0,0,1,602.87,0,1,0.051615,-0.0022243,-0.017437,0.051615,-0.0022243,-0.017437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.0025,0.001
600.46,0.96034,0.175,0.96034,-4.8607e-12,1772.8,0.96621,2666.5,1772.8,150.66,0.96034,600.46,1772.8,0.96034,0.099736,-0.0018459,-0.013071,0.099736,-0.0018459,-0.013071,0,0,0,3.5862e-13,-1.52e-11,1.4645e-12,5.4156e-07,-1.0244e-08,-1.3029e-08,-5.2339e-12,-1.5103e-11,-4.5994e-12,3.5862e-13,-1.52e-11,1.4645e-12,-0.0255,-0.0025,0.001
573,1,0.175,1,0,0,0,2666.6,0,0,1,573,0,1,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,-0.00083333,0.001
578.45,1,0.175,1,0,0,0,2666.6,0,0,1,578.45,0,1,0.040739,-7.0279e-05,0.010259,0.040739,-7.0279e-05,0.010259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03425,-0.00083333,0.001
584.11,1,0.175,1,0,0,0,2666.6,0,0,1,584.11,0,1,0.033816,-0.00010322,0.0062273,0.033816,-0.00010322,0.0062273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033,-0.00083333,0.001
589.67,1,0.175,1,0,0,0,2666.6,0,0,1,589.67,0,1,0.027703,-0.00021657,0.0030129,0.027703,-0.00021657,0.0030129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03175,-0.00083333,0.001
594.98,1,0.175,1,0,0,0,2666.6,0,0,1,594.98,0,1,0.026895,-0.00032499,-0.0003181,0.026895,-0.00032499,-0.0003181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305,-0.00083333,0.001
599.47,1,0.175,1,0,0,0,2666.5,0,0,1,599.47,0,1,0.027055,-0.00072512,-0.0042964,0.027055,-0.00072512,-0.0042964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02925,-0.00083333,0.001
602.67,1,0.175,1,0,0,0,2666.6,0,0,1,602.67,0,1,0.034384,-0.0010954,-0.0099571,0.034384,-0.0010954,-0.0099571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,-0.00083333,0.001
603.03,1,0.175,1,0,0,0,2666.5,0,0,1,603.03,0,1,0.041963,-0.0021384,-0.019423,0.041963,-0.0021384,-0.019423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02675,-0.00083333,0.001
