"Maximum force",0.440586,"N"
"Gage length ",1.19888,"mm"
"Strain energy",0.00675831,"mJ"
"Deformation at maximum force",0.024494,"mm"
"Standard travel","Standard force"
"mm","N"
0,0.134121
5.75185e-006,0.134144
1.43349e-005,0.134207
1.98483e-005,0.134348
2.52426e-005,0.134543
3.06964e-005,0.134716
3.31551e-005,0.134935
3.89665e-005,0.134928
4.20362e-005,0.134858
4.8086e-005,0.13474
5.10514e-005,0.134717
5.37634e-005,0.13481
5.67436e-005,0.134771
6.22571e-005,0.134912
6.27022e-005,0.134709
6.58464e-005,0.134591
6.94524e-005,0.134263
7.30585e-005,0.133933
7.6456e-005,0.133698
7.70707e-005,0.133409
8.0185e-005,0.133306
8.33441e-005,0.133189
8.33658e-005,0.133181
8.63461e-005,0.133142
8.93412e-005,0.133102
8.94264e-005,0.133063
9.266e-005,0.132907
9.24662e-005,0.133
9.51932e-005,0.133078
9.49268e-005,0.133212
9.75643e-005,0.133337
0.00010044,0.133353
0.000100375,0.133384
0.000100621,0.133267
0.000100738,0.133212
0.000100738,0.133212
0.000103465,0.13329
0.000103134,0.133454
0.000103165,0.133439
0.000105505,0.133704
0.000105526,0.133698
0.000105642,0.133643
0.000105971,0.133487
0.000106534,0.133221
0.000109797,0.133048
0.000110497,0.13272
0.000110795,0.132578
0.000111671,0.132164
0.00011207,0.131974
0.000112714,0.131669
0.000113224,0.131426
0.000113507,0.131293
0.000116532,0.13123
0.000116349,0.131323
0.000115904,0.131535
0.00011549,0.13173
0.000114846,0.132036
0.000114432,0.132232
0.000114101,0.132388
0.000114447,0.132225
0.000114414,0.13224
0.000117514,0.132146
0.000117651,0.132084
0.000120363,0.13217
0.000120491,0.132115
0.000120343,0.132185
0.00012069,0.132021
0.000123923,0.131865
0.000124125,0.13177
0.00012721,0.131684
0.000127082,0.131747
0.000130271,0.131606
0.000130137,0.131676
0.00013343,0.131489
0.000136604,0.131363
0.000139867,0.131191
0.000140374,0.130956
0.000143414,0.130893
0.000146782,0.130674
0.000149523,0.130751
0.000152355,0.130783
0.000152004,0.130955
0.000157369,0.131159
0.000157205,0.131245
0.000159813,0.131386
0.000165475,0.131457
0.000164983,0.131691
0.000167531,0.131856
0.000172657,0.132177
0.000171916,0.132537
0.000174568,0.132655
0.000179873,0.132898
0.000182928,0.132828
0.000185938,0.132773
0.000191958,0.132679
0.000192472,0.132437
0.000198403,0.132374
0.000201458,0.132311
0.000207329,0.132272
0.000210711,0.132052
0.000213989,0.131881
0.000217089,0.131786
0.000223228,0.13163
0.000225717,0.131833
0.000228712,0.131786
0.000233599,0.132225
0.000236162,0.132389
0.000241467,0.132624
0.000244045,0.132788
0.000249618,0.13289
0.00025233,0.132992
0.000258171,0.132969
0.000263744,0.133087
0.000269347,0.133188
0.000274622,0.133438
0.000276992,0.133697
0.000282505,0.133838
0.000284934,0.134065
0.000290745,0.134066
0.000296259,0.134206
0.000301742,0.134364
0.000304246,0.134559
0.000312471,0.134786
0.000315317,0.134818
0.00032101,0.134881
0.000327238,0.134678
0.000333467,0.134482
0.000339606,0.134333
0.000345805,0.134137
